strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,repeat_distance,lumen_width,lumen_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,101.23443223443223,11,0.81,0.5555555555555554,11602.5,lumen,0,216_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,101.23443223443223,11,4.99,0.5769230769230766,13005.0,lumen,1,216_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,101.23443223443223,11,9.63,5.227564102564102,12367.5,lumen,2,216_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,101.23443223443223,11,12.18,3.1679536679536717,7650.0,lumen,3,216_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,101.23443223443223,11,14.14,2.742424242424242,7650.0,lumen,4,216_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,101.23443223443223,11,14.25,3.6919254658385086,6757.5,lumen,5,216_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,101.23443223443223,11,15.15,3.9771929824561454,7650.0,lumen,6,216_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,101.23443223443223,11,12.24,3.0243407707910848,7140.0,lumen,7,216_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,101.23443223443223,11,2.36,0.5555555555555571,2167.5,lumen,8,216_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,101.23443223443223,11,9.53,4.853070175438589,10582.5,lumen,9,216_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,101.23443223443223,11,0.96,0.5769230769230802,8925.0,lumen,10,216_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,152.1193181818182,13,2.61,1.166666666666666,13005.0,lumen,0,216_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,152.1193181818182,13,4.64,1.0,12622.5,lumen,1,216_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,152.1193181818182,13,11.61,4.305555555555557,11475.0,lumen,2,216_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,152.1193181818182,13,14.93,4.307070707070707,7650.0,lumen,3,216_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,152.1193181818182,13,8.85,4.596153846153847,7650.0,lumen,4,216_otsuOffset
