strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,repeat_distance,lumen_width,lumen_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.44,5,12.16,4.332600732600731,7650.0,lumen,0,143_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.44,5,14.41,4.611111111111107,7650.0,lumen,1,143_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.44,5,13.88,4.270769230769233,7650.0,lumen,2,143_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.44,5,14.89,4.768878718535461,7650.0,lumen,3,143_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.44,5,12.53,4.477272727272734,7650.0,lumen,4,143_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.77678571428572,7,14.83,6.197515527950312,7650.0,lumen,0,143_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.77678571428572,7,17.68,6.665471923536437,7650.0,lumen,1,143_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.77678571428572,7,18.13,6.172222222222231,7650.0,lumen,2,143_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.77678571428572,7,16.82,5.171428571428578,6247.5,lumen,3,143_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.77678571428572,7,17.06,5.8444444444444485,7650.0,lumen,4,143_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.77678571428572,7,17.01,5.976470588235301,7650.0,lumen,5,143_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.77678571428572,7,14.41,5.266037735849039,7650.0,lumen,6,143_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.89692307692307,4,14.82,5.558333333333334,7650.0,lumen,0,143_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.89692307692307,4,17.61,5.68780487804878,7650.0,lumen,1,143_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.89692307692307,4,16.88,5.037815126050418,7140.0,lumen,2,143_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.89692307692307,4,14.16,4.357487922705317,6757.5,lumen,3,143_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,72.9425,4,16.07,5.92307692307692,7650.0,lumen,0,143_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,72.9425,4,25.94,5.6971428571428575,7650.0,lumen,1,143_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,72.9425,4,0.0,5.310606060606062,2295.0,lumen,2,143_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,72.9425,4,22.79,4.560606060606062,7650.0,lumen,3,143_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.16748768472907,8,11.5,4.1250000000000036,7650.0,lumen,0,143_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.16748768472907,8,14.08,4.81111111111111,7650.0,lumen,1,143_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.16748768472907,8,13.96,4.457481872116013,7650.0,lumen,2,143_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.16748768472907,8,13.81,4.348484848484858,7650.0,lumen,3,143_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.16748768472907,8,13.18,3.644555694618262,7650.0,lumen,4,143_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.16748768472907,8,11.92,2.695924764890279,6630.0,lumen,5,143_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.16748768472907,8,13.51,4.464242424242428,7650.0,lumen,6,143_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.16748768472907,8,11.07,4.328173374613016,7650.0,lumen,7,143_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.44100580270793,6,12.0,4.033103448275863,6630.0,lumen,0,143_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.44100580270793,6,14.64,4.213362068965516,7650.0,lumen,1,143_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.44100580270793,6,13.78,4.0,7650.0,lumen,2,143_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.44100580270793,6,14.42,4.768292682926827,7650.0,lumen,3,143_otsuOffset
