strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,membrane_width,membrane_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.81333333333333,5,5.98,7650.0,membrane,0,211_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.81333333333333,5,10.78801843317973,7650.0,membrane,1,211_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.81333333333333,5,10.940886699507388,7650.0,membrane,2,211_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.81333333333333,5,10.173913043478258,7650.0,membrane,3,211_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.81333333333333,5,11.17496229260935,7650.0,membrane,4,211_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.81333333333333,5,5.833333333333329,7650.0,membrane,5,211_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,135.64285714285714,8,7.746753246753244,7650.0,membrane,0,211_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,135.64285714285714,8,12.542857142857144,7650.0,membrane,1,211_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,135.64285714285714,8,12.3205574912892,7650.0,membrane,2,211_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,135.64285714285714,8,14.165071770334933,7650.0,membrane,3,211_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,135.64285714285714,8,12.198511166253098,7650.0,membrane,4,211_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,135.64285714285714,8,12.062980030721974,7650.0,membrane,5,211_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,135.64285714285714,8,12.689189189189193,7650.0,membrane,6,211_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,135.64285714285714,8,8.523076923076928,7650.0,membrane,7,211_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,135.64285714285714,8,5.114285714285728,3952.5,membrane,8,211_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,80.67481481481481,5,2.960000000000001,7267.5,membrane,0,211_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,80.67481481481481,5,8.328205128205127,7650.0,membrane,1,211_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,80.67481481481481,5,12.984848484848484,7650.0,membrane,2,211_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,80.67481481481481,5,13.5,7650.0,membrane,3,211_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,80.67481481481481,5,14.222580645161301,7650.0,membrane,4,211_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,80.67481481481481,5,9.148148148148138,7650.0,membrane,5,211_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,107.8409090909091,10,1.166666666666667,3060.0,membrane,0,211_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,107.8409090909091,10,10.625,2167.5,membrane,1,211_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,107.8409090909091,10,1.0,3697.5,membrane,2,211_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,107.8409090909091,10,8.941037735849058,7650.0,membrane,3,211_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,107.8409090909091,10,13.413333333333334,7650.0,membrane,4,211_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,107.8409090909091,10,29.376028202115158,7650.0,membrane,5,211_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,107.8409090909091,10,29.376028202115158,7650.0,membrane,6,211_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,107.8409090909091,10,8.964210526315796,7650.0,membrane,7,211_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,107.8409090909091,10,1.5357142857142918,7522.5,membrane,8,211_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,107.8409090909091,10,6.25,4462.5,membrane,9,211_otsuOffset
