strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,membrane_width,membrane_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,5.273809523809524,5992.5,membrane,0,249_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,0.5476190476190474,8925.0,membrane,1,249_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,2.5,5865.0,membrane,2,249_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,1.5,2295.0,membrane,3,249_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,7.6878787878787875,8670.0,membrane,4,249_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,25.995604395604396,8670.0,membrane,5,249_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,25.995604395604396,8670.0,membrane,6,249_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,27.306666666666665,8670.0,membrane,7,249_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,27.306666666666665,8670.0,membrane,8,249_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,0.5600000000000023,12367.5,membrane,9,249_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,7.524904214559385,8670.0,membrane,10,249_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,7.76911764705882,8032.5,membrane,11,249_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,1.5,13005.0,membrane,12,249_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,1.0769230769230802,8160.0,membrane,13,249_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,0.8888888888888999,5610.0,membrane,14,249_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,134.75,8,4.399999999999999,3442.5,membrane,0,249_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,134.75,8,7.97837837837838,7650.0,membrane,1,249_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,134.75,8,12.64646464646465,7650.0,membrane,2,249_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,134.75,8,12.73945945945946,7650.0,membrane,3,249_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,134.75,8,30.75757575757575,7650.0,membrane,4,249_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,134.75,8,30.75757575757575,7650.0,membrane,5,249_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,134.75,8,13.02020202020202,7650.0,membrane,6,249_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,134.75,8,12.993650793650787,7650.0,membrane,7,249_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,134.75,8,9.550000000000011,7650.0,membrane,8,249_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,87.13095238095238,6,2.25,2677.5,membrane,0,249_otsuOffset
