strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,repeat_distance,lumen_width,lumen_width_heights,peaks,type,process,index
10,output\processed_images\6_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,80.71291866028707,5,19.53,5.711594202898553,7650.0,57,lumen,6_otsuOffset,1
10,output\processed_images\6_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,80.71291866028707,5,22.84,7.833333333333329,7650.0,80,lumen,6_otsuOffset,2
10,output\processed_images\6_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,80.71291866028707,5,0.0,2.4285714285714306,1657.5,90,lumen,6_otsuOffset,3
10,output\processed_images\6_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,80.71291866028707,5,15.27,4.022727272727266,6757.5,100,lumen,6_otsuOffset,4
11,output\processed_images\6_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,79.60576923076923,4,15.87,5.773809523809518,6630.0,42,lumen,6_otsuOffset,0
11,output\processed_images\6_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,79.60576923076923,4,21.37,7.429292929292927,7650.0,61,lumen,6_otsuOffset,1
11,output\processed_images\6_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,79.60576923076923,4,19.6,5.802272727272737,7650.0,82,lumen,6_otsuOffset,2
11,output\processed_images\6_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,79.60576923076923,4,16.06,7.235119047619051,6502.5,101,lumen,6_otsuOffset,3
12,output\processed_images\6_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,144.73176470588234,12,16.32,5.684865900383144,7650.0,25,lumen,6_otsuOffset,0
12,output\processed_images\6_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,144.73176470588234,12,0.0,1.0,382.5,35,lumen,6_otsuOffset,1
12,output\processed_images\6_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,144.73176470588234,12,20.78,5.863636363636367,7650.0,47,lumen,6_otsuOffset,2
12,output\processed_images\6_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,144.73176470588234,12,0.0,1.0,510.0,57,lumen,6_otsuOffset,3
12,output\processed_images\6_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,144.73176470588234,12,19.75,5.67307692307692,7650.0,68,lumen,6_otsuOffset,4
12,output\processed_images\6_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,144.73176470588234,12,0.0,2.0,765.0,77,lumen,6_otsuOffset,5
12,output\processed_images\6_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,144.73176470588234,12,18.95,6.1403508771929864,7650.0,86,lumen,6_otsuOffset,6
12,output\processed_images\6_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,144.73176470588234,12,18.52,5.6875,7650.0,105,lumen,6_otsuOffset,7
12,output\processed_images\6_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,144.73176470588234,12,0.0,4.357142857142861,2167.5,114,lumen,6_otsuOffset,8
12,output\processed_images\6_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,144.73176470588234,12,22.5,9.399999999999991,7650.0,125,lumen,6_otsuOffset,9
12,output\processed_images\6_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,144.73176470588234,12,0.0,3.7166666666666686,892.5,137,lumen,6_otsuOffset,10
12,output\processed_images\6_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,144.73176470588234,12,17.37,3.942708333333343,6502.5,145,lumen,6_otsuOffset,11
14,output\processed_images\6_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,65.99553571428571,5,7.35,8.002272727272725,6502.5,40,lumen,6_otsuOffset,0
14,output\processed_images\6_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,65.99553571428571,5,10.66,1.1666666666666643,11730.0,44,lumen,6_otsuOffset,1
14,output\processed_images\6_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,65.99553571428571,5,9.52,4.399267399267394,6885.0,61,lumen,6_otsuOffset,2
14,output\processed_images\6_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,65.99553571428571,5,9.03,0.5961538461538467,12367.5,63,lumen,6_otsuOffset,3
14,output\processed_images\6_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,65.99553571428571,5,18.63,4.154891304347828,6757.5,80,lumen,6_otsuOffset,4
15,output\processed_images\6_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.7724867724868,11,14.74,5.355555555555558,6502.5,26,lumen,6_otsuOffset,0
15,output\processed_images\6_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.7724867724868,11,0.0,1.875,637.5,37,lumen,6_otsuOffset,1
15,output\processed_images\6_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.7724867724868,11,21.22,6.952813067150636,7650.0,45,lumen,6_otsuOffset,2
15,output\processed_images\6_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.7724867724868,11,18.04,4.531818181818188,5482.5,64,lumen,6_otsuOffset,3
15,output\processed_images\6_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.7724867724868,11,16.73,6.675438596491219,7650.0,84,lumen,6_otsuOffset,4
15,output\processed_images\6_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.7724867724868,11,3.88,3.604166666666657,4207.5,93,lumen,6_otsuOffset,5
15,output\processed_images\6_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.7724867724868,11,21.83,8.452254641909803,7650.0,103,lumen,6_otsuOffset,6
15,output\processed_images\6_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.7724867724868,11,0.0,1.0,382.5,113,lumen,6_otsuOffset,7
15,output\processed_images\6_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.7724867724868,11,19.3,5.78985507246378,7650.0,125,lumen,6_otsuOffset,8
15,output\processed_images\6_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.7724867724868,11,19.13,5.783333333333331,6757.5,143,lumen,6_otsuOffset,9
15,output\processed_images\6_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,157.7724867724868,11,14.49,3.901515151515156,7012.5,164,lumen,6_otsuOffset,10
16,output\processed_images\6_otsuOffset\membrane\strip_16.png,1.315,0.7604562737642585,200,263,40.24893314366999,2,16.23,4.6286549707602305,6502.5,33,lumen,6_otsuOffset,0
16,output\processed_images\6_otsuOffset\membrane\strip_16.png,1.315,0.7604562737642585,200,263,40.24893314366999,2,15.56,4.256250000000001,7012.5,53,lumen,6_otsuOffset,1
19,output\processed_images\6_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.28472222222223,10,13.32,0.518518518518519,7777.5,32,lumen,6_otsuOffset,0
19,output\processed_images\6_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.28472222222223,10,0.0,1.0,382.5,39,lumen,6_otsuOffset,1
19,output\processed_images\6_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.28472222222223,10,0.0,2.3809523809523796,3315.0,42,lumen,6_otsuOffset,2
19,output\processed_images\6_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.28472222222223,10,25.84,5.967741935483872,7650.0,58,lumen,6_otsuOffset,3
19,output\processed_images\6_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.28472222222223,10,26.25,11.25806451612904,7650.0,83,lumen,6_otsuOffset,4
19,output\processed_images\6_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.28472222222223,10,19.69,5.279487179487177,7650.0,107,lumen,6_otsuOffset,5
19,output\processed_images\6_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.28472222222223,10,11.49,0.5625,13897.5,127,lumen,6_otsuOffset,6
19,output\processed_images\6_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.28472222222223,10,10.14,8.215789473684225,7650.0,129,lumen,6_otsuOffset,7
19,output\processed_images\6_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.28472222222223,10,9.01,0.8000000000000114,11985.0,146,lumen,6_otsuOffset,8
19,output\processed_images\6_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,127.28472222222223,10,7.8,7.011363636363626,6630.0,148,lumen,6_otsuOffset,9
2,output\processed_images\6_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.38888888888889,17,14.38,3.1714285714285744,7650.0,29,lumen,6_otsuOffset,0
2,output\processed_images\6_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.38888888888889,17,0.0,3.3174603174603163,2040.0,40,lumen,6_otsuOffset,1
2,output\processed_images\6_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.38888888888889,17,22.43,7.337662337662337,7650.0,49,lumen,6_otsuOffset,2
2,output\processed_images\6_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.38888888888889,17,21.83,6.797979797979792,7650.0,70,lumen,6_otsuOffset,3
2,output\processed_images\6_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.38888888888889,17,0.0,1.9000000000000057,765.0,81,lumen,6_otsuOffset,4
2,output\processed_images\6_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.38888888888889,17,3.69,0.5357142857142918,3442.5,85,lumen,6_otsuOffset,5
2,output\processed_images\6_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.38888888888889,17,3.02,0.6875,7012.5,88,lumen,6_otsuOffset,6
2,output\processed_images\6_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.38888888888889,17,5.82,10.474264705882348,6247.5,93,lumen,6_otsuOffset,7
2,output\processed_images\6_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.38888888888889,17,10.78,10.474264705882348,6247.5,96,lumen,6_otsuOffset,8
2,output\processed_images\6_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.38888888888889,17,3.54,1.8295454545454533,6120.0,107,lumen,6_otsuOffset,9
2,output\processed_images\6_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.38888888888889,17,2.83,0.6500000000000057,7012.5,110,lumen,6_otsuOffset,10
2,output\processed_images\6_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.38888888888889,17,12.84,5.799999999999997,6757.5,115,lumen,6_otsuOffset,11
2,output\processed_images\6_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.38888888888889,17,16.85,5.257142857142867,7650.0,133,lumen,6_otsuOffset,12
2,output\processed_images\6_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.38888888888889,17,2.87,1.1999999999999886,2550.0,143,lumen,6_otsuOffset,13
2,output\processed_images\6_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.38888888888889,17,20.01,5.685897435897431,7650.0,154,lumen,6_otsuOffset,14
2,output\processed_images\6_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.38888888888889,17,4.5,0.8888888888888857,1785.0,166,lumen,6_otsuOffset,15
2,output\processed_images\6_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,163.38888888888889,17,10.93,5.150967741935489,6757.5,174,lumen,6_otsuOffset,16
20,output\processed_images\6_otsuOffset\membrane\strip_20.png,1.315,0.7604562737642585,200,263,61.11764705882353,3,15.53,5.5909090909090935,7650.0,44,lumen,6_otsuOffset,0
20,output\processed_images\6_otsuOffset\membrane\strip_20.png,1.315,0.7604562737642585,200,263,61.11764705882353,3,22.89,10.098901098901102,7140.0,66,lumen,6_otsuOffset,1
20,output\processed_images\6_otsuOffset\membrane\strip_20.png,1.315,0.7604562737642585,200,263,61.11764705882353,3,15.66,5.825454545454548,6375.0,86,lumen,6_otsuOffset,2
21,output\processed_images\6_otsuOffset\membrane\strip_21.png,1.315,0.7604562737642585,200,263,88.40235294117646,5,14.14,5.008333333333333,6247.5,36,lumen,6_otsuOffset,0
21,output\processed_images\6_otsuOffset\membrane\strip_21.png,1.315,0.7604562737642585,200,263,88.40235294117646,5,15.56,5.9090909090909065,4717.5,52,lumen,6_otsuOffset,1
21,output\processed_images\6_otsuOffset\membrane\strip_21.png,1.315,0.7604562737642585,200,263,88.40235294117646,5,19.32,6.270833333333329,7650.0,71,lumen,6_otsuOffset,2
21,output\processed_images\6_otsuOffset\membrane\strip_21.png,1.315,0.7604562737642585,200,263,88.40235294117646,5,18.24,5.661616161616166,7650.0,88,lumen,6_otsuOffset,3
21,output\processed_images\6_otsuOffset\membrane\strip_21.png,1.315,0.7604562737642585,200,263,88.40235294117646,5,14.66,5.035714285714292,7650.0,107,lumen,6_otsuOffset,4
22,output\processed_images\6_otsuOffset\membrane\strip_22.png,1.315,0.7604562737642585,200,263,88.72173913043477,5,0.0,4.62777777777778,1657.5,56,lumen,6_otsuOffset,0
22,output\processed_images\6_otsuOffset\membrane\strip_22.png,1.315,0.7604562737642585,200,263,88.72173913043477,5,24.82,5.556277056277054,7650.0,75,lumen,6_otsuOffset,1
22,output\processed_images\6_otsuOffset\membrane\strip_22.png,1.315,0.7604562737642585,200,263,88.72173913043477,5,16.86,3.769523809523804,4972.5,94,lumen,6_otsuOffset,2
22,output\processed_images\6_otsuOffset\membrane\strip_22.png,1.315,0.7604562737642585,200,263,88.72173913043477,5,22.89,4.0,6375.0,111,lumen,6_otsuOffset,3
22,output\processed_images\6_otsuOffset\membrane\strip_22.png,1.315,0.7604562737642585,200,263,88.72173913043477,5,0.0,4.3999999999999915,2040.0,128,lumen,6_otsuOffset,4
23,output\processed_images\6_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,139.78654970760232,10,16.58,6.256944444444443,8032.5,49,lumen,6_otsuOffset,0
23,output\processed_images\6_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,139.78654970760232,10,19.08,6.095238095238102,7650.0,69,lumen,6_otsuOffset,1
23,output\processed_images\6_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,139.78654970760232,10,21.45,8.855855855855864,7650.0,89,lumen,6_otsuOffset,2
23,output\processed_images\6_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,139.78654970760232,10,1.48,2.0,1147.5,100,lumen,6_otsuOffset,3
23,output\processed_images\6_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,139.78654970760232,10,18.9,7.373433583959894,7650.0,111,lumen,6_otsuOffset,4
23,output\processed_images\6_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,139.78654970760232,10,13.5,6.8231884057971115,7650.0,131,lumen,6_otsuOffset,5
23,output\processed_images\6_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,139.78654970760232,10,5.55,1.0,7267.5,135,lumen,6_otsuOffset,6
23,output\processed_images\6_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,139.78654970760232,10,5.07,1.5476190476190368,6375.0,144,lumen,6_otsuOffset,7
23,output\processed_images\6_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,139.78654970760232,10,14.77,6.675000000000011,7650.0,149,lumen,6_otsuOffset,8
23,output\processed_images\6_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,139.78654970760232,10,16.35,5.236175115207374,7650.0,169,lumen,6_otsuOffset,9
24,output\processed_images\6_otsuOffset\membrane\strip_24.png,1.315,0.7604562737642585,200,263,58.38648648648649,3,13.81,4.13725490196078,6502.5,40,lumen,6_otsuOffset,0
24,output\processed_images\6_otsuOffset\membrane\strip_24.png,1.315,0.7604562737642585,200,263,58.38648648648649,3,21.95,8.214285714285715,7650.0,60,lumen,6_otsuOffset,1
24,output\processed_images\6_otsuOffset\membrane\strip_24.png,1.315,0.7604562737642585,200,263,58.38648648648649,3,14.96,4.24166666666666,6630.0,79,lumen,6_otsuOffset,2
25,output\processed_images\6_otsuOffset\membrane\strip_25.png,1.315,0.7604562737642585,200,263,74.40209790209789,3,26.88,6.782608695652172,7650.0,61,lumen,6_otsuOffset,0
25,output\processed_images\6_otsuOffset\membrane\strip_25.png,1.315,0.7604562737642585,200,263,74.40209790209789,3,22.55,3.744318181818187,7650.0,81,lumen,6_otsuOffset,1
25,output\processed_images\6_otsuOffset\membrane\strip_25.png,1.315,0.7604562737642585,200,263,74.40209790209789,3,0.0,3.748717948717953,2932.5,99,lumen,6_otsuOffset,2
26,output\processed_images\6_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,93.66473149492018,6,13.08,3.9538461538461505,5482.5,39,lumen,6_otsuOffset,0
26,output\processed_images\6_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,93.66473149492018,6,18.84,7.907258064516128,7650.0,56,lumen,6_otsuOffset,1
26,output\processed_images\6_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,93.66473149492018,6,9.17,0.5714285714285694,12750.0,74,lumen,6_otsuOffset,2
26,output\processed_images\6_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,93.66473149492018,6,10.91,9.723809523809521,6757.5,76,lumen,6_otsuOffset,3
26,output\processed_images\6_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,93.66473149492018,6,18.41,6.079999999999998,5992.5,95,lumen,6_otsuOffset,4
26,output\processed_images\6_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,93.66473149492018,6,15.59,6.3125,5737.5,114,lumen,6_otsuOffset,5
27,output\processed_images\6_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,109.99043062200957,7,12.45,3.3492063492063515,11730.0,33,lumen,6_otsuOffset,0
27,output\processed_images\6_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,109.99043062200957,7,16.48,7.111111111111114,7650.0,49,lumen,6_otsuOffset,1
27,output\processed_images\6_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,109.99043062200957,7,16.85,6.427419354838705,7650.0,63,lumen,6_otsuOffset,2
27,output\processed_images\6_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,109.99043062200957,7,14.12,5.728571428571428,6120.0,80,lumen,6_otsuOffset,3
27,output\processed_images\6_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,109.99043062200957,7,15.31,6.526315789473685,7650.0,96,lumen,6_otsuOffset,4
27,output\processed_images\6_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,109.99043062200957,7,15.37,6.710344827586212,7650.0,110,lumen,6_otsuOffset,5
27,output\processed_images\6_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,109.99043062200957,7,12.84,5.041935483870972,9435.0,125,lumen,6_otsuOffset,6
28,output\processed_images\6_otsuOffset\membrane\strip_28.png,0.88,1.1363636363636365,500,440,79.29545454545455,5,11.98,2.969696969696969,7650.0,39,lumen,6_otsuOffset,0
28,output\processed_images\6_otsuOffset\membrane\strip_28.png,0.88,1.1363636363636365,500,440,79.29545454545455,5,16.32,4.339743589743591,7650.0,54,lumen,6_otsuOffset,1
28,output\processed_images\6_otsuOffset\membrane\strip_28.png,0.88,1.1363636363636365,500,440,79.29545454545455,5,15.2,5.324137931034471,5737.5,70,lumen,6_otsuOffset,2
28,output\processed_images\6_otsuOffset\membrane\strip_28.png,0.88,1.1363636363636365,500,440,79.29545454545455,5,16.46,5.095060577819197,7650.0,86,lumen,6_otsuOffset,3
28,output\processed_images\6_otsuOffset\membrane\strip_28.png,0.88,1.1363636363636365,500,440,79.29545454545455,5,12.31,3.485893416927908,5610.0,101,lumen,6_otsuOffset,4
29,output\processed_images\6_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,124.34210526315789,9,12.1,4.9262820512820475,5737.5,34,lumen,6_otsuOffset,0
29,output\processed_images\6_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,124.34210526315789,9,16.02,5.5635964912280755,7650.0,49,lumen,6_otsuOffset,1
29,output\processed_images\6_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,124.34210526315789,9,14.65,5.019607843137258,7650.0,64,lumen,6_otsuOffset,2
29,output\processed_images\6_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,124.34210526315789,9,15.01,5.814616755793239,7650.0,79,lumen,6_otsuOffset,3
29,output\processed_images\6_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,124.34210526315789,9,10.96,4.592476489028215,7650.0,93,lumen,6_otsuOffset,4
29,output\processed_images\6_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,124.34210526315789,9,3.22,0.5625,1912.5,98,lumen,6_otsuOffset,5
29,output\processed_images\6_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,124.34210526315789,9,16.55,7.085714285714289,7650.0,109,lumen,6_otsuOffset,6
29,output\processed_images\6_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,124.34210526315789,9,17.74,8.37387387387389,7650.0,126,lumen,6_otsuOffset,7
29,output\processed_images\6_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,124.34210526315789,9,12.27,4.564171122994651,7395.0,142,lumen,6_otsuOffset,8
30,output\processed_images\6_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,193.17443249701313,14,12.24,4.83971774193548,4972.5,55,lumen,6_otsuOffset,0
30,output\processed_images\6_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,193.17443249701313,14,14.81,5.659698996655521,6757.5,70,lumen,6_otsuOffset,1
30,output\processed_images\6_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,193.17443249701313,14,15.69,6.944852941176464,7650.0,85,lumen,6_otsuOffset,2
30,output\processed_images\6_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,193.17443249701313,14,13.04,3.7261904761904816,6502.5,99,lumen,6_otsuOffset,3
30,output\processed_images\6_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,193.17443249701313,14,15.44,5.659139784946234,7650.0,114,lumen,6_otsuOffset,4
30,output\processed_images\6_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,193.17443249701313,14,15.76,6.28232758620689,7650.0,129,lumen,6_otsuOffset,5
30,output\processed_images\6_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,193.17443249701313,14,13.81,3.933333333333337,7650.0,145,lumen,6_otsuOffset,6
30,output\processed_images\6_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,193.17443249701313,14,14.41,4.995689655172413,7650.0,157,lumen,6_otsuOffset,7
