strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,repeat_distance,lumen_width,lumen_width_heights,peaks,type,process,index
0,output\processed_images\10_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,110.31428571428572,6,28.47,0.75,14152.5,31,lumen,10_otsuOffset,0
0,output\processed_images\10_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,110.31428571428572,6,0.0,3.0109890109890145,2167.5,65,lumen,10_otsuOffset,1
0,output\processed_images\10_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,110.31428571428572,6,0.0,1.0,637.5,70,lumen,10_otsuOffset,2
0,output\processed_images\10_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,110.31428571428572,6,37.41,3.012903225806454,7650.0,86,lumen,10_otsuOffset,3
0,output\processed_images\10_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,110.31428571428572,6,28.62,4.679487179487168,6630.0,107,lumen,10_otsuOffset,4
0,output\processed_images\10_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,110.31428571428572,6,0.0,3.851923076923086,3697.5,128,lumen,10_otsuOffset,5
1,output\processed_images\10_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,165.9217391304348,10,0.0,1.0,510.0,30,lumen,10_otsuOffset,0
1,output\processed_images\10_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,165.9217391304348,10,15.76,0.53125,9817.5,38,lumen,10_otsuOffset,1
1,output\processed_images\10_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,165.9217391304348,10,12.27,5.6875,6757.5,41,lumen,10_otsuOffset,2
1,output\processed_images\10_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,165.9217391304348,10,22.08,5.425925925925924,7650.0,61,lumen,10_otsuOffset,3
1,output\processed_images\10_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,165.9217391304348,10,22.65,4.8746867167919845,7140.0,84,lumen,10_otsuOffset,4
1,output\processed_images\10_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,165.9217391304348,10,0.0,2.0,1147.5,97,lumen,10_otsuOffset,5
1,output\processed_images\10_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,165.9217391304348,10,19.5,5.541666666666671,4590.0,106,lumen,10_otsuOffset,6
1,output\processed_images\10_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,165.9217391304348,10,19.17,5.93452380952381,4717.5,125,lumen,10_otsuOffset,7
1,output\processed_images\10_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,165.9217391304348,10,20.76,3.666666666666657,7650.0,145,lumen,10_otsuOffset,8
1,output\processed_images\10_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,165.9217391304348,10,15.15,3.552083333333343,5482.5,165,lumen,10_otsuOffset,9
10,output\processed_images\10_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,86.77450980392156,7,10.58,3.7777777777777786,7650.0,39,lumen,10_otsuOffset,0
10,output\processed_images\10_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,86.77450980392156,7,5.15,0.9047619047619051,2040.0,45,lumen,10_otsuOffset,1
10,output\processed_images\10_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,86.77450980392156,7,19.72,4.181249999999999,6757.5,58,lumen,10_otsuOffset,2
10,output\processed_images\10_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,86.77450980392156,7,29.4,6.547619047619051,7140.0,79,lumen,10_otsuOffset,3
10,output\processed_images\10_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,86.77450980392156,7,0.0,2.0,510.0,91,lumen,10_otsuOffset,4
10,output\processed_images\10_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,86.77450980392156,7,0.0,3.657342657342653,2040.0,101,lumen,10_otsuOffset,5
10,output\processed_images\10_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,86.77450980392156,7,16.79,0.6190476190476204,10582.5,113,lumen,10_otsuOffset,6
11,output\processed_images\10_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,85.625,6,15.25,3.5089285714285694,4335.0,41,lumen,10_otsuOffset,0
11,output\processed_images\10_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,85.625,6,21.17,3.911184210526315,7140.0,61,lumen,10_otsuOffset,1
11,output\processed_images\10_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,85.625,6,21.13,3.435087719298238,6885.0,83,lumen,10_otsuOffset,2
11,output\processed_images\10_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,85.625,6,7.64,2.462121212121218,4462.5,99,lumen,10_otsuOffset,3
11,output\processed_images\10_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,85.625,6,7.85,3.3690476190476204,4335.0,103,lumen,10_otsuOffset,4
11,output\processed_images\10_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,85.625,6,7.17,1.6081081081081123,12240.0,114,lumen,10_otsuOffset,5
12,output\processed_images\10_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,160.33333333333334,11,7.35,0.5476190476190474,13005.0,14,lumen,10_otsuOffset,0
12,output\processed_images\10_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,160.33333333333334,11,16.4,4.0344202898550705,6757.5,26,lumen,10_otsuOffset,1
12,output\processed_images\10_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,160.33333333333334,11,19.78,2.3727422003284033,6630.0,46,lumen,10_otsuOffset,2
12,output\processed_images\10_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,160.33333333333334,11,0.0,1.0,382.5,57,lumen,10_otsuOffset,3
