strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,repeat_distance,lumen_width,lumen_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.22222222222223,5,12.06,4.305246422893482,7650.0,lumen,0,182_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.22222222222223,5,14.44,4.67849898580122,7650.0,lumen,1,182_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.22222222222223,5,13.82,4.2066666666666634,7650.0,lumen,2,182_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.22222222222223,5,14.89,4.594670406732121,7650.0,lumen,3,182_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.22222222222223,5,12.72,4.72624798711756,7650.0,lumen,4,182_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.59920634920634,7,14.87,6.292207792207794,7650.0,lumen,0,182_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.59920634920634,7,17.63,6.689999999999998,7650.0,lumen,1,182_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.59920634920634,7,18.34,6.599825632083693,7650.0,lumen,2,182_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.59920634920634,7,16.73,4.937728937728949,7650.0,lumen,3,182_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.59920634920634,7,16.96,6.003267973856211,7650.0,lumen,4,182_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.59920634920634,7,17.01,6.190217391304344,7650.0,lumen,5,182_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.59920634920634,7,14.47,5.60526315789474,7650.0,lumen,6,182_otsuOffset
