strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,repeat_distance,lumen_width,lumen_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,11.81,3.514285714285716,7650.0,lumen,0,188_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,14.58,3.8860887096774164,7650.0,lumen,1,188_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,14.07,3.8983739837398375,7650.0,lumen,2,188_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,14.86,4.475806451612897,7650.0,lumen,3,188_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,12.42,4.283882783882774,7140.0,lumen,4,188_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.74074074074073,7,14.65,5.137651821862352,7650.0,lumen,0,188_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.74074074074073,7,17.43,5.476344086021506,7650.0,lumen,1,188_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.74074074074073,7,18.32,5.59137931034482,7650.0,lumen,2,188_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.74074074074073,7,16.93,4.741935483870961,5992.5,lumen,3,188_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.74074074074073,7,16.98,5.0625,7650.0,lumen,4,188_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.74074074074073,7,16.9,5.159482758620683,7140.0,lumen,5,188_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.74074074074073,7,14.86,4.867132867132852,7650.0,lumen,6,188_otsuOffset
