strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,repeat_distance,lumen_width,lumen_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.59767441860465,5,12.03,3.5324675324675354,7650.0,lumen,0,150_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.59767441860465,5,14.38,3.525641025641022,7650.0,lumen,1,150_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.59767441860465,5,14.22,3.5714285714285694,7650.0,lumen,2,150_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.59767441860465,5,14.77,3.984719864176583,7650.0,lumen,3,150_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.59767441860465,5,12.63,4.255639097744364,6630.0,lumen,4,150_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.2473544973545,7,14.65,4.606765327695559,7650.0,lumen,0,150_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.2473544973545,7,17.56,5.177177177177178,7650.0,lumen,1,150_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.2473544973545,7,18.5,5.389285714285705,7012.5,lumen,2,150_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.2473544973545,7,16.65,3.653333333333336,5865.0,lumen,3,150_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.2473544973545,7,17.08,4.119658119658126,7650.0,lumen,4,150_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.2473544973545,7,17.0,4.327935222672053,7140.0,lumen,5,150_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.2473544973545,7,14.39,3.349137931034477,7650.0,lumen,6,150_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,81.0625,5,11.38,5.346491228070176,10710.0,lumen,0,150_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,81.0625,5,14.99,4.325757575757574,7650.0,lumen,1,150_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,81.0625,5,17.48,4.266666666666666,7650.0,lumen,2,150_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,81.0625,5,16.73,3.432142857142864,7012.5,lumen,3,150_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,81.0625,5,14.31,3.091711956521735,6502.5,lumen,4,150_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,87.84285714285714,5,16.13,5.111111111111107,7650.0,lumen,0,150_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,87.84285714285714,5,26.05,4.633633633633629,7650.0,lumen,1,150_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,87.84285714285714,5,0.0,3.9393939393939377,2040.0,lumen,2,150_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,87.84285714285714,5,22.35,3.44047619047619,6375.0,lumen,3,150_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,87.84285714285714,5,15.81,7.530448717948715,11602.5,lumen,4,150_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.1884236453202,8,11.71,3.3720930232558146,7650.0,lumen,0,150_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.1884236453202,8,13.92,3.865659777424483,7650.0,lumen,1,150_otsuOffset
