strip,grana_height,grana_height_nm,num_lumen,repeat_distance,px_per_nm,nm_per_px,scale,scale_pixels,lumen_width
232,165.23076923076923,187.76223776223776,11,15.35,0.88,1.1363636363636365,500,440,6.258928571428569
232,165.23076923076923,187.76223776223776,11,15.32,0.88,1.1363636363636365,500,440,6.258928571428569
232,165.23076923076923,187.76223776223776,11,14.19,0.88,1.1363636363636365,500,440,6.258928571428569
232,165.23076923076923,187.76223776223776,11,15.12,0.88,1.1363636363636365,500,440,6.258928571428569
232,165.23076923076923,187.76223776223776,11,14.56,0.88,1.1363636363636365,500,440,6.258928571428569
232,165.23076923076923,187.76223776223776,11,15.19,0.88,1.1363636363636365,500,440,6.258928571428569
232,165.23076923076923,187.76223776223776,11,15.37,0.88,1.1363636363636365,500,440,6.258928571428569
232,165.23076923076923,187.76223776223776,11,12.09,0.88,1.1363636363636365,500,440,6.258928571428569
232,165.23076923076923,187.76223776223776,11,12.65,0.88,1.1363636363636365,500,440,6.883928571428569
232,165.23076923076923,187.76223776223776,11,15.3,0.88,1.1363636363636365,500,440,6.883928571428569
232,165.23076923076923,187.76223776223776,11,14.5,0.88,1.1363636363636365,500,440,6.883928571428569
232,165.23076923076923,187.76223776223776,11,15.35,0.88,1.1363636363636365,500,440,6.883928571428569
232,165.23076923076923,187.76223776223776,11,15.32,0.88,1.1363636363636365,500,440,6.883928571428569
232,165.23076923076923,187.76223776223776,11,14.19,0.88,1.1363636363636365,500,440,6.883928571428569
232,165.23076923076923,187.76223776223776,11,15.12,0.88,1.1363636363636365,500,440,6.883928571428569
232,165.23076923076923,187.76223776223776,11,14.56,0.88,1.1363636363636365,500,440,6.883928571428569
232,165.23076923076923,187.76223776223776,11,15.19,0.88,1.1363636363636365,500,440,6.883928571428569
232,165.23076923076923,187.76223776223776,11,15.37,0.88,1.1363636363636365,500,440,6.883928571428569
232,165.23076923076923,187.76223776223776,11,12.09,0.88,1.1363636363636365,500,440,6.883928571428569
232,165.23076923076923,187.76223776223776,11,12.65,0.88,1.1363636363636365,500,440,5.993006993006993
232,165.23076923076923,187.76223776223776,11,15.3,0.88,1.1363636363636365,500,440,5.993006993006993
232,165.23076923076923,187.76223776223776,11,14.5,0.88,1.1363636363636365,500,440,5.993006993006993
232,165.23076923076923,187.76223776223776,11,15.35,0.88,1.1363636363636365,500,440,5.993006993006993
232,165.23076923076923,187.76223776223776,11,15.32,0.88,1.1363636363636365,500,440,5.993006993006993
232,165.23076923076923,187.76223776223776,11,14.19,0.88,1.1363636363636365,500,440,5.993006993006993
232,165.23076923076923,187.76223776223776,11,15.12,0.88,1.1363636363636365,500,440,5.993006993006993
232,165.23076923076923,187.76223776223776,11,14.56,0.88,1.1363636363636365,500,440,5.993006993006993
232,165.23076923076923,187.76223776223776,11,15.19,0.88,1.1363636363636365,500,440,5.993006993006993
232,165.23076923076923,187.76223776223776,11,15.37,0.88,1.1363636363636365,500,440,5.993006993006993
232,165.23076923076923,187.76223776223776,11,12.09,0.88,1.1363636363636365,500,440,5.993006993006993
232,165.23076923076923,187.76223776223776,11,12.65,0.88,1.1363636363636365,500,440,6.611904761904768
232,165.23076923076923,187.76223776223776,11,15.3,0.88,1.1363636363636365,500,440,6.611904761904768
232,165.23076923076923,187.76223776223776,11,14.5,0.88,1.1363636363636365,500,440,6.611904761904768
232,165.23076923076923,187.76223776223776,11,15.35,0.88,1.1363636363636365,500,440,6.611904761904768
232,165.23076923076923,187.76223776223776,11,15.32,0.88,1.1363636363636365,500,440,6.611904761904768
232,165.23076923076923,187.76223776223776,11,14.19,0.88,1.1363636363636365,500,440,6.611904761904768
232,165.23076923076923,187.76223776223776,11,15.12,0.88,1.1363636363636365,500,440,6.611904761904768
232,165.23076923076923,187.76223776223776,11,14.56,0.88,1.1363636363636365,500,440,6.611904761904768
232,165.23076923076923,187.76223776223776,11,15.19,0.88,1.1363636363636365,500,440,6.611904761904768
232,165.23076923076923,187.76223776223776,11,15.37,0.88,1.1363636363636365,500,440,6.611904761904768
232,165.23076923076923,187.76223776223776,11,12.09,0.88,1.1363636363636365,500,440,6.611904761904768
232,165.23076923076923,187.76223776223776,11,12.65,0.88,1.1363636363636365,500,440,6.128378378378372
232,165.23076923076923,187.76223776223776,11,15.3,0.88,1.1363636363636365,500,440,6.128378378378372
232,165.23076923076923,187.76223776223776,11,14.5,0.88,1.1363636363636365,500,440,6.128378378378372
232,165.23076923076923,187.76223776223776,11,15.35,0.88,1.1363636363636365,500,440,6.128378378378372
232,165.23076923076923,187.76223776223776,11,15.32,0.88,1.1363636363636365,500,440,6.128378378378372
232,165.23076923076923,187.76223776223776,11,14.19,0.88,1.1363636363636365,500,440,6.128378378378372
232,165.23076923076923,187.76223776223776,11,15.12,0.88,1.1363636363636365,500,440,6.128378378378372
232,165.23076923076923,187.76223776223776,11,14.56,0.88,1.1363636363636365,500,440,6.128378378378372
232,165.23076923076923,187.76223776223776,11,15.19,0.88,1.1363636363636365,500,440,6.128378378378372
232,165.23076923076923,187.76223776223776,11,15.37,0.88,1.1363636363636365,500,440,6.128378378378372
232,165.23076923076923,187.76223776223776,11,12.09,0.88,1.1363636363636365,500,440,6.128378378378372
232,165.23076923076923,187.76223776223776,11,12.65,0.88,1.1363636363636365,500,440,5.356481481481481
232,165.23076923076923,187.76223776223776,11,15.3,0.88,1.1363636363636365,500,440,5.356481481481481
232,165.23076923076923,187.76223776223776,11,14.5,0.88,1.1363636363636365,500,440,5.356481481481481
232,165.23076923076923,187.76223776223776,11,15.35,0.88,1.1363636363636365,500,440,5.356481481481481
232,165.23076923076923,187.76223776223776,11,15.32,0.88,1.1363636363636365,500,440,5.356481481481481
232,165.23076923076923,187.76223776223776,11,14.19,0.88,1.1363636363636365,500,440,5.356481481481481
232,165.23076923076923,187.76223776223776,11,15.12,0.88,1.1363636363636365,500,440,5.356481481481481
232,165.23076923076923,187.76223776223776,11,14.56,0.88,1.1363636363636365,500,440,5.356481481481481
232,165.23076923076923,187.76223776223776,11,15.19,0.88,1.1363636363636365,500,440,5.356481481481481
232,165.23076923076923,187.76223776223776,11,15.37,0.88,1.1363636363636365,500,440,5.356481481481481
232,165.23076923076923,187.76223776223776,11,12.09,0.88,1.1363636363636365,500,440,5.356481481481481
232,165.23076923076923,187.76223776223776,11,12.65,0.88,1.1363636363636365,500,440,6.230769230769226
232,165.23076923076923,187.76223776223776,11,15.3,0.88,1.1363636363636365,500,440,6.230769230769226
232,165.23076923076923,187.76223776223776,11,14.5,0.88,1.1363636363636365,500,440,6.230769230769226
232,165.23076923076923,187.76223776223776,11,15.35,0.88,1.1363636363636365,500,440,6.230769230769226
232,165.23076923076923,187.76223776223776,11,15.32,0.88,1.1363636363636365,500,440,6.230769230769226
232,165.23076923076923,187.76223776223776,11,14.19,0.88,1.1363636363636365,500,440,6.230769230769226
232,165.23076923076923,187.76223776223776,11,15.12,0.88,1.1363636363636365,500,440,6.230769230769226
232,165.23076923076923,187.76223776223776,11,14.56,0.88,1.1363636363636365,500,440,6.230769230769226
232,165.23076923076923,187.76223776223776,11,15.19,0.88,1.1363636363636365,500,440,6.230769230769226
232,165.23076923076923,187.76223776223776,11,15.37,0.88,1.1363636363636365,500,440,6.230769230769226
232,165.23076923076923,187.76223776223776,11,12.09,0.88,1.1363636363636365,500,440,6.230769230769226
232,165.23076923076923,187.76223776223776,11,12.65,0.88,1.1363636363636365,500,440,5.551587301587318
232,165.23076923076923,187.76223776223776,11,15.3,0.88,1.1363636363636365,500,440,5.551587301587318
232,165.23076923076923,187.76223776223776,11,14.5,0.88,1.1363636363636365,500,440,5.551587301587318
232,165.23076923076923,187.76223776223776,11,15.35,0.88,1.1363636363636365,500,440,5.551587301587318
232,165.23076923076923,187.76223776223776,11,15.32,0.88,1.1363636363636365,500,440,5.551587301587318
232,165.23076923076923,187.76223776223776,11,14.19,0.88,1.1363636363636365,500,440,5.551587301587318
232,165.23076923076923,187.76223776223776,11,15.12,0.88,1.1363636363636365,500,440,5.551587301587318
232,165.23076923076923,187.76223776223776,11,14.56,0.88,1.1363636363636365,500,440,5.551587301587318
232,165.23076923076923,187.76223776223776,11,15.19,0.88,1.1363636363636365,500,440,5.551587301587318
232,165.23076923076923,187.76223776223776,11,15.37,0.88,1.1363636363636365,500,440,5.551587301587318
232,165.23076923076923,187.76223776223776,11,12.09,0.88,1.1363636363636365,500,440,5.551587301587318
232,165.23076923076923,187.76223776223776,11,12.65,0.88,1.1363636363636365,500,440,6.770833333333343
232,165.23076923076923,187.76223776223776,11,15.3,0.88,1.1363636363636365,500,440,6.770833333333343
232,165.23076923076923,187.76223776223776,11,14.5,0.88,1.1363636363636365,500,440,6.770833333333343
232,165.23076923076923,187.76223776223776,11,15.35,0.88,1.1363636363636365,500,440,6.770833333333343
232,165.23076923076923,187.76223776223776,11,15.32,0.88,1.1363636363636365,500,440,6.770833333333343
232,165.23076923076923,187.76223776223776,11,14.19,0.88,1.1363636363636365,500,440,6.770833333333343
232,165.23076923076923,187.76223776223776,11,15.12,0.88,1.1363636363636365,500,440,6.770833333333343
232,165.23076923076923,187.76223776223776,11,14.56,0.88,1.1363636363636365,500,440,6.770833333333343
232,165.23076923076923,187.76223776223776,11,15.19,0.88,1.1363636363636365,500,440,6.770833333333343
232,165.23076923076923,187.76223776223776,11,15.37,0.88,1.1363636363636365,500,440,6.770833333333343
232,165.23076923076923,187.76223776223776,11,12.09,0.88,1.1363636363636365,500,440,6.770833333333343
232,165.23076923076923,187.76223776223776,11,12.65,0.88,1.1363636363636365,500,440,6.901098901098891
232,165.23076923076923,187.76223776223776,11,15.3,0.88,1.1363636363636365,500,440,6.901098901098891
232,165.23076923076923,187.76223776223776,11,14.5,0.88,1.1363636363636365,500,440,6.901098901098891
232,165.23076923076923,187.76223776223776,11,15.35,0.88,1.1363636363636365,500,440,6.901098901098891
232,165.23076923076923,187.76223776223776,11,15.32,0.88,1.1363636363636365,500,440,6.901098901098891
232,165.23076923076923,187.76223776223776,11,14.19,0.88,1.1363636363636365,500,440,6.901098901098891
232,165.23076923076923,187.76223776223776,11,15.12,0.88,1.1363636363636365,500,440,6.901098901098891
232,165.23076923076923,187.76223776223776,11,14.56,0.88,1.1363636363636365,500,440,6.901098901098891
232,165.23076923076923,187.76223776223776,11,15.19,0.88,1.1363636363636365,500,440,6.901098901098891
232,165.23076923076923,187.76223776223776,11,15.37,0.88,1.1363636363636365,500,440,6.901098901098891
232,165.23076923076923,187.76223776223776,11,12.09,0.88,1.1363636363636365,500,440,6.901098901098891
232,165.23076923076923,187.76223776223776,11,12.65,0.88,1.1363636363636365,500,440,4.78787878787881
232,165.23076923076923,187.76223776223776,11,15.3,0.88,1.1363636363636365,500,440,4.78787878787881
232,165.23076923076923,187.76223776223776,11,14.5,0.88,1.1363636363636365,500,440,4.78787878787881
232,165.23076923076923,187.76223776223776,11,15.35,0.88,1.1363636363636365,500,440,4.78787878787881
232,165.23076923076923,187.76223776223776,11,15.32,0.88,1.1363636363636365,500,440,4.78787878787881
232,165.23076923076923,187.76223776223776,11,14.19,0.88,1.1363636363636365,500,440,4.78787878787881
232,165.23076923076923,187.76223776223776,11,15.12,0.88,1.1363636363636365,500,440,4.78787878787881
232,165.23076923076923,187.76223776223776,11,14.56,0.88,1.1363636363636365,500,440,4.78787878787881
232,165.23076923076923,187.76223776223776,11,15.19,0.88,1.1363636363636365,500,440,4.78787878787881
232,165.23076923076923,187.76223776223776,11,15.37,0.88,1.1363636363636365,500,440,4.78787878787881
232,165.23076923076923,187.76223776223776,11,12.09,0.88,1.1363636363636365,500,440,4.78787878787881
