strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,repeat_distance,lumen_width,lumen_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.7948717948718,5,11.8,3.5,7650.0,lumen,0,286_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.7948717948718,5,14.58,3.8860887096774164,7650.0,lumen,1,286_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.7948717948718,5,14.01,3.557794273594915,7650.0,lumen,2,286_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.7948717948718,5,14.91,4.242424242424249,7650.0,lumen,3,286_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.7948717948718,5,12.59,4.283882783882774,7140.0,lumen,4,286_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.67592592592592,7,14.72,5.3279352226720675,7650.0,lumen,0,286_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.67592592592592,7,17.35,5.520488230165654,7650.0,lumen,1,286_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.67592592592592,7,18.45,5.869269949066222,7650.0,lumen,2,286_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.67592592592592,7,16.83,4.7611662531017345,5992.5,lumen,3,286_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.67592592592592,7,16.97,5.0625,7650.0,lumen,4,286_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.67592592592592,7,16.88,5.185997910135839,7140.0,lumen,5,286_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.67592592592592,7,14.86,4.941964285714278,7650.0,lumen,6,286_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,71.19063545150502,4,14.76,5.051666666666666,7650.0,lumen,0,286_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,71.19063545150502,4,17.41,5.192307692307693,7650.0,lumen,1,286_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,71.19063545150502,4,16.57,4.299999999999997,7012.5,lumen,2,286_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,71.19063545150502,4,14.6,3.9595959595959584,7650.0,lumen,3,286_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.07598039215685,4,16.08,5.503537735849058,7650.0,lumen,0,286_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.07598039215685,4,18.29,5.020588235294113,7650.0,lumen,1,286_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.07598039215685,4,16.19,3.7964285714285637,6757.5,lumen,2,286_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.07598039215685,4,14.35,4.555555555555557,7650.0,lumen,3,286_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.09782608695653,8,11.6,3.239819004524886,7650.0,lumen,0,286_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.09782608695653,8,14.06,3.9786628733997134,7650.0,lumen,1,286_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.09782608695653,8,14.09,4.257575757575758,7650.0,lumen,2,286_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.09782608695653,8,13.84,3.9976470588235316,7650.0,lumen,3,286_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.09782608695653,8,13.18,3.2660098522167402,7012.5,lumen,4,286_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.09782608695653,8,12.04,2.5784313725490193,5100.0,lumen,5,286_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.09782608695653,8,13.39,3.362318840579718,7650.0,lumen,6,286_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.09782608695653,8,10.8,2.924999999999997,7650.0,lumen,7,286_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,89.4967105263158,6,12.0,3.3108108108108105,7650.0,lumen,0,286_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,89.4967105263158,6,14.55,3.7333333333333343,7650.0,lumen,1,286_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,89.4967105263158,6,13.92,3.3829966329966368,7650.0,lumen,2,286_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,89.4967105263158,6,14.36,3.667953667953668,7650.0,lumen,3,286_otsuOffset
