strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,membrane_width,membrane_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.19767441860465,5,6.197674418604652,7650.0,membrane,0,149_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.19767441860465,5,10.644886363636367,7650.0,membrane,1,149_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.19767441860465,5,10.875457875457876,7650.0,membrane,2,149_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.19767441860465,5,10.325806451612898,7650.0,membrane,3,149_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.19767441860465,5,11.210526315789465,7650.0,membrane,4,149_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.19767441860465,5,6.5,7650.0,membrane,5,149_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.08142857142856,7,7.510617760617762,7650.0,membrane,0,149_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.08142857142856,7,12.28009828009828,7650.0,membrane,1,149_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.08142857142856,7,12.238738738738732,7650.0,membrane,2,149_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.08142857142856,7,14.232919254658384,7650.0,membrane,3,149_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.08142857142856,7,12.352357320099259,7650.0,membrane,4,149_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.08142857142856,7,12.168350168350159,7650.0,membrane,5,149_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.08142857142856,7,12.887820512820511,7650.0,membrane,6,149_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.08142857142856,7,8.945185185185181,7650.0,membrane,7,149_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,72.25438596491227,4,8.171052631578949,7650.0,membrane,0,149_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,72.25438596491227,4,12.772113943028486,7650.0,membrane,1,149_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,72.25438596491227,4,13.440476190476197,7650.0,membrane,2,149_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,72.25438596491227,4,13.669565217391295,7650.0,membrane,3,149_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,72.25438596491227,4,9.188172043010752,7650.0,membrane,4,149_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,87.75,5,8.833333333333332,7650.0,membrane,0,149_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,87.75,5,12.985507246376812,7650.0,membrane,1,149_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,87.75,5,29.676811594202903,7650.0,membrane,2,149_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,87.75,5,29.676811594202903,7650.0,membrane,3,149_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,87.75,5,8.787749287749293,7650.0,membrane,4,149_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,87.75,5,6.003623188405797,3697.5,membrane,5,149_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.94137931034483,8,6.31904761904762,7650.0,membrane,0,149_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.94137931034483,8,10.258064516129032,7650.0,membrane,1,149_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.94137931034483,8,9.726973684210527,7650.0,membrane,2,149_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.94137931034483,8,10.51474201474202,7650.0,membrane,3,149_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.94137931034483,8,10.857142857142861,7650.0,membrane,4,149_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.94137931034483,8,22.804347826086953,7650.0,membrane,5,149_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.94137931034483,8,22.804347826086953,7650.0,membrane,6,149_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.94137931034483,8,9.911585365853654,7650.0,membrane,7,149_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.94137931034483,8,5.908045977011497,7650.0,membrane,8,149_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,89.35561497326204,6,6.0766233766233775,7650.0,membrane,0,149_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,89.35561497326204,6,11.38351254480287,7650.0,membrane,1,149_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,89.35561497326204,6,10.719047619047615,7650.0,membrane,2,149_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,89.35561497326204,6,10.700000000000003,7650.0,membrane,3,149_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,89.35561497326204,6,10.5,7650.0,membrane,4,149_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,89.35561497326204,6,10.538461538461533,7650.0,membrane,5,149_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,89.35561497326204,6,6.882352941176478,7650.0,membrane,6,149_otsuOffset
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,80.75,5,7.15340909090909,7650.0,membrane,0,149_otsuOffset
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,80.75,5,11.777777777777779,7650.0,membrane,1,149_otsuOffset
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,80.75,5,11.159663865546214,7650.0,membrane,2,149_otsuOffset
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,80.75,5,11.257936507936506,7650.0,membrane,3,149_otsuOffset
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,80.75,5,11.047008547008545,7650.0,membrane,4,149_otsuOffset
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,80.75,5,6.6875,7650.0,membrane,5,149_otsuOffset
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,123.39999999999999,7,7.746031746031743,7650.0,membrane,0,149_otsuOffset
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,123.39999999999999,7,12.28947368421052,7650.0,membrane,1,149_otsuOffset
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,123.39999999999999,7,12.206140350877199,7650.0,membrane,2,149_otsuOffset
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,123.39999999999999,7,12.739495798319325,7650.0,membrane,3,149_otsuOffset
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,123.39999999999999,7,12.040000000000006,7650.0,membrane,4,149_otsuOffset
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,123.39999999999999,7,12.789760348583869,7650.0,membrane,5,149_otsuOffset
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,123.39999999999999,7,11.774193548387103,7650.0,membrane,6,149_otsuOffset
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,123.39999999999999,7,8.104395604395592,7650.0,membrane,7,149_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,166.71255060728745,11,6.600284495021338,7650.0,membrane,0,149_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,166.71255060728745,11,10.555147058823529,7650.0,membrane,1,149_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,166.71255060728745,11,9.75,7650.0,membrane,2,149_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,166.71255060728745,11,10.395833333333329,7650.0,membrane,3,149_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,166.71255060728745,11,10.071428571428584,7650.0,membrane,4,149_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,166.71255060728745,11,11.343137254901961,7650.0,membrane,5,149_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,166.71255060728745,11,9.487741935483868,7650.0,membrane,6,149_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,166.71255060728745,11,10.86,7650.0,membrane,7,149_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,166.71255060728745,11,10.302564102564105,7650.0,membrane,8,149_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,166.71255060728745,11,10.191142191142177,7650.0,membrane,9,149_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,166.71255060728745,11,10.093333333333334,7650.0,membrane,10,149_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,166.71255060728745,11,8.15384615384616,7650.0,membrane,11,149_otsuOffset
