strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,membrane_width,membrane_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,92.98333333333333,7,6.777777777777775,7650.0,membrane,0,153_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,92.98333333333333,7,11.40625,7650.0,membrane,1,153_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,92.98333333333333,7,10.976076555023923,7650.0,membrane,2,153_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,92.98333333333333,7,10.787476280834923,7650.0,membrane,3,153_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,92.98333333333333,7,12.118503118503114,7650.0,membrane,4,153_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,92.98333333333333,7,7.084033613445371,7650.0,membrane,5,153_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,92.98333333333333,7,6.466666666666669,2040.0,membrane,6,153_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,92.98333333333333,7,2.4000000000000057,2167.5,membrane,7,153_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,145.5625,10,4.392857142857142,3697.5,membrane,0,153_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,145.5625,10,8.097523219814242,7650.0,membrane,1,153_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,145.5625,10,12.819074333800842,7650.0,membrane,2,153_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,145.5625,10,13.152631578947371,7650.0,membrane,3,153_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,145.5625,10,31.0,7650.0,membrane,4,153_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,145.5625,10,31.0,7650.0,membrane,5,153_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,145.5625,10,13.039682539682545,7650.0,membrane,6,153_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,145.5625,10,0.5555555555555571,6502.5,membrane,7,153_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,145.5625,10,13.833333333333329,7650.0,membrane,8,153_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,145.5625,10,9.603030303030323,7650.0,membrane,9,153_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,145.5625,10,5.673611111111114,4462.5,membrane,10,153_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,87.03030303030303,6,2.166666666666667,2805.0,membrane,0,153_otsuOffset
