strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,membrane_width,membrane_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.9375,5,5.299202127659573,7650.0,membrane,0,199_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.9375,5,9.603686635944698,7650.0,membrane,1,199_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.9375,5,9.421008403361341,7650.0,membrane,2,199_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.9375,5,9.310810810810814,7650.0,membrane,3,199_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.9375,5,10.582258064516125,7650.0,membrane,4,199_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.9375,5,4.892857142857139,7650.0,membrane,5,199_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.54444444444444,7,6.175925925925924,7650.0,membrane,0,199_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.54444444444444,7,10.358395989974937,7650.0,membrane,1,199_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.54444444444444,7,10.831018518518519,7650.0,membrane,2,199_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.54444444444444,7,11.683229813664596,7650.0,membrane,3,199_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.54444444444444,7,10.027777777777786,7650.0,membrane,4,199_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.54444444444444,7,10.47818181818181,7650.0,membrane,5,199_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.54444444444444,7,9.992063492063494,7650.0,membrane,6,199_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.54444444444444,7,6.849999999999994,7650.0,membrane,7,199_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.86233403214536,4,6.7024013722126945,7650.0,membrane,0,199_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.86233403214536,4,11.806896551724137,7650.0,membrane,1,199_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.86233403214536,4,12.087301587301582,7650.0,membrane,2,199_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.86233403214536,4,12.623188405797109,7650.0,membrane,3,199_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.86233403214536,4,7.829629629629622,7650.0,membrane,4,199_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,72.32941176470588,4,7.797704447632714,7650.0,membrane,0,199_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,72.32941176470588,4,11.648148148148145,7650.0,membrane,1,199_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,72.32941176470588,4,12.5,7650.0,membrane,2,199_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,72.32941176470588,4,11.007142857142853,7650.0,membrane,3,199_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,72.32941176470588,4,7.285714285714278,7650.0,membrane,4,199_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.53214285714287,8,4.69047619047619,7650.0,membrane,0,199_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.53214285714287,8,8.889285714285712,7650.0,membrane,1,199_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.53214285714287,8,9.1609756097561,7650.0,membrane,2,199_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.53214285714287,8,8.775252525252533,7650.0,membrane,3,199_otsuOffset
