strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,repeat_distance,lumen_width,lumen_width_heights,peaks,type,process,index,lumen_width_nm
4,output\processed_images\11_otsuOffset\membrane\strip_4.png,1.315,0.7604562737642585,200,263,164.48571428571427,12,3.6,1.0,13132.5,190,lumen,11_otsuOffset,11,0.7604562737642585
47,output\processed_images\11_otsuOffset\membrane\strip_47.png,1.315,0.7604562737642585,200,263,149.29598662207357,4,0.0,2.0,382.5,76,lumen,11_otsuOffset,0,1.520912547528517
47,output\processed_images\11_otsuOffset\membrane\strip_47.png,1.315,0.7604562737642585,200,263,149.29598662207357,4,0.0,2.0,1402.5,95,lumen,11_otsuOffset,1,1.520912547528517
47,output\processed_images\11_otsuOffset\membrane\strip_47.png,1.315,0.7604562737642585,200,263,149.29598662207357,4,0.0,1.8333333333333428,510.0,164,lumen,11_otsuOffset,2,1.3941698352344811
47,output\processed_images\11_otsuOffset\membrane\strip_47.png,1.315,0.7604562737642585,200,263,149.29598662207357,4,0.0,3.777777777777772,1657.5,182,lumen,11_otsuOffset,3,2.8728348119983056
51,output\processed_images\11_otsuOffset\membrane\strip_51.png,0.88,1.1363636363636365,500,440,71.9090909090909,1,0.0,1.7142857142857153,1402.5,18,lumen,11_otsuOffset,0,1.9480519480519494
52,output\processed_images\11_otsuOffset\membrane\strip_52.png,0.88,1.1363636363636365,500,440,144.9440789473684,9,0.0,1.7857142857142847,1275.0,59,lumen,11_otsuOffset,0,2.029220779220778
52,output\processed_images\11_otsuOffset\membrane\strip_52.png,0.88,1.1363636363636365,500,440,144.9440789473684,9,0.0,1.0,892.5,61,lumen,11_otsuOffset,1,1.1363636363636365
52,output\processed_images\11_otsuOffset\membrane\strip_52.png,0.88,1.1363636363636365,500,440,144.9440789473684,9,0.0,1.7750000000000057,3697.5,72,lumen,11_otsuOffset,2,2.0170454545454612
52,output\processed_images\11_otsuOffset\membrane\strip_52.png,0.88,1.1363636363636365,500,440,144.9440789473684,9,0.0,3.13333333333334,2422.5,99,lumen,11_otsuOffset,3,3.5606060606060685
52,output\processed_images\11_otsuOffset\membrane\strip_52.png,0.88,1.1363636363636365,500,440,144.9440789473684,9,0.0,3.059523809523796,3697.5,148,lumen,11_otsuOffset,4,3.476731601731587
52,output\processed_images\11_otsuOffset\membrane\strip_52.png,0.88,1.1363636363636365,500,440,144.9440789473684,9,73.1,1.737231182795682,5992.5,160,lumen,11_otsuOffset,5,1.9741263440860024
52,output\processed_images\11_otsuOffset\membrane\strip_52.png,0.88,1.1363636363636365,500,440,144.9440789473684,9,-3.41,4.232843137254889,2422.5,172,lumen,11_otsuOffset,6,4.810049019607829
52,output\processed_images\11_otsuOffset\membrane\strip_52.png,0.88,1.1363636363636365,500,440,144.9440789473684,9,3.41,0.5882352941176521,3952.5,175,lumen,11_otsuOffset,7,0.6684491978609683
52,output\processed_images\11_otsuOffset\membrane\strip_52.png,0.88,1.1363636363636365,500,440,144.9440789473684,9,0.0,1.0,1275.0,184,lumen,11_otsuOffset,8,1.1363636363636365
53,output\processed_images\11_otsuOffset\membrane\strip_53.png,1.095,0.91324200913242,200,219,107.91666666666669,6,0.0,1.0,1147.5,68,lumen,11_otsuOffset,0,0.91324200913242
53,output\processed_images\11_otsuOffset\membrane\strip_53.png,1.095,0.91324200913242,200,219,107.91666666666669,6,0.0,1.7692307692307736,2422.5,83,lumen,11_otsuOffset,1,1.6157358623112086
53,output\processed_images\11_otsuOffset\membrane\strip_53.png,1.095,0.91324200913242,200,219,107.91666666666669,6,0.0,1.0,382.5,109,lumen,11_otsuOffset,2,0.91324200913242
53,output\processed_images\11_otsuOffset\membrane\strip_53.png,1.095,0.91324200913242,200,219,107.91666666666669,6,0.0,2.0,382.5,111,lumen,11_otsuOffset,3,1.82648401826484
53,output\processed_images\11_otsuOffset\membrane\strip_53.png,1.095,0.91324200913242,200,219,107.91666666666669,6,53.14,1.25,12495.0,125,lumen,11_otsuOffset,4,1.141552511415525
53,output\processed_images\11_otsuOffset\membrane\strip_53.png,1.095,0.91324200913242,200,219,107.91666666666669,6,6.0,1.75,12877.5,132,lumen,11_otsuOffset,5,1.5981735159817352
54,output\processed_images\11_otsuOffset\membrane\strip_54.png,1.095,0.91324200913242,200,219,262.0771889400922,22,0.0,1.833333333333336,510.0,38,lumen,11_otsuOffset,0,1.6742770167427725
54,output\processed_images\11_otsuOffset\membrane\strip_54.png,1.095,0.91324200913242,200,219,262.0771889400922,22,27.41,3.671428571428571,3825.0,46,lumen,11_otsuOffset,1,3.3529028049575986
54,output\processed_images\11_otsuOffset\membrane\strip_54.png,1.095,0.91324200913242,200,219,262.0771889400922,22,0.0,1.375,1785.0,61,lumen,11_otsuOffset,2,1.2557077625570776
54,output\processed_images\11_otsuOffset\membrane\strip_54.png,1.095,0.91324200913242,200,219,262.0771889400922,22,0.0,4.48557692307692,1912.5,76,lumen,11_otsuOffset,3,4.096417281348785
54,output\processed_images\11_otsuOffset\membrane\strip_54.png,1.095,0.91324200913242,200,219,262.0771889400922,22,123.14,3.396978021978015,6247.5,90,lumen,11_otsuOffset,4,3.1022630337698764
54,output\processed_images\11_otsuOffset\membrane\strip_54.png,1.095,0.91324200913242,200,219,262.0771889400922,22,0.0,3.0,1657.5,119,lumen,11_otsuOffset,5,2.73972602739726
54,output\processed_images\11_otsuOffset\membrane\strip_54.png,1.095,0.91324200913242,200,219,262.0771889400922,22,0.0,1.0,510.0,127,lumen,11_otsuOffset,6,0.91324200913242
54,output\processed_images\11_otsuOffset\membrane\strip_54.png,1.095,0.91324200913242,200,219,262.0771889400922,22,0.0,2.7638888888888857,2167.5,133,lumen,11_otsuOffset,7,2.524099441907658
54,output\processed_images\11_otsuOffset\membrane\strip_54.png,1.095,0.91324200913242,200,219,262.0771889400922,22,0.0,3.5,1530.0,149,lumen,11_otsuOffset,8,3.1963470319634704
54,output\processed_images\11_otsuOffset\membrane\strip_54.png,1.095,0.91324200913242,200,219,262.0771889400922,22,0.0,1.8333333333333428,510.0,162,lumen,11_otsuOffset,9,1.6742770167427787
54,output\processed_images\11_otsuOffset\membrane\strip_54.png,1.095,0.91324200913242,200,219,262.0771889400922,22,0.0,1.4000000000000057,1147.5,179,lumen,11_otsuOffset,10,1.2785388127853932
54,output\processed_images\11_otsuOffset\membrane\strip_54.png,1.095,0.91324200913242,200,219,262.0771889400922,22,0.0,2.0,382.5,191,lumen,11_otsuOffset,11,1.82648401826484
54,output\processed_images\11_otsuOffset\membrane\strip_54.png,1.095,0.91324200913242,200,219,262.0771889400922,22,0.0,1.875,637.5,205,lumen,11_otsuOffset,12,1.7123287671232876
54,output\processed_images\11_otsuOffset\membrane\strip_54.png,1.095,0.91324200913242,200,219,262.0771889400922,22,0.0,1.0,1657.5,218,lumen,11_otsuOffset,13,0.91324200913242
54,output\processed_images\11_otsuOffset\membrane\strip_54.png,1.095,0.91324200913242,200,219,262.0771889400922,22,0.0,1.2222222222222283,1657.5,221,lumen,11_otsuOffset,14,1.116184677828519
54,output\processed_images\11_otsuOffset\membrane\strip_54.png,1.095,0.91324200913242,200,219,262.0771889400922,22,0.0,1.0,510.0,239,lumen,11_otsuOffset,15,0.91324200913242
54,output\processed_images\11_otsuOffset\membrane\strip_54.png,1.095,0.91324200913242,200,219,262.0771889400922,22,0.0,1.5,2805.0,249,lumen,11_otsuOffset,16,1.36986301369863
54,output\processed_images\11_otsuOffset\membrane\strip_54.png,1.095,0.91324200913242,200,219,262.0771889400922,22,0.0,1.0,510.0,260,lumen,11_otsuOffset,17,0.91324200913242
54,output\processed_images\11_otsuOffset\membrane\strip_54.png,1.095,0.91324200913242,200,219,262.0771889400922,22,0.0,4.125,1912.5,266,lumen,11_otsuOffset,18,3.767123287671233
54,output\processed_images\11_otsuOffset\membrane\strip_54.png,1.095,0.91324200913242,200,219,262.0771889400922,22,0.0,4.541666666666686,2422.5,281,lumen,11_otsuOffset,19,4.147640791476425
54,output\processed_images\11_otsuOffset\membrane\strip_54.png,1.095,0.91324200913242,200,219,262.0771889400922,22,102.04,0.7692307692307736,10582.5,291,lumen,11_otsuOffset,20,0.7024938531787887
54,output\processed_images\11_otsuOffset\membrane\strip_54.png,1.095,0.91324200913242,200,219,262.0771889400922,22,2.7,1.2222222222222283,11092.5,294,lumen,11_otsuOffset,21,1.116184677828519
55,output\processed_images\11_otsuOffset\membrane\strip_55.png,1.095,0.91324200913242,200,219,92.20098039215686,4,0.0,1.0,382.5,65,lumen,11_otsuOffset,0,0.91324200913242
55,output\processed_images\11_otsuOffset\membrane\strip_55.png,1.095,0.91324200913242,200,219,92.20098039215686,4,0.0,2.0,2295.0,81,lumen,11_otsuOffset,1,1.82648401826484
55,output\processed_images\11_otsuOffset\membrane\strip_55.png,1.095,0.91324200913242,200,219,92.20098039215686,4,0.0,4.174999999999997,892.5,94,lumen,11_otsuOffset,2,3.812785388127851
55,output\processed_images\11_otsuOffset\membrane\strip_55.png,1.095,0.91324200913242,200,219,92.20098039215686,4,0.0,2.472727272727269,2167.5,110,lumen,11_otsuOffset,3,2.2581984225819807
56,output\processed_images\11_otsuOffset\membrane\strip_56.png,1.095,0.91324200913242,200,219,78.5,2,0.0,1.0,637.5,75,lumen,11_otsuOffset,0,0.91324200913242
56,output\processed_images\11_otsuOffset\membrane\strip_56.png,1.095,0.91324200913242,200,219,78.5,2,0.0,1.2142857142857082,1275.0,100,lumen,11_otsuOffset,1,1.108936725375076
57,output\processed_images\11_otsuOffset\membrane\strip_57.png,0.88,1.1363636363636365,500,440,111.04166666666669,13,9.69,4.547826086956526,8415.0,36,lumen,11_otsuOffset,0,5.167984189723326
57,output\processed_images\11_otsuOffset\membrane\strip_57.png,0.88,1.1363636363636365,500,440,111.04166666666669,13,5.7,4.567857142857143,4972.5,46,lumen,11_otsuOffset,1,5.190746753246754
57,output\processed_images\11_otsuOffset\membrane\strip_57.png,0.88,1.1363636363636365,500,440,111.04166666666669,13,7.84,1.5142857142857125,8797.5,48,lumen,11_otsuOffset,2,1.720779220779219
57,output\processed_images\11_otsuOffset\membrane\strip_57.png,0.88,1.1363636363636365,500,440,111.04166666666669,13,0.0,1.0,1147.5,59,lumen,11_otsuOffset,3,1.1363636363636365
57,output\processed_images\11_otsuOffset\membrane\strip_57.png,0.88,1.1363636363636365,500,440,111.04166666666669,13,15.92,3.977746212121218,5992.5,64,lumen,11_otsuOffset,4,4.520166150137748
57,output\processed_images\11_otsuOffset\membrane\strip_57.png,0.88,1.1363636363636365,500,440,111.04166666666669,13,17.07,3.6624999999999934,7650.0,80,lumen,11_otsuOffset,5,4.161931818181811
57,output\processed_images\11_otsuOffset\membrane\strip_57.png,0.88,1.1363636363636365,500,440,111.04166666666669,13,9.15,3.214285714285708,6375.0,96,lumen,11_otsuOffset,6,3.652597402597396
57,output\processed_images\11_otsuOffset\membrane\strip_57.png,0.88,1.1363636363636365,500,440,111.04166666666669,13,8.94,0.6944444444444429,7267.5,98,lumen,11_otsuOffset,7,0.7891414141414124
57,output\processed_images\11_otsuOffset\membrane\strip_57.png,0.88,1.1363636363636365,500,440,111.04166666666669,13,4.66,0.5454545454545467,4207.5,110,lumen,11_otsuOffset,8,0.6198347107438031
57,output\processed_images\11_otsuOffset\membrane\strip_57.png,0.88,1.1363636363636365,500,440,111.04166666666669,13,2.16,1.375,4335.0,112,lumen,11_otsuOffset,9,1.5625000000000002
57,output\processed_images\11_otsuOffset\membrane\strip_57.png,0.88,1.1363636363636365,500,440,111.04166666666669,13,9.31,2.1190476190476204,5610.0,115,lumen,11_otsuOffset,10,2.4080086580086597
57,output\processed_images\11_otsuOffset\membrane\strip_57.png,0.88,1.1363636363636365,500,440,111.04166666666669,13,0.0,2.0,382.5,124,lumen,11_otsuOffset,11,2.272727272727273
57,output\processed_images\11_otsuOffset\membrane\strip_57.png,0.88,1.1363636363636365,500,440,111.04166666666669,13,15.34,4.9937888198757605,6120.0,131,lumen,11_otsuOffset,12,5.674760022586092
60,output\processed_images\11_otsuOffset\membrane\strip_60.png,0.88,1.1363636363636365,500,440,149.14385964912282,10,11.82,2.5854037267080727,7650.0,46,lumen,11_otsuOffset,0,2.937958780350083
60,output\processed_images\11_otsuOffset\membrane\strip_60.png,0.88,1.1363636363636365,500,440,149.14385964912282,10,14.26,3.56818181818182,5227.5,60,lumen,11_otsuOffset,1,4.054752066115705
60,output\processed_images\11_otsuOffset\membrane\strip_60.png,0.88,1.1363636363636365,500,440,149.14385964912282,10,15.46,3.9940750493745862,7650.0,76,lumen,11_otsuOffset,2,4.538721647016576
60,output\processed_images\11_otsuOffset\membrane\strip_60.png,0.88,1.1363636363636365,500,440,149.14385964912282,10,14.17,3.356707317073173,7650.0,90,lumen,11_otsuOffset,3,3.814440133037697
60,output\processed_images\11_otsuOffset\membrane\strip_60.png,0.88,1.1363636363636365,500,440,149.14385964912282,10,14.01,3.0999999999999943,7650.0,104,lumen,11_otsuOffset,4,3.5227272727272667
60,output\processed_images\11_otsuOffset\membrane\strip_60.png,0.88,1.1363636363636365,500,440,149.14385964912282,10,13.71,2.805555555555557,7140.0,117,lumen,11_otsuOffset,5,3.1881313131313154
60,output\processed_images\11_otsuOffset\membrane\strip_60.png,0.88,1.1363636363636365,500,440,149.14385964912282,10,14.83,3.2007662835249,7650.0,132,lumen,11_otsuOffset,6,3.6372344130964773
60,output\processed_images\11_otsuOffset\membrane\strip_60.png,0.88,1.1363636363636365,500,440,149.14385964912282,10,15.16,4.68429487179489,5482.5,147,lumen,11_otsuOffset,7,5.323062354312375
60,output\processed_images\11_otsuOffset\membrane\strip_60.png,0.88,1.1363636363636365,500,440,149.14385964912282,10,16.06,4.275362318840564,7012.5,162,lumen,11_otsuOffset,8,4.858366271409732
60,output\processed_images\11_otsuOffset\membrane\strip_60.png,0.88,1.1363636363636365,500,440,149.14385964912282,10,12.69,4.593846153846158,5610.0,178,lumen,11_otsuOffset,9,5.220279720279725
7,output\processed_images\11_otsuOffset\membrane\strip_7.png,1.315,0.7604562737642585,200,263,129.87062937062936,8,0.0,2.9166666666666643,1912.5,44,lumen,11_otsuOffset,0,2.217997465145752
7,output\processed_images\11_otsuOffset\membrane\strip_7.png,1.315,0.7604562737642585,200,263,129.87062937062936,8,0.0,6.15384615384616,2805.0,66,lumen,11_otsuOffset,1,4.679730915472365
7,output\processed_images\11_otsuOffset\membrane\strip_7.png,1.315,0.7604562737642585,200,263,129.87062937062936,8,68.38,6.879999999999996,7650.0,89,lumen,11_otsuOffset,2,5.231939163498096
7,output\processed_images\11_otsuOffset\membrane\strip_7.png,1.315,0.7604562737642585,200,263,129.87062937062936,8,0.0,4.3125,2167.5,108,lumen,11_otsuOffset,3,3.2794676806083647
7,output\processed_images\11_otsuOffset\membrane\strip_7.png,1.315,0.7604562737642585,200,263,129.87062937062936,8,0.0,1.8333333333333428,510.0,131,lumen,11_otsuOffset,4,1.3941698352344811
7,output\processed_images\11_otsuOffset\membrane\strip_7.png,1.315,0.7604562737642585,200,263,129.87062937062936,8,23.67,0.75,4972.5,150,lumen,11_otsuOffset,5,0.5703422053231939
7,output\processed_images\11_otsuOffset\membrane\strip_7.png,1.315,0.7604562737642585,200,263,129.87062937062936,8,2.46,4.0972222222222285,3570.0,152,lumen,11_otsuOffset,6,3.1157583438952305
7,output\processed_images\11_otsuOffset\membrane\strip_7.png,1.315,0.7604562737642585,200,263,129.87062937062936,8,-26.13,0.5833333333333428,3187.5,154,lumen,11_otsuOffset,7,0.443599493029158
8,output\processed_images\11_otsuOffset\membrane\strip_8.png,1.315,0.7604562737642585,200,263,134.42666666666665,7,9.75,1.6538461538461533,13260.0,21,lumen,11_otsuOffset,0,1.2576776835331964
8,output\processed_images\11_otsuOffset\membrane\strip_8.png,1.315,0.7604562737642585,200,263,134.42666666666665,7,9.35,4.766666666666666,2295.0,34,lumen,11_otsuOffset,1,3.6248415716096316
8,output\processed_images\11_otsuOffset\membrane\strip_8.png,1.315,0.7604562737642585,200,263,134.42666666666665,7,28.26,4.365384615384613,5737.5,55,lumen,11_otsuOffset,2,3.3196841181632037
8,output\processed_images\11_otsuOffset\membrane\strip_8.png,1.315,0.7604562737642585,200,263,134.42666666666665,7,34.73,6.857655502392333,6757.5,80,lumen,11_otsuOffset,3,5.214947150108238
8,output\processed_images\11_otsuOffset\membrane\strip_8.png,1.315,0.7604562737642585,200,263,134.42666666666665,7,0.0,4.25,2295.0,100,lumen,11_otsuOffset,4,3.2319391634980987
8,output\processed_images\11_otsuOffset\membrane\strip_8.png,1.315,0.7604562737642585,200,263,134.42666666666665,7,36.51,3.660975609756093,5865.0,121,lumen,11_otsuOffset,5,2.7840118705369523
8,output\processed_images\11_otsuOffset\membrane\strip_8.png,1.315,0.7604562737642585,200,263,134.42666666666665,7,0.0,3.826923076923066,3060.0,142,lumen,11_otsuOffset,6,2.9102076630593654
0,output\processed_images\1_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,104.75,4,0.0,3.942307692307693,2295.0,66,lumen,1_otsuOffset,0,2.997952617724481
0,output\processed_images\1_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,104.75,4,36.67,3.992857142857133,7650.0,85,lumen,1_otsuOffset,1,3.036393264530139
0,output\processed_images\1_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,104.75,4,28.38,4.69142857142856,6885.0,107,lumen,1_otsuOffset,2,3.567626290059741
0,output\processed_images\1_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,104.75,4,0.0,4.553571428571416,3697.5,128,lumen,1_otsuOffset,3,3.4627919608908106
1,output\processed_images\1_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.23443223443223,10,0.0,3.5,1020.0,31,lumen,1_otsuOffset,0,2.6615969581749046
1,output\processed_images\1_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.23443223443223,10,27.54,6.747474747474747,7650.0,41,lumen,1_otsuOffset,1,5.131159503783078
1,output\processed_images\1_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.23443223443223,10,21.62,6.848214285714285,7650.0,61,lumen,1_otsuOffset,2,5.207767517653448
1,output\processed_images\1_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.23443223443223,10,21.8,7.439560439560452,7650.0,84,lumen,1_otsuOffset,3,5.65746041031213
1,output\processed_images\1_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.23443223443223,10,0.0,2.785714285714292,1275.0,96,lumen,1_otsuOffset,4,2.1184139054861535
1,output\processed_images\1_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.23443223443223,10,20.42,6.18855218855218,6120.0,106,lumen,1_otsuOffset,5,4.706123337302038
1,output\processed_images\1_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.23443223443223,10,16.07,5.0,6630.0,124,lumen,1_otsuOffset,6,3.8022813688212924
1,output\processed_images\1_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.23443223443223,10,3.05,1.5833333333333428,2422.5,132,lumen,1_otsuOffset,7,1.2040557667934164
1,output\processed_images\1_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.23443223443223,10,21.14,5.4090909090909065,7650.0,145,lumen,1_otsuOffset,8,4.113377117179397
1,output\processed_images\1_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.23443223443223,10,14.96,4.3465909090909065,6375.0,164,lumen,1_otsuOffset,9,3.3053923263048715
10,output\processed_images\1_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,83.16578947368421,5,10.3,4.096491228070178,7650.0,39,lumen,1_otsuOffset,0,3.115202454806219
10,output\processed_images\1_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,83.16578947368421,5,5.51,0.6000000000000014,1147.5,44,lumen,1_otsuOffset,1,0.4562737642585562
10,output\processed_images\1_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,83.16578947368421,5,19.78,4.371527777777779,6757.5,58,lumen,1_otsuOffset,2,3.324355724545839
10,output\processed_images\1_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,83.16578947368421,5,28.92,6.145833333333329,7650.0,80,lumen,1_otsuOffset,3,4.673637515842835
10,output\processed_images\1_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,83.16578947368421,5,0.0,4.064393939393938,2167.5,100,lumen,1_otsuOffset,4,3.090793870261549
11,output\processed_images\1_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,82.69444444444444,4,15.17,5.145454545454548,4335.0,41,lumen,1_otsuOffset,0,3.9128931904597324
11,output\processed_images\1_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,82.69444444444444,4,21.92,5.6588235294117695,7140.0,61,lumen,1_otsuOffset,1,4.303287855065984
11,output\processed_images\1_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,82.69444444444444,4,20.41,3.803418803418808,7012.5,82,lumen,1_otsuOffset,2,2.8923336908127815
11,output\processed_images\1_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,82.69444444444444,4,15.69,7.03125,4462.5,103,lumen,1_otsuOffset,3,5.346958174904943
12,output\processed_images\1_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.60028050490885,10,16.61,5.5734126984127,6502.5,26,lumen,1_otsuOffset,0,4.238336652785323
12,output\processed_images\1_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.60028050490885,10,20.49,4.666666666666671,7650.0,47,lumen,1_otsuOffset,1,3.54879594423321
12,output\processed_images\1_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.60028050490885,10,19.66,4.522522522522522,7650.0,68,lumen,1_otsuOffset,2,3.4391806254924115
12,output\processed_images\1_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.60028050490885,10,18.97,5.263888888888886,7650.0,86,lumen,1_otsuOffset,3,4.002957329953525
12,output\processed_images\1_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.60028050490885,10,18.53,4.704761904761909,6885.0,106,lumen,1_otsuOffset,4,3.5777657070432767
12,output\processed_images\1_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.60028050490885,10,0.0,2.0,382.5,114,lumen,1_otsuOffset,5,1.520912547528517
12,output\processed_images\1_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.60028050490885,10,22.82,8.444958371877902,7650.0,125,lumen,1_otsuOffset,6,6.422021575572549
12,output\processed_images\1_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.60028050490885,10,0.0,1.9166666666666567,892.5,137,lumen,1_otsuOffset,7,1.457541191381488
12,output\processed_images\1_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.60028050490885,10,16.88,2.537254901960779,6502.5,145,lumen,1_otsuOffset,8,1.929471408335193
12,output\processed_images\1_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.60028050490885,10,15.55,5.026315789473671,7650.0,163,lumen,1_otsuOffset,9,3.822293376025605
14,output\processed_images\1_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,84.48412698412699,5,7.62,1.6097560975609753,10582.5,29,lumen,1_otsuOffset,0,1.2241491236205135
14,output\processed_images\1_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,84.48412698412699,5,36.67,6.475507765830344,5610.0,41,lumen,1_otsuOffset,1,4.924340506334862
14,output\processed_images\1_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,84.48412698412699,5,0.0,2.4285714285714306,1657.5,61,lumen,1_otsuOffset,2,1.8468223791417722
14,output\processed_images\1_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,84.48412698412699,5,0.0,3.0535714285714306,3187.5,81,lumen,1_otsuOffset,3,2.322107550244434
14,output\processed_images\1_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,84.48412698412699,5,34.07,3.450000000000003,6630.0,99,lumen,1_otsuOffset,4,2.623574144486694
15,output\processed_images\1_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,158.08333333333334,10,14.65,4.862500000000001,5482.5,26,lumen,1_otsuOffset,0,3.6977186311787076
15,output\processed_images\1_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,158.08333333333334,10,21.53,6.675889328063242,7650.0,45,lumen,1_otsuOffset,1,5.0767219224815525
15,output\processed_images\1_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,158.08333333333334,10,17.72,3.8717105263157943,5482.5,64,lumen,1_otsuOffset,2,2.944266559935965
15,output\processed_images\1_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,158.08333333333334,10,16.62,5.719047619047615,7650.0,84,lumen,1_otsuOffset,3,4.349085641861303
15,output\processed_images\1_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,158.08333333333334,10,3.73,1.625,892.5,91,lumen,1_otsuOffset,4,1.2357414448669202
15,output\processed_images\1_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,158.08333333333334,10,0.0,3.0,2295.0,95,lumen,1_otsuOffset,5,2.2813688212927756
15,output\processed_images\1_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,158.08333333333334,10,21.76,7.479166666666671,7650.0,103,lumen,1_otsuOffset,6,5.687579214195187
15,output\processed_images\1_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,158.08333333333334,10,19.69,5.294642857142861,7650.0,125,lumen,1_otsuOffset,7,4.026344378055407
15,output\processed_images\1_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,158.08333333333334,10,19.12,5.452380952380935,6502.5,143,lumen,1_otsuOffset,8,4.146297302190825
15,output\processed_images\1_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,158.08333333333334,10,14.34,3.3499999999999943,6885.0,164,lumen,1_otsuOffset,9,2.5475285171102615
16,output\processed_images\1_otsuOffset\membrane\strip_16.png,1.315,0.7604562737642585,200,263,42.84558823529412,2,16.52,2.871921182266007,6375.0,34,lumen,1_otsuOffset,0,2.1839704808106517
16,output\processed_images\1_otsuOffset\membrane\strip_16.png,1.315,0.7604562737642585,200,263,42.84558823529412,2,15.17,2.3402777777777786,4972.5,53,lumen,1_otsuOffset,1,1.7796789184621888
19,output\processed_images\1_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,128.74137931034485,8,0.0,2.0,382.5,33,lumen,1_otsuOffset,0,1.520912547528517
19,output\processed_images\1_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,128.74137931034485,8,0.0,1.625,2167.5,41,lumen,1_otsuOffset,1,1.2357414448669202
19,output\processed_images\1_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,128.74137931034485,8,26.45,6.799999999999997,6120.0,59,lumen,1_otsuOffset,2,5.171102661596955
19,output\processed_images\1_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,128.74137931034485,8,26.04,9.435406698564591,7650.0,82,lumen,1_otsuOffset,3,7.175214219440753
19,output\processed_images\1_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,128.74137931034485,8,19.87,3.851520572450809,7650.0,107,lumen,1_otsuOffset,4,2.9289129828523257
19,output\processed_images\1_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,128.74137931034485,8,22.13,6.65789473684211,6885.0,127,lumen,1_otsuOffset,5,5.0630378226936195
