strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,repeat_distance,lumen_width,lumen_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.63885088919288,5,12.07,3.103174603174608,7650.0,lumen,0,266_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.63885088919288,5,14.13,2.9972776769510006,7650.0,lumen,1,266_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.63885088919288,5,14.22,3.5239234449760772,7650.0,lumen,2,266_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.63885088919288,5,15.02,4.138622493461213,6757.5,lumen,3,266_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.63885088919288,5,12.33,4.126050420168056,6120.0,lumen,4,266_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.02923076923076,7,14.6,4.742424242424239,7650.0,lumen,0,266_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.02923076923076,7,17.66,5.405405405405411,7650.0,lumen,1,266_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.02923076923076,7,18.31,5.482456140350877,7650.0,lumen,2,266_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.02923076923076,7,17.1,4.741935483870961,5992.5,lumen,3,266_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.02923076923076,7,16.68,4.524193548387103,7650.0,lumen,4,266_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.02923076923076,7,17.09,4.829118773946362,7140.0,lumen,5,266_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.02923076923076,7,14.71,4.241086587436314,7650.0,lumen,6,266_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,71.65683229813665,4,15.0,4.684782608695649,7650.0,lumen,0,266_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,71.65683229813665,4,17.62,4.607142857142854,7650.0,lumen,1,266_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,71.65683229813665,4,17.02,4.268749999999997,7012.5,lumen,2,266_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,71.65683229813665,4,13.81,3.519999999999996,6630.0,lumen,3,266_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,86.20555555555556,5,16.04,5.18181818181818,7650.0,lumen,0,266_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,86.20555555555556,5,25.98,4.951219512195124,7650.0,lumen,1,266_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,86.20555555555556,5,0.0,4.150568181818187,2167.5,lumen,2,266_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,86.20555555555556,5,22.85,3.969696969696969,7650.0,lumen,3,266_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,86.20555555555556,5,15.06,8.313725490196077,11602.5,lumen,4,266_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.25695216907675,8,11.71,3.2946428571428577,7650.0,lumen,0,266_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.25695216907675,8,14.1,3.8463320463320443,7650.0,lumen,1,266_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.25695216907675,8,13.66,3.609133126934985,6757.5,lumen,2,266_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.25695216907675,8,26.7,3.529523809523809,7650.0,lumen,3,266_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.25695216907675,8,0.0,2.6388888888888857,2932.5,lumen,4,266_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.25695216907675,8,0.0,2.2307692307692264,2550.0,lumen,5,266_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.25695216907675,8,26.07,3.1102564102564116,7650.0,lumen,6,266_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.25695216907675,8,10.74,2.778571428571425,6630.0,lumen,7,266_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,89.44090909090909,6,12.01,3.4107142857142847,6502.5,lumen,0,266_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,89.44090909090909,6,14.64,3.3216463414634134,7650.0,lumen,1,266_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,89.44090909090909,6,13.68,2.951086956521742,7012.5,lumen,2,266_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,89.44090909090909,6,14.25,3.46875,7650.0,lumen,3,266_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,89.44090909090909,6,15.49,4.700657894736835,7650.0,lumen,4,266_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,89.44090909090909,6,12.7,3.8214285714285694,7650.0,lumen,5,266_otsuOffset
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,95.55555555555556,7,1.23,0.541666666666667,10582.5,lumen,0,266_otsuOffset
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,95.55555555555556,7,14.37,8.524999999999999,11475.0,lumen,1,266_otsuOffset
