strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,repeat_distance,lumen_width,lumen_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.88,6,12.06,4.789473684210527,7650.0,lumen,0,320_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.88,6,0.0,1.0,382.5,lumen,1,320_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.88,6,14.24,4.81818181818182,7650.0,lumen,2,320_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.88,6,13.74,4.635658914728687,7650.0,lumen,3,320_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.88,6,15.04,5.638888888888886,7650.0,lumen,4,320_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.88,6,12.83,5.409017713365543,7650.0,lumen,5,320_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.54444444444444,7,14.86,6.423280423280424,7650.0,lumen,0,320_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.54444444444444,7,17.68,6.852842809364546,7650.0,lumen,1,320_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.54444444444444,7,18.0,6.626852659110725,7650.0,lumen,2,320_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.54444444444444,7,16.88,5.673913043478265,7650.0,lumen,3,320_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.54444444444444,7,17.29,6.728888888888889,7650.0,lumen,4,320_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.54444444444444,7,16.6,6.318840579710155,7650.0,lumen,5,320_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.54444444444444,7,14.73,6.285714285714278,7650.0,lumen,6,320_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,69.62637362637363,4,14.68,6.383116883116884,7650.0,lumen,0,320_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,69.62637362637363,4,17.44,6.944852941176471,7650.0,lumen,1,320_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,69.62637362637363,4,16.68,5.915584415584412,7650.0,lumen,2,320_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,69.62637362637363,4,14.54,5.579999999999998,7650.0,lumen,3,320_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,71.76190476190476,4,15.85,6.48601398601399,7650.0,lumen,0,320_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,71.76190476190476,4,18.38,6.633633633633629,7650.0,lumen,1,320_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,71.76190476190476,4,16.06,4.939999999999998,7650.0,lumen,2,320_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,71.76190476190476,4,14.36,5.993050193050195,7650.0,lumen,3,320_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.53214285714287,8,11.28,4.233388704318937,7650.0,lumen,0,320_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.53214285714287,8,14.01,4.921980495123783,7650.0,lumen,1,320_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.53214285714287,8,14.03,4.883838383838388,7650.0,lumen,2,320_otsuOffset
