strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,repeat_distance,lumen_width,lumen_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,12.14,4.219973009446694,7650.0,lumen,0,145_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,14.32,4.257407407407406,7650.0,lumen,1,145_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,14.01,4.1782682512733444,7650.0,lumen,2,145_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,14.9,4.667984189723313,7650.0,lumen,3,145_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,12.37,4.096618357487927,7650.0,lumen,4,145_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.96052631578948,7,14.72,5.930756843800321,7650.0,lumen,0,145_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.96052631578948,7,17.66,6.560344827586206,7650.0,lumen,1,145_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.96052631578948,7,18.23,6.109459459459458,7650.0,lumen,2,145_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.96052631578948,7,16.8,5.01010101010101,6120.0,lumen,3,145_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.96052631578948,7,16.92,5.385939741750363,7650.0,lumen,4,145_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.96052631578948,7,17.17,5.8032467532467535,7650.0,lumen,5,145_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.96052631578948,7,14.4,5.025245441795249,7650.0,lumen,6,145_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,71.24844720496895,4,15.12,5.469999999999999,7650.0,lumen,0,145_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,71.24844720496895,4,17.36,5.086956521739133,7650.0,lumen,1,145_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,71.24844720496895,4,17.03,5.02745098039216,7012.5,lumen,2,145_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,71.24844720496895,4,14.06,4.0434027777777715,6757.5,lumen,3,145_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.19574036511156,4,16.26,5.785714285714285,7650.0,lumen,0,145_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.19574036511156,4,25.75,5.163297872340422,7650.0,lumen,1,145_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.19574036511156,4,0.0,4.177083333333329,2167.5,lumen,2,145_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.19574036511156,4,22.79,4.284472049689441,7650.0,lumen,3,145_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.25892857142857,8,11.53,3.9409090909090914,7650.0,lumen,0,145_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.25892857142857,8,14.02,4.504643962848299,7650.0,lumen,1,145_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.25892857142857,8,14.03,4.284313725490193,7650.0,lumen,2,145_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.25892857142857,8,13.87,4.09375,7650.0,lumen,3,145_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.25892857142857,8,13.04,3.3913913913913944,7140.0,lumen,4,145_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.25892857142857,8,11.89,2.4642857142857224,6630.0,lumen,5,145_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.25892857142857,8,13.52,3.9855072463768124,7650.0,lumen,6,145_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.25892857142857,8,10.99,3.6931034482758633,7650.0,lumen,7,145_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.74166666666667,6,11.97,3.958974358974359,6630.0,lumen,0,145_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.74166666666667,6,14.61,4.109195402298852,7650.0,lumen,1,145_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.74166666666667,6,13.86,3.974789915966383,7650.0,lumen,2,145_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.74166666666667,6,14.29,4.481104651162795,7650.0,lumen,3,145_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.74166666666667,6,15.49,5.370118845500841,7650.0,lumen,4,145_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.74166666666667,6,12.79,4.961904761904762,7650.0,lumen,5,145_otsuOffset
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,80.03636363636365,5,12.89,3.9868035190615814,7650.0,lumen,0,145_otsuOffset
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,80.03636363636365,5,16.45,5.383333333333333,7650.0,lumen,1,145_otsuOffset
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,80.03636363636365,5,15.42,4.525974025974023,7650.0,lumen,2,145_otsuOffset
