strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,repeat_distance,lumen_width,lumen_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,11.97,3.843567251461991,7650.0,lumen,0,207_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,14.43,3.90625,7650.0,lumen,1,207_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,14.03,3.8983739837398375,7650.0,lumen,2,207_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,14.9,4.554347826086953,7650.0,lumen,3,207_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,12.44,4.333333333333329,7140.0,lumen,4,207_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.67592592592592,7,14.73,5.349272349272351,7650.0,lumen,0,207_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.67592592592592,7,17.35,5.520488230165654,7650.0,lumen,1,207_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.67592592592592,7,18.45,5.869269949066222,7650.0,lumen,2,207_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.67592592592592,7,16.83,4.75,6120.0,lumen,3,207_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.67592592592592,7,16.97,5.0909090909090935,7650.0,lumen,4,207_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.67592592592592,7,16.85,5.185997910135839,7140.0,lumen,5,207_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.67592592592592,7,14.91,5.036393713813084,7650.0,lumen,6,207_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,74.19846153846153,5,15.01,4.791666666666668,7650.0,lumen,0,207_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,74.19846153846153,5,17.39,4.6875,7650.0,lumen,1,207_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,74.19846153846153,5,16.92,3.9750000000000085,7012.5,lumen,2,207_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,74.19846153846153,5,14.1,3.200000000000003,6630.0,lumen,3,207_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,74.19846153846153,5,6.57,1.0,12112.5,lumen,4,207_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,86.98257839721254,6,16.09,5.2692307692307665,7650.0,lumen,0,207_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,86.98257839721254,6,25.89,4.872826086956522,7650.0,lumen,1,207_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,86.98257839721254,6,0.0,4.40625,2167.5,lumen,2,207_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,86.98257839721254,6,22.87,4.028571428571425,7650.0,lumen,3,207_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,86.98257839721254,6,14.83,7.069090909090903,11475.0,lumen,4,207_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,86.98257839721254,6,1.97,0.5499999999999972,10327.5,lumen,5,207_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.18538324420678,8,11.51,3.622157006603082,7650.0,lumen,0,207_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.18538324420678,8,13.98,4.13986013986014,7650.0,lumen,1,207_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.18538324420678,8,14.09,4.284313725490193,7650.0,lumen,2,207_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.18538324420678,8,13.79,4.009032258064508,7650.0,lumen,3,207_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.18538324420678,8,13.01,3.330792682926827,7650.0,lumen,4,207_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.18538324420678,8,12.33,2.8767676767676704,6757.5,lumen,5,207_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.18538324420678,8,13.18,3.649560117302059,7650.0,lumen,6,207_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.18538324420678,8,10.78,3.366359447004612,7650.0,lumen,7,207_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.91111111111111,6,11.98,3.6018518518518547,7650.0,lumen,0,207_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.91111111111111,6,14.53,3.9924731182795696,7650.0,lumen,1,207_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.91111111111111,6,14.01,3.592436974789912,7650.0,lumen,2,207_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.91111111111111,6,14.39,3.9536679536679458,7650.0,lumen,3,207_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.91111111111111,6,15.21,4.8969594594594525,7650.0,lumen,4,207_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.91111111111111,6,12.88,4.876190476190473,7650.0,lumen,5,207_otsuOffset
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,80.33333333333333,5,13.28,4.217741935483872,7650.0,lumen,0,207_otsuOffset
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,80.33333333333333,5,16.23,5.166666666666664,7650.0,lumen,1,207_otsuOffset
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,80.33333333333333,5,15.75,4.804545454545455,7650.0,lumen,2,207_otsuOffset
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,80.33333333333333,5,15.97,5.071157495256173,7650.0,lumen,3,207_otsuOffset
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,80.33333333333333,5,12.4,3.7361111111111,7650.0,lumen,4,207_otsuOffset
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.5375,7,14.84,5.620689655172413,7650.0,lumen,0,207_otsuOffset
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.5375,7,18.72,6.805683563748083,7650.0,lumen,1,207_otsuOffset
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.5375,7,16.94,4.8409090909090935,7650.0,lumen,2,207_otsuOffset
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.5375,7,17.62,5.840531561461788,7650.0,lumen,3,207_otsuOffset
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.5375,7,16.37,4.5,7650.0,lumen,4,207_otsuOffset
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.5375,7,17.36,5.836397058823536,7650.0,lumen,5,207_otsuOffset
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.5375,7,13.61,4.492647058823536,7650.0,lumen,6,207_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.875,11,12.43,5.059482758620689,6502.5,lumen,0,207_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.875,11,15.0,5.5518518518518505,7650.0,lumen,1,207_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.875,11,14.82,5.43571428571429,7650.0,lumen,2,207_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.875,11,15.37,5.988571428571433,7650.0,lumen,3,207_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.875,11,14.88,5.0,7650.0,lumen,4,207_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.875,11,14.56,5.093582887700535,7650.0,lumen,5,207_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.875,11,15.14,5.613095238095241,7650.0,lumen,6,207_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.875,11,14.58,4.916666666666657,7650.0,lumen,7,207_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.875,11,14.84,5.566433566433574,7650.0,lumen,8,207_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.875,11,15.41,5.912258064516124,7650.0,lumen,9,207_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.875,11,12.08,3.6999999999999886,7650.0,lumen,10,207_otsuOffset
