strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,repeat_distance,lumen_width,lumen_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.84482758620689,5,12.34,4.906048906048905,7650.0,lumen,0,220_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.84482758620689,5,14.19,4.980519480519483,7650.0,lumen,1,220_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.84482758620689,5,13.83,4.802325581395351,7650.0,lumen,2,220_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.84482758620689,5,15.31,5.733333333333334,7650.0,lumen,3,220_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.84482758620689,5,12.06,4.62899262899262,7650.0,lumen,4,220_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.59875259875261,7,14.76,6.287114845938376,7650.0,lumen,0,220_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.59875259875261,7,17.64,6.884444444444441,7650.0,lumen,1,220_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.59875259875261,7,18.27,6.709677419354833,7650.0,lumen,2,220_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.59875259875261,7,16.92,5.801282051282058,6630.0,lumen,3,220_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.59875259875261,7,16.98,6.065508021390386,7650.0,lumen,4,220_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.59875259875261,7,16.93,6.239463601532577,7650.0,lumen,5,220_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.59875259875261,7,14.36,5.52280701754384,7650.0,lumen,6,220_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.48695652173913,4,15.11,6.497326203208555,7650.0,lumen,0,220_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.48695652173913,4,17.2,6.348484848484844,7650.0,lumen,1,220_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.48695652173913,4,16.75,5.98989898989899,7140.0,lumen,2,220_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.48695652173913,4,14.49,5.109956709956705,7650.0,lumen,3,220_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,71.81146179401993,4,15.78,6.333333333333332,7650.0,lumen,0,220_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,71.81146179401993,4,18.41,6.645710928319623,7650.0,lumen,1,220_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,71.81146179401993,4,16.18,5.018181818181816,7650.0,lumen,2,220_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,71.81146179401993,4,14.24,5.7966401414677335,7650.0,lumen,3,220_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.77678571428572,8,11.42,4.343952215032356,7650.0,lumen,0,220_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.77678571428572,8,14.02,4.964102564102561,7650.0,lumen,1,220_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.77678571428572,8,13.96,4.684678522571822,7650.0,lumen,2,220_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.77678571428572,8,13.77,4.656271656271656,7650.0,lumen,3,220_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.77678571428572,8,13.22,4.197402597402601,7650.0,lumen,4,220_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.77678571428572,8,12.15,3.1997924234561452,7650.0,lumen,5,220_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.77678571428572,8,13.33,4.787878787878782,7650.0,lumen,6,220_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.77678571428572,8,11.04,4.691919191919197,7650.0,lumen,7,220_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,87.45714285714286,6,11.72,4.3807692307692285,7650.0,lumen,0,220_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,87.45714285714286,6,14.47,5.021118012422363,7650.0,lumen,1,220_otsuOffset
