strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,membrane_width,membrane_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.88,6,5.090526315789472,7650.0,membrane,0,300_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.88,6,9.454545454545453,7650.0,membrane,1,300_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.88,6,9.454545454545453,7650.0,membrane,2,300_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.88,6,9.393939393939391,7650.0,membrane,3,300_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.88,6,8.808785529715763,7650.0,membrane,4,300_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.88,6,9.98913043478261,7650.0,membrane,5,300_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.88,6,4.851851851851848,7650.0,membrane,6,300_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.54444444444444,7,6.175925925925924,7650.0,membrane,0,300_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.54444444444444,7,10.703933747412009,7650.0,membrane,1,300_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.54444444444444,7,10.943866943866944,7650.0,membrane,2,300_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.54444444444444,7,11.793828892005607,7650.0,membrane,3,300_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.54444444444444,7,10.611111111111114,7650.0,membrane,4,300_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.54444444444444,7,10.507826086956513,7650.0,membrane,5,300_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.54444444444444,7,10.047619047619051,7650.0,membrane,6,300_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.54444444444444,7,6.849999999999994,7650.0,membrane,7,300_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,69.62637362637363,4,5.902597402597404,7650.0,membrane,0,300_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,69.62637362637363,4,10.689075630252098,7650.0,membrane,1,300_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,69.62637362637363,4,10.294642857142854,7650.0,membrane,2,300_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,69.62637362637363,4,11.227272727272734,7650.0,membrane,3,300_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,69.62637362637363,4,6.689230769230775,7650.0,membrane,4,300_otsuOffset
