strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,membrane_width,membrane_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.84482758620689,5,5.534016775396086,7650.0,membrane,0,260_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.84482758620689,5,9.329004329004327,7650.0,membrane,1,260_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.84482758620689,5,9.095238095238095,7650.0,membrane,2,260_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.84482758620689,5,8.964341085271315,7650.0,membrane,3,260_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.84482758620689,5,10.189189189189193,7650.0,membrane,4,260_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.84482758620689,5,4.681818181818187,7650.0,membrane,5,260_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.59875259875261,7,6.293322734499206,7650.0,membrane,0,260_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.59875259875261,7,10.655238095238097,7650.0,membrane,1,260_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.59875259875261,7,10.845878136200724,7650.0,membrane,2,260_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.59875259875261,7,12.269230769230774,7650.0,membrane,3,260_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.59875259875261,7,10.939393939393938,7650.0,membrane,4,260_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.59875259875261,7,10.894523326572,7650.0,membrane,5,260_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.59875259875261,7,10.488304093567251,7650.0,membrane,6,260_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.59875259875261,7,7.189743589743614,7650.0,membrane,7,260_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.48695652173913,4,6.4909090909090885,7650.0,membrane,0,260_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.48695652173913,4,10.729946524064175,7650.0,membrane,1,260_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.48695652173913,4,10.969696969696969,7650.0,membrane,2,260_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.48695652173913,4,11.35353535353535,7650.0,membrane,3,260_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.48695652173913,4,7.401242236024842,7650.0,membrane,4,260_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,71.81146179401993,4,7.585271317829459,7650.0,membrane,0,260_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,71.81146179401993,4,11.310810810810814,7650.0,membrane,1,260_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,71.81146179401993,4,12.22529644268775,7650.0,membrane,2,260_otsuOffset
