strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,repeat_distance,lumen_width,lumen_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,1.82,0.6999999999999993,6375.0,lumen,0,269_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,2.98,0.8809523809523814,9435.0,lumen,1,269_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,3.5,0.5666666666666664,13005.0,lumen,2,269_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,9.14,6.872727272727273,10327.5,lumen,3,269_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,19.15,2.4023809523809554,6247.5,lumen,4,269_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,0.0,1.9285714285714306,1020.0,lumen,5,269_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,29.45,2.897435897435898,6120.0,lumen,6,269_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,0.0,1.6666666666666714,637.5,lumen,7,269_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,12.79,1.5416666666666714,2932.5,lumen,8,269_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,6.87,3.0,4462.5,lumen,9,269_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,11.44,3.705882352941174,7267.5,lumen,10,269_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,110.90079365079366,14,2.16,1.5,2295.0,lumen,11,269_otsuOffset
