strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,membrane_width,membrane_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.10606060606061,5,6.1060606060606055,7650.0,membrane,0,264_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.10606060606061,5,10.559027777777779,7650.0,membrane,1,264_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.10606060606061,5,10.680952380952377,7650.0,membrane,2,264_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.10606060606061,5,9.621621621621621,7650.0,membrane,3,264_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.10606060606061,5,11.19973009446693,7650.0,membrane,4,264_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.10606060606061,5,6.099999999999994,7650.0,membrane,5,264_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.26612903225808,7,6.607142857142858,7650.0,membrane,0,264_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.26612903225808,7,10.967391304347828,7650.0,membrane,1,264_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.26612903225808,7,11.319688109161795,7650.0,membrane,2,264_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.26612903225808,7,13.101449275362327,7650.0,membrane,3,264_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.26612903225808,7,11.766233766233768,7650.0,membrane,4,264_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.26612903225808,7,11.668067226890756,7650.0,membrane,5,264_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.26612903225808,7,11.25,7650.0,membrane,6,264_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.26612903225808,7,7.859879032258078,7650.0,membrane,7,264_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.91025641025641,4,6.794314381270901,7650.0,membrane,0,264_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.91025641025641,4,11.794010889292196,7650.0,membrane,1,264_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.91025641025641,4,12.238562091503269,7650.0,membrane,2,264_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.91025641025641,4,12.12564102564103,7650.0,membrane,3,264_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.91025641025641,4,8.154761904761898,7650.0,membrane,4,264_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.1474358974359,4,8.73076923076923,7650.0,membrane,0,264_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.1474358974359,4,12.063235294117646,7650.0,membrane,1,264_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.1474358974359,4,28.891774891774894,7650.0,membrane,2,264_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.1474358974359,4,28.891774891774894,7650.0,membrane,3,264_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.1474358974359,4,7.75,7650.0,membrane,4,264_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.52037351443124,8,6.09109311740891,7650.0,membrane,0,264_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.52037351443124,8,9.996543778801843,7650.0,membrane,1,264_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.52037351443124,8,9.678321678321673,7650.0,membrane,2,264_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.52037351443124,8,10.210622710622715,7650.0,membrane,3,264_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.52037351443124,8,10.051034482758624,7650.0,membrane,4,264_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.52037351443124,8,22.10526315789474,7650.0,membrane,5,264_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.52037351443124,8,22.10526315789474,7650.0,membrane,6,264_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.52037351443124,8,9.771958537915978,7650.0,membrane,7,264_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.52037351443124,8,5.486260454002391,7650.0,membrane,8,264_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.91111111111111,6,6.034920634920635,7650.0,membrane,0,264_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.91111111111111,6,10.956221198156683,7650.0,membrane,1,264_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.91111111111111,6,10.353383458646618,7650.0,membrane,2,264_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.91111111111111,6,10.306513409961681,7650.0,membrane,3,264_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.91111111111111,6,10.5,7650.0,membrane,4,264_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.91111111111111,6,10.451612903225808,7650.0,membrane,5,264_otsuOffset
