strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,repeat_distance,lumen_width,lumen_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.4695340501792,5,12.03,3.3333333333333357,7650.0,lumen,0,327_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.4695340501792,5,14.33,3.1493506493506516,7650.0,lumen,1,327_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.4695340501792,5,14.21,3.4832298136646003,7650.0,lumen,2,327_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.4695340501792,5,14.93,3.984719864176583,7650.0,lumen,3,327_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.4695340501792,5,12.39,3.450127877237861,7140.0,lumen,4,327_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.09065934065936,7,14.76,5.0092592592592595,7650.0,lumen,0,327_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.09065934065936,7,17.46,5.395238095238092,7650.0,lumen,1,327_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.09065934065936,7,18.35,5.5642857142857025,7650.0,lumen,2,327_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.09065934065936,7,17.02,4.758064516129039,5865.0,lumen,3,327_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.09065934065936,7,16.89,4.882352941176464,7650.0,lumen,4,327_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.09065934065936,7,16.86,5.090517241379317,7140.0,lumen,5,327_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,124.09065934065936,7,14.85,4.783400809716596,7650.0,lumen,6,327_otsuOffset
