strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,repeat_distance,lumen_width,lumen_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.44,5,12.18,4.358974358974358,7650.0,lumen,0,142_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.44,5,14.37,4.611111111111107,7650.0,lumen,1,142_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.44,5,13.95,4.413436692506465,7650.0,lumen,2,142_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.44,5,14.86,4.792270531400959,7650.0,lumen,3,142_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.44,5,12.53,4.496503496503507,7650.0,lumen,4,142_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.69444444444444,7,14.79,6.276190476190475,7650.0,lumen,0,142_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.69444444444444,7,17.72,6.837301587301589,7650.0,lumen,1,142_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.69444444444444,7,18.12,6.200000000000003,7650.0,lumen,2,142_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.69444444444444,7,16.88,5.32380952380953,6375.0,lumen,3,142_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.69444444444444,7,17.0,5.884444444444441,7650.0,lumen,4,142_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.69444444444444,7,17.0,6.009803921568633,7650.0,lumen,5,142_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.69444444444444,7,14.4,5.301061007957543,7650.0,lumen,6,142_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.87373004354137,4,14.85,5.626436781609197,7650.0,lumen,0,142_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.87373004354137,4,17.59,5.68780487804878,7650.0,lumen,1,142_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.87373004354137,4,16.9,5.106060606060595,7140.0,lumen,2,142_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.87373004354137,4,14.15,4.087542087542076,7650.0,lumen,3,142_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,72.9320652173913,4,16.07,6.0,7650.0,lumen,0,142_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,72.9320652173913,4,18.11,5.829090909090908,7650.0,lumen,1,142_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,72.9320652173913,4,16.47,4.666666666666671,6757.5,lumen,2,142_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,72.9320652173913,4,14.15,4.595238095238102,7650.0,lumen,3,142_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.96247654784239,8,11.52,4.272445820433436,7650.0,lumen,0,142_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.96247654784239,8,14.05,4.87222222222222,7650.0,lumen,1,142_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.96247654784239,8,13.98,4.5503003003003,7650.0,lumen,2,142_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.96247654784239,8,13.77,4.375366568914956,7650.0,lumen,3,142_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.96247654784239,8,13.19,3.831721470019332,7650.0,lumen,4,142_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.96247654784239,8,12.03,2.8547008547008517,7650.0,lumen,5,142_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.96247654784239,8,13.47,4.7272727272727195,7650.0,lumen,6,142_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.96247654784239,8,10.93,4.441295546558706,7650.0,lumen,7,142_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.39555125725337,6,12.03,4.4597701149425255,6630.0,lumen,0,142_otsuOffset
