strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,membrane_width,membrane_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.61764705882354,5,6.260504201680671,7650.0,membrane,0,174_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.61764705882354,5,11.325552825552819,7650.0,membrane,1,174_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.61764705882354,5,11.176190476190477,7650.0,membrane,2,174_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.61764705882354,5,10.399719495091155,7650.0,membrane,3,174_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.61764705882354,5,11.516746411483254,7650.0,membrane,4,174_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.61764705882354,5,7.200000000000003,7650.0,membrane,5,174_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,148.04545454545453,11,0.545454545454545,2677.5,membrane,0,174_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,148.04545454545453,11,4.261538461538461,3697.5,membrane,1,174_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,148.04545454545453,11,8.037593984962406,7650.0,membrane,2,174_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,148.04545454545453,11,12.883590462833098,7650.0,membrane,3,174_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,148.04545454545453,11,12.668997668997676,7650.0,membrane,4,174_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,148.04545454545453,11,14.394545454545451,7650.0,membrane,5,174_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,148.04545454545453,11,13.058035714285708,7650.0,membrane,6,174_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,148.04545454545453,11,12.923809523809524,7650.0,membrane,7,174_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,148.04545454545453,11,0.5999999999999943,3315.0,membrane,8,174_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,148.04545454545453,11,13.025000000000006,7650.0,membrane,9,174_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,148.04545454545453,11,8.78125,7650.0,membrane,10,174_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,148.04545454545453,11,5.636363636363626,4590.0,membrane,11,174_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,81.51746031746032,5,3.628571428571428,7395.0,membrane,0,174_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,81.51746031746032,5,8.484787018255581,7650.0,membrane,1,174_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,81.51746031746032,5,13.1452380952381,7650.0,membrane,2,174_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,81.51746031746032,5,14.018749999999997,7650.0,membrane,3,174_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,81.51746031746032,5,14.25,7650.0,membrane,4,174_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,81.51746031746032,5,9.333333333333329,7650.0,membrane,5,174_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,103.46666666666667,8,0.8999999999999995,3570.0,membrane,0,174_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,103.46666666666667,8,4.346153846153847,3315.0,membrane,1,174_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,103.46666666666667,8,9.718614718614717,7650.0,membrane,2,174_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,103.46666666666667,8,13.703619909502258,7650.0,membrane,3,174_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,103.46666666666667,8,31.17708333333333,7650.0,membrane,4,174_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,103.46666666666667,8,31.17708333333333,7650.0,membrane,5,174_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,103.46666666666667,8,10.152380952380952,7650.0,membrane,6,174_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,103.46666666666667,8,8.541666666666671,5227.5,membrane,7,174_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,103.46666666666667,8,0.625,10072.5,membrane,8,174_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.30645161290323,8,6.5207373271889395,7650.0,membrane,0,174_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.30645161290323,8,10.776643990929703,7650.0,membrane,1,174_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.30645161290323,8,10.232026143790854,7650.0,membrane,2,174_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.30645161290323,8,10.223484848484851,7650.0,membrane,3,174_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.30645161290323,8,10.62406015037594,7650.0,membrane,4,174_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.30645161290323,8,22.51929824561404,7650.0,membrane,5,174_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.30645161290323,8,22.51929824561404,7650.0,membrane,6,174_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.30645161290323,8,10.01329787234043,7650.0,membrane,7,174_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,109.30645161290323,8,6.231707317073173,7650.0,membrane,8,174_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,89.55984555984557,6,6.488416988416986,7650.0,membrane,0,174_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,89.55984555984557,6,11.700104493207938,7650.0,membrane,1,174_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,89.55984555984557,6,11.03235294117647,7650.0,membrane,2,174_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,89.55984555984557,6,10.719640179910044,7650.0,membrane,3,174_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,89.55984555984557,6,11.602564102564102,7650.0,membrane,4,174_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,89.55984555984557,6,11.117647058823536,7650.0,membrane,5,174_otsuOffset
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,89.55984555984557,6,6.751879699248121,7650.0,membrane,6,174_otsuOffset
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,96.2536231884058,7,2.666666666666667,4462.5,membrane,0,174_otsuOffset
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,96.2536231884058,7,2.791666666666666,4462.5,membrane,1,174_otsuOffset
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,96.2536231884058,7,7.75,7650.0,membrane,2,174_otsuOffset
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,96.2536231884058,7,12.203525641025642,7650.0,membrane,3,174_otsuOffset
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,96.2536231884058,7,11.782738095238095,7650.0,membrane,4,174_otsuOffset
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,96.2536231884058,7,11.701754385964911,7650.0,membrane,5,174_otsuOffset
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,96.2536231884058,7,11.475563909774436,7650.0,membrane,6,174_otsuOffset
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,96.2536231884058,7,7.128623188405797,7650.0,membrane,7,174_otsuOffset
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,134.59166666666667,8,7.8685897435897445,7650.0,membrane,0,174_otsuOffset
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,134.59166666666667,8,12.519230769230766,7650.0,membrane,1,174_otsuOffset
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,134.59166666666667,8,12.44444444444445,7650.0,membrane,2,174_otsuOffset
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,134.59166666666667,8,13.0,7650.0,membrane,3,174_otsuOffset
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,134.59166666666667,8,12.917874396135275,7650.0,membrane,4,174_otsuOffset
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,134.59166666666667,8,13.523076923076914,7650.0,membrane,5,174_otsuOffset
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,134.59166666666667,8,12.72492401215807,7650.0,membrane,6,174_otsuOffset
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,134.59166666666667,8,8.51555555555555,7650.0,membrane,7,174_otsuOffset
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,134.59166666666667,8,4.800000000000011,4717.5,membrane,8,174_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,167.2133995037221,11,21.40796963946869,7650.0,membrane,0,174_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,167.2133995037221,11,10.516666666666666,7650.0,membrane,1,174_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,167.2133995037221,11,10.650735294117645,7650.0,membrane,2,174_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,167.2133995037221,11,10.058441558441558,7650.0,membrane,3,174_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,167.2133995037221,11,11.912499999999994,7650.0,membrane,4,174_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,167.2133995037221,11,9.9946949602122,7650.0,membrane,5,174_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,167.2133995037221,11,11.311111111111103,7650.0,membrane,6,174_otsuOffset
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,167.2133995037221,11,10.21767241379311,7650.0,membrane,7,174_otsuOffset
