strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_membrane,membrane_width,membrane_width_heights,outliers,peaks,type,index,process,membrane_type,membrane_width_nm
176,output\trial_2\processed_images\0_otsuOffset\membrane\strip_176.png,0.88,1.1363636363636365,500,440,88.91111111111111,7,9.983130904183533,7650.0,False,65,membrane,3,0_otsuOffset,inner,11.344466936572196
176,output\trial_2\processed_images\0_otsuOffset\membrane\strip_176.png,0.88,1.1363636363636365,500,440,88.91111111111111,7,10.3010752688172,7650.0,False,80,membrane,4,0_otsuOffset,inner,11.705767350928635
176,output\trial_2\processed_images\0_otsuOffset\membrane\strip_176.png,0.88,1.1363636363636365,500,440,88.91111111111111,7,10.375,7650.0,False,95,membrane,5,0_otsuOffset,inner,11.789772727272728
176,output\trial_2\processed_images\0_otsuOffset\membrane\strip_176.png,0.88,1.1363636363636365,500,440,88.91111111111111,7,5.952380952380949,7650.0,False,108,membrane,6,0_otsuOffset,outer,6.764069264069261
187,output\trial_2\processed_images\0_otsuOffset\membrane\strip_187.png,0.88,1.1363636363636365,500,440,80.625,6,7.045454545454547,7650.0,False,23,membrane,0,0_otsuOffset,outer,8.006198347107441
187,output\trial_2\processed_images\0_otsuOffset\membrane\strip_187.png,0.88,1.1363636363636365,500,440,80.625,6,11.512718600953892,7650.0,False,36,membrane,1,0_otsuOffset,inner,13.082634773811243
187,output\trial_2\processed_images\0_otsuOffset\membrane\strip_187.png,0.88,1.1363636363636365,500,440,80.625,6,11.045454545454549,7650.0,False,53,membrane,2,0_otsuOffset,inner,12.551652892561988
187,output\trial_2\processed_images\0_otsuOffset\membrane\strip_187.png,0.88,1.1363636363636365,500,440,80.625,6,11.11904761904762,7650.0,False,69,membrane,3,0_otsuOffset,inner,12.635281385281388
187,output\trial_2\processed_images\0_otsuOffset\membrane\strip_187.png,0.88,1.1363636363636365,500,440,80.625,6,10.885553470919334,7650.0,False,84,membrane,4,0_otsuOffset,inner,12.369947126044698
187,output\trial_2\processed_images\0_otsuOffset\membrane\strip_187.png,0.88,1.1363636363636365,500,440,80.625,6,6.625,7650.0,False,97,membrane,5,0_otsuOffset,outer,7.528409090909092
229,output\trial_2\processed_images\0_otsuOffset\membrane\strip_229.png,1.095,0.91324200913242,200,219,122.90524193548389,8,7.0,7650.0,False,25,membrane,0,0_otsuOffset,outer,6.392694063926941
229,output\trial_2\processed_images\0_otsuOffset\membrane\strip_229.png,1.095,0.91324200913242,200,219,122.90524193548389,8,11.930555555555555,7650.0,False,40,membrane,1,0_otsuOffset,inner,10.89548452562151
229,output\trial_2\processed_images\0_otsuOffset\membrane\strip_229.png,1.095,0.91324200913242,200,219,122.90524193548389,8,11.848739495798313,7650.0,False,59,membrane,2,0_otsuOffset,inner,10.82076666282951
229,output\trial_2\processed_images\0_otsuOffset\membrane\strip_229.png,1.095,0.91324200913242,200,219,122.90524193548389,8,12.07717391304348,7650.0,False,76,membrane,3,0_otsuOffset,inner,11.029382568989478
229,output\trial_2\processed_images\0_otsuOffset\membrane\strip_229.png,1.095,0.91324200913242,200,219,122.90524193548389,8,11.34551495016612,7650.0,False,93,membrane,4,0_otsuOffset,inner,10.361200867731617
229,output\trial_2\processed_images\0_otsuOffset\membrane\strip_229.png,1.095,0.91324200913242,200,219,122.90524193548389,8,12.63383838383838,7650.0,False,110,membrane,5,0_otsuOffset,inner,11.537751948710849
229,output\trial_2\processed_images\0_otsuOffset\membrane\strip_229.png,1.095,0.91324200913242,200,219,122.90524193548389,8,11.340909090909092,7650.0,False,128,membrane,6,0_otsuOffset,inner,10.356994603569946
229,output\trial_2\processed_images\0_otsuOffset\membrane\strip_229.png,1.095,0.91324200913242,200,219,122.90524193548389,8,7.72697368421052,7650.0,False,141,membrane,7,0_otsuOffset,outer,7.056596971881754
232,output\trial_2\processed_images\0_otsuOffset\membrane\strip_232.png,0.88,1.1363636363636365,500,440,166.3677811550152,12,6.205082742316783,7650.0,False,25,membrane,0,0_otsuOffset,outer,7.051230388996345
232,output\trial_2\processed_images\0_otsuOffset\membrane\strip_232.png,0.88,1.1363636363636365,500,440,166.3677811550152,12,9.81818181818182,7650.0,False,38,membrane,1,0_otsuOffset,inner,11.157024793388432
232,output\trial_2\processed_images\0_otsuOffset\membrane\strip_232.png,0.88,1.1363636363636365,500,440,166.3677811550152,12,9.65,7650.0,False,53,membrane,2,0_otsuOffset,inner,10.965909090909092
232,output\trial_2\processed_images\0_otsuOffset\membrane\strip_232.png,0.88,1.1363636363636365,500,440,166.3677811550152,12,9.456043956043956,7650.0,False,68,membrane,3,0_otsuOffset,inner,10.745504495504496
232,output\trial_2\processed_images\0_otsuOffset\membrane\strip_232.png,0.88,1.1363636363636365,500,440,166.3677811550152,12,9.551282051282058,7650.0,False,83,membrane,4,0_otsuOffset,inner,10.853729603729612
232,output\trial_2\processed_images\0_otsuOffset\membrane\strip_232.png,0.88,1.1363636363636365,500,440,166.3677811550152,12,11.11904761904762,7650.0,False,98,membrane,5,0_otsuOffset,inner,12.635281385281388
232,output\trial_2\processed_images\0_otsuOffset\membrane\strip_232.png,0.88,1.1363636363636365,500,440,166.3677811550152,12,9.104395604395606,7650.0,False,112,membrane,6,0_otsuOffset,inner,10.345904095904098
232,output\trial_2\processed_images\0_otsuOffset\membrane\strip_232.png,0.88,1.1363636363636365,500,440,166.3677811550152,12,10.820512820512832,7650.0,False,128,membrane,7,0_otsuOffset,inner,12.29603729603731
232,output\trial_2\processed_images\0_otsuOffset\membrane\strip_232.png,0.88,1.1363636363636365,500,440,166.3677811550152,12,9.60269360269362,7650.0,False,142,membrane,8,0_otsuOffset,inner,10.91215182124275
232,output\trial_2\processed_images\0_otsuOffset\membrane\strip_232.png,0.88,1.1363636363636365,500,440,166.3677811550152,12,9.6801346801347,7650.0,False,157,membrane,9,0_otsuOffset,inner,11.000153045607616
232,output\trial_2\processed_images\0_otsuOffset\membrane\strip_232.png,0.88,1.1363636363636365,500,440,166.3677811550152,12,9.607692307692332,7650.0,False,172,membrane,10,0_otsuOffset,inner,10.917832167832197
232,output\trial_2\processed_images\0_otsuOffset\membrane\strip_232.png,0.88,1.1363636363636365,500,440,166.3677811550152,12,8.0,7650.0,False,184,membrane,11,0_otsuOffset,outer,9.090909090909092
106,output\trial_2\processed_images\1_otsuOffset\membrane\strip_106.png,1.095,0.91324200913242,200,219,123.35626535626534,8,6.843068875326939,7650.0,False,27,membrane,0,1_otsuOffset,outer,6.249377968335104
106,output\trial_2\processed_images\1_otsuOffset\membrane\strip_106.png,1.095,0.91324200913242,200,219,123.35626535626534,8,11.542130365659771,7650.0,False,42,membrane,1,1_otsuOffset,inner,10.540758324803445
106,output\trial_2\processed_images\1_otsuOffset\membrane\strip_106.png,1.095,0.91324200913242,200,219,123.35626535626534,8,12.15811965811966,7650.0,False,60,membrane,2,1_otsuOffset,inner,11.10330562385357
106,output\trial_2\processed_images\1_otsuOffset\membrane\strip_106.png,1.095,0.91324200913242,200,219,123.35626535626534,8,13.234285714285704,7650.0,False,78,membrane,3,1_otsuOffset,inner,12.08610567514676
106,output\trial_2\processed_images\1_otsuOffset\membrane\strip_106.png,1.095,0.91324200913242,200,219,123.35626535626534,8,11.967741935483872,7650.0,False,95,membrane,4,1_otsuOffset,inner,10.929444689939608
106,output\trial_2\processed_images\1_otsuOffset\membrane\strip_106.png,1.095,0.91324200913242,200,219,123.35626535626534,8,12.049999999999995,7650.0,False,112,membrane,5,1_otsuOffset,inner,11.004566210045658
106,output\trial_2\processed_images\1_otsuOffset\membrane\strip_106.png,1.095,0.91324200913242,200,219,123.35626535626534,8,11.757215619694392,7650.0,False,129,membrane,6,1_otsuOffset,inner,10.737183214332775
106,output\trial_2\processed_images\1_otsuOffset\membrane\strip_106.png,1.095,0.91324200913242,200,219,123.35626535626534,8,7.909090909090906,7650.0,False,144,membrane,7,1_otsuOffset,outer,7.222914072229137
134,output\trial_2\processed_images\1_otsuOffset\membrane\strip_134.png,1.095,0.91324200913242,200,219,71.61335403726709,5,7.917701863354036,7650.0,False,25,membrane,0,1_otsuOffset,outer,7.230777957400946
134,output\trial_2\processed_images\1_otsuOffset\membrane\strip_134.png,1.095,0.91324200913242,200,219,71.61335403726709,5,12.592857142857149,7650.0,False,40,membrane,1,1_otsuOffset,inner,11.500326157860409
134,output\trial_2\processed_images\1_otsuOffset\membrane\strip_134.png,1.095,0.91324200913242,200,219,71.61335403726709,5,12.778947368421058,7650.0,False,58,membrane,2,1_otsuOffset,inner,11.670271569334298
134,output\trial_2\processed_images\1_otsuOffset\membrane\strip_134.png,1.095,0.91324200913242,200,219,71.61335403726709,5,12.725000000000009,7650.0,False,75,membrane,3,1_otsuOffset,inner,11.621004566210052
134,output\trial_2\processed_images\1_otsuOffset\membrane\strip_134.png,1.095,0.91324200913242,200,219,71.61335403726709,5,8.434782608695656,7650.0,False,89,membrane,4,1_otsuOffset,outer,7.702997816160416
135,output\trial_2\processed_images\1_otsuOffset\membrane\strip_135.png,1.095,0.91324200913242,200,219,73.25,5,8.785714285714285,7650.0,False,27,membrane,0,1_otsuOffset,outer,8.023483365949119
135,output\trial_2\processed_images\1_otsuOffset\membrane\strip_135.png,1.095,0.91324200913242,200,219,73.25,5,12.501075268817203,7650.0,False,42,membrane,1,1_otsuOffset,inner,11.41650709481023
135,output\trial_2\processed_images\1_otsuOffset\membrane\strip_135.png,1.095,0.91324200913242,200,219,73.25,5,13.781596452328152,7650.0,False,61,membrane,2,1_otsuOffset,inner,12.585932833176392
135,output\trial_2\processed_images\1_otsuOffset\membrane\strip_135.png,1.095,0.91324200913242,200,219,73.25,5,11.21875,7650.0,False,76,membrane,3,1_otsuOffset,inner,10.245433789954337
135,output\trial_2\processed_images\1_otsuOffset\membrane\strip_135.png,1.095,0.91324200913242,200,219,73.25,5,8.13095238095238,7650.0,False,90,membrane,4,1_otsuOffset,outer,7.4255272885409855
161,output\trial_2\processed_images\1_otsuOffset\membrane\strip_161.png,0.88,1.1363636363636365,500,440,108.50828247602442,9,5.997062279670974,7650.0,False,26,membrane,0,1_otsuOffset,outer,6.814843499626107
161,output\trial_2\processed_images\1_otsuOffset\membrane\strip_161.png,0.88,1.1363636363636365,500,440,108.50828247602442,9,10.026785714285715,7650.0,False,37,membrane,1,1_otsuOffset,inner,11.394074675324678
161,output\trial_2\processed_images\1_otsuOffset\membrane\strip_161.png,0.88,1.1363636363636365,500,440,108.50828247602442,9,9.623376623376622,7650.0,False,51,membrane,2,1_otsuOffset,inner,10.935655253837073
161,output\trial_2\processed_images\1_otsuOffset\membrane\strip_161.png,0.88,1.1363636363636365,500,440,108.50828247602442,9,10.079999999999998,7650.0,False,64,membrane,3,1_otsuOffset,inner,11.454545454545451
161,output\trial_2\processed_images\1_otsuOffset\membrane\strip_161.png,0.88,1.1363636363636365,500,440,108.50828247602442,9,9.983333333333334,7650.0,False,79,membrane,4,1_otsuOffset,inner,11.344696969696972
161,output\trial_2\processed_images\1_otsuOffset\membrane\strip_161.png,0.88,1.1363636363636365,500,440,108.50828247602442,9,10.333333333333329,7650.0,False,91,membrane,5,1_otsuOffset,inner,11.74242424242424
161,output\trial_2\processed_images\1_otsuOffset\membrane\strip_161.png,0.88,1.1363636363636365,500,440,108.50828247602442,9,10.474999999999994,7650.0,False,104,membrane,6,1_otsuOffset,inner,11.903409090909086
161,output\trial_2\processed_images\1_otsuOffset\membrane\strip_161.png,0.88,1.1363636363636365,500,440,108.50828247602442,9,9.771958537915978,7650.0,False,118,membrane,7,1_otsuOffset,inner,11.104498338540886
161,output\trial_2\processed_images\1_otsuOffset\membrane\strip_161.png,0.88,1.1363636363636365,500,440,108.50828247602442,9,5.486260454002391,7650.0,False,128,membrane,8,1_otsuOffset,outer,6.234386879548172
176,output\trial_2\processed_images\1_otsuOffset\membrane\strip_176.png,0.88,1.1363636363636365,500,440,88.91111111111111,7,6.048366013071895,7650.0,False,25,membrane,0,1_otsuOffset,outer,6.873143196672609
176,output\trial_2\processed_images\1_otsuOffset\membrane\strip_176.png,0.88,1.1363636363636365,500,440,88.91111111111111,7,10.956221198156683,7650.0,False,37,membrane,1,1_otsuOffset,inner,12.450251361541689
176,output\trial_2\processed_images\1_otsuOffset\membrane\strip_176.png,0.88,1.1363636363636365,500,440,88.91111111111111,7,10.400921658986178,7650.0,False,52,membrane,2,1_otsuOffset,inner,11.81922915793884
176,output\trial_2\processed_images\1_otsuOffset\membrane\strip_176.png,0.88,1.1363636363636365,500,440,88.91111111111111,7,10.085470085470078,7650.0,False,65,membrane,3,1_otsuOffset,inner,11.460761460761454
176,output\trial_2\processed_images\1_otsuOffset\membrane\strip_176.png,0.88,1.1363636363636365,500,440,88.91111111111111,7,10.467741935483872,7650.0,False,80,membrane,4,1_otsuOffset,inner,11.895161290322584
176,output\trial_2\processed_images\1_otsuOffset\membrane\strip_176.png,0.88,1.1363636363636365,500,440,88.91111111111111,7,10.451612903225808,7650.0,False,95,membrane,5,1_otsuOffset,inner,11.876832844574782
176,output\trial_2\processed_images\1_otsuOffset\membrane\strip_176.png,0.88,1.1363636363636365,500,440,88.91111111111111,7,5.969696969696969,7650.0,False,108,membrane,6,1_otsuOffset,outer,6.783746556473829
187,output\trial_2\processed_images\1_otsuOffset\membrane\strip_187.png,0.88,1.1363636363636365,500,440,80.74632352941177,6,7.104278074866311,7650.0,False,23,membrane,0,1_otsuOffset,outer,8.073043266893537
187,output\trial_2\processed_images\1_otsuOffset\membrane\strip_187.png,0.88,1.1363636363636365,500,440,80.74632352941177,6,11.641711229946528,7650.0,False,36,membrane,1,1_otsuOffset,inner,13.22921730675742
187,output\trial_2\processed_images\1_otsuOffset\membrane\strip_187.png,0.88,1.1363636363636365,500,440,80.74632352941177,6,11.045454545454549,7650.0,False,53,membrane,2,1_otsuOffset,inner,12.551652892561988
187,output\trial_2\processed_images\1_otsuOffset\membrane\strip_187.png,0.88,1.1363636363636365,500,440,80.74632352941177,6,11.217086834733893,7650.0,False,69,membrane,3,1_otsuOffset,inner,12.74668958492488
187,output\trial_2\processed_images\1_otsuOffset\membrane\strip_187.png,0.88,1.1363636363636365,500,440,80.74632352941177,6,10.954415954415964,7650.0,False,84,membrane,4,1_otsuOffset,inner,12.44819994819996
187,output\trial_2\processed_images\1_otsuOffset\membrane\strip_187.png,0.88,1.1363636363636365,500,440,80.74632352941177,6,6.6875,7650.0,False,97,membrane,5,1_otsuOffset,outer,7.599431818181819
229,output\trial_2\processed_images\1_otsuOffset\membrane\strip_229.png,1.095,0.91324200913242,200,219,122.96774193548389,8,7.00940860215054,7650.0,False,25,membrane,0,1_otsuOffset,outer,6.401286394658027
229,output\trial_2\processed_images\1_otsuOffset\membrane\strip_229.png,1.095,0.91324200913242,200,219,122.96774193548389,8,11.990033222591356,7650.0,False,40,membrane,1,1_otsuOffset,inner,10.949802029763797
229,output\trial_2\processed_images\1_otsuOffset\membrane\strip_229.png,1.095,0.91324200913242,200,219,122.96774193548389,8,12.0625,7650.0,False,58,membrane,2,1_otsuOffset,inner,11.015981735159816
229,output\trial_2\processed_images\1_otsuOffset\membrane\strip_229.png,1.095,0.91324200913242,200,219,122.96774193548389,8,12.07717391304348,7650.0,False,76,membrane,3,1_otsuOffset,inner,11.029382568989478
229,output\trial_2\processed_images\1_otsuOffset\membrane\strip_229.png,1.095,0.91324200913242,200,219,122.96774193548389,8,11.767361111111114,7650.0,False,93,membrane,4,1_otsuOffset,inner,10.74644850329782
229,output\trial_2\processed_images\1_otsuOffset\membrane\strip_229.png,1.095,0.91324200913242,200,219,122.96774193548389,8,12.728506787330303,7650.0,False,110,membrane,5,1_otsuOffset,inner,11.62420711171717
229,output\trial_2\processed_images\1_otsuOffset\membrane\strip_229.png,1.095,0.91324200913242,200,219,122.96774193548389,8,11.680288461538469,7650.0,False,128,membrane,6,1_otsuOffset,inner,10.666930101861617
229,output\trial_2\processed_images\1_otsuOffset\membrane\strip_229.png,1.095,0.91324200913242,200,219,122.96774193548389,8,7.78947368421052,7650.0,False,141,membrane,7,1_otsuOffset,outer,7.11367459745253
232,output\trial_2\processed_images\1_otsuOffset\membrane\strip_232.png,0.88,1.1363636363636365,500,440,166.43406593406593,12,6.308630393996246,7650.0,False,25,membrane,0,1_otsuOffset,outer,7.168898174995735
232,output\trial_2\processed_images\1_otsuOffset\membrane\strip_232.png,0.88,1.1363636363636365,500,440,166.43406593406593,12,10.363636363636369,7650.0,False,38,membrane,1,1_otsuOffset,inner,11.776859504132238
232,output\trial_2\processed_images\1_otsuOffset\membrane\strip_232.png,0.88,1.1363636363636365,500,440,166.43406593406593,12,9.67016806722689,7650.0,False,53,membrane,2,1_otsuOffset,inner,10.988827349121468
232,output\trial_2\processed_images\1_otsuOffset\membrane\strip_232.png,0.88,1.1363636363636365,500,440,166.43406593406593,12,9.68125,7650.0,False,68,membrane,3,1_otsuOffset,inner,11.001420454545457
232,output\trial_2\processed_images\1_otsuOffset\membrane\strip_232.png,0.88,1.1363636363636365,500,440,166.43406593406593,12,9.57380457380458,7650.0,False,83,membrane,4,1_otsuOffset,inner,10.879323379323386
232,output\trial_2\processed_images\1_otsuOffset\membrane\strip_232.png,0.88,1.1363636363636365,500,440,166.43406593406593,12,11.235294117647072,7650.0,False,98,membrane,5,1_otsuOffset,inner,12.7673796791444
232,output\trial_2\processed_images\1_otsuOffset\membrane\strip_232.png,0.88,1.1363636363636365,500,440,166.43406593406593,12,9.128205128205138,7650.0,False,112,membrane,6,1_otsuOffset,inner,10.372960372960383
232,output\trial_2\processed_images\1_otsuOffset\membrane\strip_232.png,0.88,1.1363636363636365,500,440,166.43406593406593,12,10.820512820512832,7650.0,False,128,membrane,7,1_otsuOffset,inner,12.29603729603731
232,output\trial_2\processed_images\1_otsuOffset\membrane\strip_232.png,0.88,1.1363636363636365,500,440,166.43406593406593,12,9.888888888888886,7650.0,False,142,membrane,8,1_otsuOffset,inner,11.237373737373735
232,output\trial_2\processed_images\1_otsuOffset\membrane\strip_232.png,0.88,1.1363636363636365,500,440,166.43406593406593,12,9.815151515151513,7650.0,False,157,membrane,9,1_otsuOffset,inner,11.153581267217628
232,output\trial_2\processed_images\1_otsuOffset\membrane\strip_232.png,0.88,1.1363636363636365,500,440,166.43406593406593,12,9.607692307692332,7650.0,False,172,membrane,10,1_otsuOffset,inner,10.917832167832197
232,output\trial_2\processed_images\1_otsuOffset\membrane\strip_232.png,0.88,1.1363636363636365,500,440,166.43406593406593,12,8.042328042328052,7650.0,False,184,membrane,11,1_otsuOffset,outer,9.13900913900915
106,output\trial_2\processed_images\2_otsuOffset\membrane\strip_106.png,1.095,0.91324200913242,200,219,123.29545454545452,8,6.607142857142858,7650.0,False,27,membrane,0,2_otsuOffset,outer,6.0339204174820615
106,output\trial_2\processed_images\2_otsuOffset\membrane\strip_106.png,1.095,0.91324200913242,200,219,123.29545454545452,8,11.501689189189186,7650.0,False,42,membrane,1,2_otsuOffset,inner,10.503825743551769
106,output\trial_2\processed_images\2_otsuOffset\membrane\strip_106.png,1.095,0.91324200913242,200,219,123.29545454545452,8,11.709677419354833,7650.0,False,59,membrane,2,2_otsuOffset,inner,10.69376933274414
106,output\trial_2\processed_images\2_otsuOffset\membrane\strip_106.png,1.095,0.91324200913242,200,219,123.29545454545452,8,13.214285714285708,7650.0,False,78,membrane,3,2_otsuOffset,inner,12.067840834964116
106,output\trial_2\processed_images\2_otsuOffset\membrane\strip_106.png,1.095,0.91324200913242,200,219,123.29545454545452,8,11.837500000000006,7650.0,False,95,membrane,4,2_otsuOffset,inner,10.810502283105029
106,output\trial_2\processed_images\2_otsuOffset\membrane\strip_106.png,1.095,0.91324200913242,200,219,123.29545454545452,8,12.00793650793652,7650.0,False,112,membrane,5,2_otsuOffset,inner,10.966152062042484
106,output\trial_2\processed_images\2_otsuOffset\membrane\strip_106.png,1.095,0.91324200913242,200,219,123.29545454545452,8,11.429381735677836,7650.0,False,129,membrane,6,2_otsuOffset,inner,10.437791539431814
106,output\trial_2\processed_images\2_otsuOffset\membrane\strip_106.png,1.095,0.91324200913242,200,219,123.29545454545452,8,7.909090909090906,7650.0,False,144,membrane,7,2_otsuOffset,outer,7.222914072229137
134,output\trial_2\processed_images\2_otsuOffset\membrane\strip_134.png,1.095,0.91324200913242,200,219,71.61335403726709,5,7.917701863354036,7650.0,False,25,membrane,0,2_otsuOffset,outer,7.230777957400946
134,output\trial_2\processed_images\2_otsuOffset\membrane\strip_134.png,1.095,0.91324200913242,200,219,71.61335403726709,5,12.334096109839813,7650.0,False,40,membrane,1,2_otsuOffset,inner,11.264014712182476
134,output\trial_2\processed_images\2_otsuOffset\membrane\strip_134.png,1.095,0.91324200913242,200,219,71.61335403726709,5,12.666666666666664,7650.0,False,58,membrane,2,2_otsuOffset,inner,11.567732115677318
134,output\trial_2\processed_images\2_otsuOffset\membrane\strip_134.png,1.095,0.91324200913242,200,219,71.61335403726709,5,12.373333333333337,7650.0,False,75,membrane,3,2_otsuOffset,inner,11.29984779299848
134,output\trial_2\processed_images\2_otsuOffset\membrane\strip_134.png,1.095,0.91324200913242,200,219,71.61335403726709,5,8.286634460547504,7650.0,False,89,membrane,4,2_otsuOffset,outer,7.56770270369635
135,output\trial_2\processed_images\2_otsuOffset\membrane\strip_135.png,1.095,0.91324200913242,200,219,73.25,5,8.785714285714285,7650.0,False,27,membrane,0,2_otsuOffset,outer,8.023483365949119
