strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,repeat_distance,lumen_width,lumen_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.10606060606061,5,12.05,3.7222222222222214,7650.0,lumen,0,224_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.10606060606061,5,14.32,3.7044642857142875,7650.0,lumen,1,224_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.10606060606061,5,14.17,4.022522522522522,7650.0,lumen,2,224_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.10606060606061,5,14.81,4.399715504978673,7650.0,lumen,3,224_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,74.10606060606061,5,12.64,4.2410256410256295,7140.0,lumen,4,224_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.26612903225808,7,14.71,5.925465838509314,7650.0,lumen,0,224_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.26612903225808,7,17.65,6.5092592592592595,7650.0,lumen,1,224_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.26612903225808,7,18.2,5.986270022883289,7650.0,lumen,2,224_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.26612903225808,7,16.91,4.984126984126988,6120.0,lumen,3,224_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.26612903225808,7,16.93,5.20855614973263,7650.0,lumen,4,224_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.26612903225808,7,17.11,5.7629870129870255,7140.0,lumen,5,224_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,123.26612903225808,7,14.53,4.974431818181813,7650.0,lumen,6,224_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.91025641025641,4,14.84,5.54122938530735,7650.0,lumen,0,224_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.91025641025641,4,17.52,5.502923976608187,7650.0,lumen,1,224_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.91025641025641,4,16.95,5.086274509803928,7012.5,lumen,2,224_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.91025641025641,4,14.13,3.986263736263737,7650.0,lumen,3,224_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.1474358974359,4,16.31,5.911764705882355,7650.0,lumen,0,224_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.1474358974359,4,25.72,5.239285714285714,7650.0,lumen,1,224_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.1474358974359,4,0.0,5.137500000000003,2295.0,lumen,2,224_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.1474358974359,4,22.88,4.560606060606062,7650.0,lumen,3,224_otsuOffset
