strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_membrane,membrane_width,membrane_width_heights,outliers,peaks,type,index,process,membrane_type
0,output\processed_images\2_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,104.84761904761905,5,27.401785714285715,7650.0,false,49,membrane,0,2_otsuOffset,outer
0,output\processed_images\2_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,104.84761904761905,5,17.259408602150543,7650.0,false,75,membrane,1,2_otsuOffset,inner
0,output\processed_images\2_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,104.84761904761905,5,16.945054945054935,7650.0,false,97,membrane,2,2_otsuOffset,inner
0,output\processed_images\2_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,104.84761904761905,5,17.223076923076917,7650.0,false,118,membrane,3,2_otsuOffset,inner
0,output\processed_images\2_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,104.84761904761905,5,9.320833333333326,7650.0,false,134,membrane,4,2_otsuOffset,outer
1,output\processed_images\2_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.85064935064935,11,19.547619047619044,7650.0,false,20,membrane,0,2_otsuOffset,outer
1,output\processed_images\2_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.85064935064935,11,4.425925925925924,7650.0,false,34,membrane,1,2_otsuOffset,inner
1,output\processed_images\2_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.85064935064935,11,15.305555555555557,7650.0,false,51,membrane,2,2_otsuOffset,inner
1,output\processed_images\2_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.85064935064935,11,14.350543478260875,7650.0,false,73,membrane,3,2_otsuOffset,inner
1,output\processed_images\2_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.85064935064935,11,14.632034632034632,7650.0,false,94,membrane,4,2_otsuOffset,inner
1,output\processed_images\2_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.85064935064935,11,14.632034632034632,7650.0,false,99,membrane,5,2_otsuOffset,inner
1,output\processed_images\2_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.85064935064935,11,15.717948717948715,7650.0,false,114,membrane,6,2_otsuOffset,inner
1,output\processed_images\2_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.85064935064935,11,1.0,12877.5,false,131,membrane,7,2_otsuOffset,inner
1,output\processed_images\2_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.85064935064935,11,16.143540669856463,7650.0,false,137,membrane,8,2_otsuOffset,inner
1,output\processed_images\2_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.85064935064935,11,15.81034482758622,7650.0,false,155,membrane,9,2_otsuOffset,inner
1,output\processed_images\2_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,163.85064935064935,11,6.969696969696969,7650.0,false,170,membrane,10,2_otsuOffset,outer
10,output\processed_images\2_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,83.39473684210526,6,8.751879699248118,7650.0,false,33,membrane,0,2_otsuOffset,outer
10,output\processed_images\2_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,83.39473684210526,6,1.5217391304347814,14152.5,false,42,membrane,1,2_otsuOffset,inner
10,output\processed_images\2_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,83.39473684210526,6,14.833333333333329,7650.0,false,49,membrane,2,2_otsuOffset,inner
10,output\processed_images\2_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,83.39473684210526,6,17.41269841269841,7650.0,false,68,membrane,3,2_otsuOffset,inner
10,output\processed_images\2_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,83.39473684210526,6,16.985893416927908,7650.0,false,91,membrane,4,2_otsuOffset,inner
10,output\processed_images\2_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,83.39473684210526,6,8.208333333333329,7650.0,false,106,membrane,5,2_otsuOffset,outer
11,output\processed_images\2_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,82.72222222222221,6,9.761904761904763,7650.0,false,35,membrane,0,2_otsuOffset,outer
11,output\processed_images\2_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,82.72222222222221,6,16.866666666666667,7650.0,false,51,membrane,1,2_otsuOffset,inner
11,output\processed_images\2_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,82.72222222222221,6,16.419103313840154,7650.0,false,72,membrane,2,2_otsuOffset,inner
11,output\processed_images\2_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,82.72222222222221,6,17.875,7650.0,false,91,membrane,3,2_otsuOffset,inner
11,output\processed_images\2_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,82.72222222222221,6,0.6875,10455.0,false,101,membrane,4,2_otsuOffset,inner
11,output\processed_images\2_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,82.72222222222221,6,9.322222222222223,7650.0,false,109,membrane,5,2_otsuOffset,outer
12,output\processed_images\2_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.66363636363639,11,8.030303030303031,7650.0,false,20,membrane,0,2_otsuOffset,outer
12,output\processed_images\2_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.66363636363639,11,14.950549450549449,7650.0,false,36,membrane,1,2_otsuOffset,inner
12,output\processed_images\2_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.66363636363639,11,16.880952380952372,7650.0,false,57,membrane,2,2_otsuOffset,inner
12,output\processed_images\2_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.66363636363639,11,13.482142857142861,7650.0,false,76,membrane,3,2_otsuOffset,inner
12,output\processed_images\2_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.66363636363639,11,14.382352941176464,7650.0,false,96,membrane,4,2_otsuOffset,inner
12,output\processed_images\2_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.66363636363639,11,14.179166666666674,7650.0,false,111,membrane,5,2_otsuOffset,inner
12,output\processed_images\2_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.66363636363639,11,14.179166666666674,7650.0,false,118,membrane,6,2_otsuOffset,inner
12,output\processed_images\2_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.66363636363639,11,14.97532894736841,7650.0,false,134,membrane,7,2_otsuOffset,inner
