strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,repeat_distance,lumen_width,lumen_width_heights,peaks,type,process,index
11,output\processed_images\2_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,82.72222222222221,5,22.01,5.524444444444441,7140.0,61,lumen,2_otsuOffset,1
11,output\processed_images\2_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,82.72222222222221,5,20.36,3.489164086687296,7012.5,82,lumen,2_otsuOffset,2
11,output\processed_images\2_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,82.72222222222221,5,7.91,2.5,4845.0,99,lumen,2_otsuOffset,3
11,output\processed_images\2_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,82.72222222222221,5,7.88,3.8062500000000057,4462.5,103,lumen,2_otsuOffset,4
12,output\processed_images\2_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.66363636363639,10,16.68,5.5734126984126995,6502.5,26,lumen,2_otsuOffset,0
12,output\processed_images\2_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.66363636363639,10,20.44,4.525641025641029,7650.0,47,lumen,2_otsuOffset,1
12,output\processed_images\2_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.66363636363639,10,19.61,4.428571428571431,7650.0,68,lumen,2_otsuOffset,2
12,output\processed_images\2_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.66363636363639,10,18.81,4.875,7650.0,86,lumen,2_otsuOffset,3
12,output\processed_images\2_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.66363636363639,10,18.7,4.655882352941177,6885.0,106,lumen,2_otsuOffset,4
12,output\processed_images\2_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.66363636363639,10,0.0,2.0,382.5,114,lumen,2_otsuOffset,5
12,output\processed_images\2_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.66363636363639,10,22.75,8.177083333333329,7650.0,125,lumen,2_otsuOffset,6
12,output\processed_images\2_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.66363636363639,10,0.0,2.0,765.0,137,lumen,2_otsuOffset,7
12,output\processed_images\2_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.66363636363639,10,16.95,2.7368421052631504,5610.0,145,lumen,2_otsuOffset,8
12,output\processed_images\2_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,156.66363636363639,10,15.56,5.0,7650.0,163,lumen,2_otsuOffset,9
14,output\processed_images\2_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,84.48412698412699,5,7.65,1.6097560975609753,10582.5,29,lumen,2_otsuOffset,0
14,output\processed_images\2_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,84.48412698412699,5,36.64,6.444168734491313,5610.0,41,lumen,2_otsuOffset,1
14,output\processed_images\2_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,84.48412698412699,5,0.0,2.1160714285714306,1657.5,62,lumen,2_otsuOffset,2
14,output\processed_images\2_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,84.48412698412699,5,0.0,2.0,1530.0,80,lumen,2_otsuOffset,3
14,output\processed_images\2_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,84.48412698412699,5,33.89,3.5,5610.0,99,lumen,2_otsuOffset,4
15,output\processed_images\2_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,158.29667519181586,11,4.76,0.8333333333333321,6630.0,24,lumen,2_otsuOffset,0
15,output\processed_images\2_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,158.29667519181586,11,9.31,5.53846153846154,4335.0,26,lumen,2_otsuOffset,1
15,output\processed_images\2_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,158.29667519181586,11,21.54,6.472826086956523,7650.0,45,lumen,2_otsuOffset,2
15,output\processed_images\2_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,158.29667519181586,11,17.76,3.75,5482.5,64,lumen,2_otsuOffset,3
15,output\processed_images\2_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,158.29667519181586,11,16.58,5.535897435897439,7650.0,84,lumen,2_otsuOffset,4
15,output\processed_images\2_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,158.29667519181586,11,3.96,1.625,892.5,91,lumen,2_otsuOffset,5
15,output\processed_images\2_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,158.29667519181586,11,0.0,2.970588235294116,2295.0,94,lumen,2_otsuOffset,6
15,output\processed_images\2_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,158.29667519181586,11,21.64,7.012820512820511,7650.0,103,lumen,2_otsuOffset,7
15,output\processed_images\2_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,158.29667519181586,11,19.49,4.858333333333334,7650.0,125,lumen,2_otsuOffset,8
15,output\processed_images\2_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,158.29667519181586,11,19.18,5.25333333333333,6375.0,144,lumen,2_otsuOffset,9
15,output\processed_images\2_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,158.29667519181586,11,14.41,3.3499999999999943,6885.0,164,lumen,2_otsuOffset,10
16,output\processed_images\2_otsuOffset\membrane\strip_16.png,1.315,0.7604562737642585,200,263,42.96190476190476,2,16.39,2.6246684350132625,6375.0,34,lumen,2_otsuOffset,0
16,output\processed_images\2_otsuOffset\membrane\strip_16.png,1.315,0.7604562737642585,200,263,42.96190476190476,2,15.15,1.9184952978056486,4972.5,53,lumen,2_otsuOffset,1
19,output\processed_images\2_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,128.74137931034483,9,0.0,2.0,382.5,33,lumen,2_otsuOffset,0
19,output\processed_images\2_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,128.74137931034483,9,0.0,1.0,2167.5,41,lumen,2_otsuOffset,1
19,output\processed_images\2_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,128.74137931034483,9,15.9,6.876315789473686,5992.5,59,lumen,2_otsuOffset,2
19,output\processed_images\2_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,128.74137931034483,9,10.17,1.5499999999999972,8032.5,61,lumen,2_otsuOffset,3
19,output\processed_images\2_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,128.74137931034483,9,25.92,9.192307692307693,7650.0,82,lumen,2_otsuOffset,4
19,output\processed_images\2_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,128.74137931034483,9,19.92,3.731092436974791,7650.0,107,lumen,2_otsuOffset,5
19,output\processed_images\2_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,128.74137931034483,9,22.17,6.586059743954493,6885.0,127,lumen,2_otsuOffset,6
19,output\processed_images\2_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,128.74137931034483,9,9.56,0.9583333333333428,7522.5,147,lumen,2_otsuOffset,7
19,output\processed_images\2_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,128.74137931034483,9,6.73,5.413888888888891,4972.5,149,lumen,2_otsuOffset,8
2,output\processed_images\2_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,165.04166666666666,13,0.0,2.2222222222222214,1657.5,29,lumen,2_otsuOffset,0
2,output\processed_images\2_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,165.04166666666666,13,0.0,1.0,1020.0,40,lumen,2_otsuOffset,1
2,output\processed_images\2_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,165.04166666666666,13,27.83,6.255208333333336,6757.5,50,lumen,2_otsuOffset,2
2,output\processed_images\2_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,165.04166666666666,13,22.21,5.983333333333334,7650.0,71,lumen,2_otsuOffset,3
2,output\processed_images\2_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,165.04166666666666,13,0.0,1.0,382.5,86,lumen,2_otsuOffset,4
2,output\processed_images\2_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,165.04166666666666,13,11.62,2.25,10837.5,92,lumen,2_otsuOffset,5
2,output\processed_images\2_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,165.04166666666666,13,20.96,7.9750000000000085,5737.5,95,lumen,2_otsuOffset,6
2,output\processed_images\2_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,165.04166666666666,13,-5.76,1.4571428571428555,2550.0,107,lumen,2_otsuOffset,7
2,output\processed_images\2_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,165.04166666666666,13,5.76,7.36904761904762,3570.0,115,lumen,2_otsuOffset,8
2,output\processed_images\2_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,165.04166666666666,13,29.48,4.144927536231876,5737.5,134,lumen,2_otsuOffset,9
2,output\processed_images\2_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,165.04166666666666,13,20.11,3.6760752688172147,7650.0,155,lumen,2_otsuOffset,10
2,output\processed_images\2_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,165.04166666666666,13,0.0,1.0,637.5,167,lumen,2_otsuOffset,11
2,output\processed_images\2_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,165.04166666666666,13,15.23,4.638888888888886,5737.5,174,lumen,2_otsuOffset,12
20,output\processed_images\2_otsuOffset\membrane\strip_20.png,1.315,0.7604562737642585,200,263,64.40740740740742,2,14.83,3.446691176470587,4207.5,45,lumen,2_otsuOffset,0
20,output\processed_images\2_otsuOffset\membrane\strip_20.png,1.315,0.7604562737642585,200,263,64.40740740740742,2,29.07,7.585972850678729,5865.0,65,lumen,2_otsuOffset,1
21,output\processed_images\2_otsuOffset\membrane\strip_21.png,1.315,0.7604562737642585,200,263,89.9193899782135,4,21.69,3.2377450980392197,5100.0,36,lumen,2_otsuOffset,0
21,output\processed_images\2_otsuOffset\membrane\strip_21.png,1.315,0.7604562737642585,200,263,89.9193899782135,4,27.13,5.240716180371351,6757.5,71,lumen,2_otsuOffset,1
21,output\processed_images\2_otsuOffset\membrane\strip_21.png,1.315,0.7604562737642585,200,263,89.9193899782135,4,18.3,4.202564102564111,7650.0,89,lumen,2_otsuOffset,2
21,output\processed_images\2_otsuOffset\membrane\strip_21.png,1.315,0.7604562737642585,200,263,89.9193899782135,4,14.9,4.049919484702087,6630.0,106,lumen,2_otsuOffset,3
22,output\processed_images\2_otsuOffset\membrane\strip_22.png,1.315,0.7604562737642585,200,263,90.97999999999999,5,0.0,2.0,1402.5,56,lumen,2_otsuOffset,0
22,output\processed_images\2_otsuOffset\membrane\strip_22.png,1.315,0.7604562737642585,200,263,90.97999999999999,5,47.26,3.985294117647058,6630.0,75,lumen,2_otsuOffset,1
22,output\processed_images\2_otsuOffset\membrane\strip_22.png,1.315,0.7604562737642585,200,263,90.97999999999999,5,0.0,1.0,637.5,95,lumen,2_otsuOffset,2
22,output\processed_images\2_otsuOffset\membrane\strip_22.png,1.315,0.7604562737642585,200,263,90.97999999999999,5,0.0,3.3062500000000057,3442.5,111,lumen,2_otsuOffset,3
22,output\processed_images\2_otsuOffset\membrane\strip_22.png,1.315,0.7604562737642585,200,263,90.97999999999999,5,0.0,2.9499999999999886,1402.5,127,lumen,2_otsuOffset,4
23,output\processed_images\2_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,115.41806722689074,6,18.76,5.329166666666666,3952.5,70,lumen,2_otsuOffset,0
23,output\processed_images\2_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,115.41806722689074,6,20.82,5.867647058823536,7650.0,90,lumen,2_otsuOffset,1
23,output\processed_images\2_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,115.41806722689074,6,9.4,0.5555555555555571,10710.0,108,lumen,2_otsuOffset,2
23,output\processed_images\2_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,115.41806722689074,6,11.39,6.994791666666671,5737.5,112,lumen,2_otsuOffset,3
23,output\processed_images\2_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,115.41806722689074,6,18.82,3.920568561872898,6247.5,129,lumen,2_otsuOffset,4
23,output\processed_images\2_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,115.41806722689074,6,19.97,4.666666666666657,6630.0,150,lumen,2_otsuOffset,5
24,output\processed_images\2_otsuOffset\membrane\strip_24.png,1.315,0.7604562737642585,200,263,60.099999999999994,2,32.86,5.628571428571433,7650.0,59,lumen,2_otsuOffset,0
24,output\processed_images\2_otsuOffset\membrane\strip_24.png,1.315,0.7604562737642585,200,263,60.099999999999994,2,0.0,2.799999999999997,1020.0,79,lumen,2_otsuOffset,1
25,output\processed_images\2_otsuOffset\membrane\strip_25.png,1.315,0.7604562737642585,200,263,77.10714285714286,3,12.53,0.5357142857142847,3442.5,33,lumen,2_otsuOffset,0
25,output\processed_images\2_otsuOffset\membrane\strip_25.png,1.315,0.7604562737642585,200,263,77.10714285714286,3,41.05,4.98947368421053,7650.0,60,lumen,2_otsuOffset,1
25,output\processed_images\2_otsuOffset\membrane\strip_25.png,1.315,0.7604562737642585,200,263,77.10714285714286,3,0.0,2.0,382.5,81,lumen,2_otsuOffset,2
26,output\processed_images\2_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,95.60576923076923,5,0.0,2.7272727272727266,2167.5,38,lumen,2_otsuOffset,0
26,output\processed_images\2_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,95.60576923076923,5,26.48,5.5634674922600595,7650.0,57,lumen,2_otsuOffset,1
26,output\processed_images\2_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,95.60576923076923,5,18.1,3.6333333333333258,5865.0,77,lumen,2_otsuOffset,2
26,output\processed_images\2_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,95.60576923076923,5,24.66,3.7818322981366492,5737.5,95,lumen,2_otsuOffset,3
26,output\processed_images\2_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,95.60576923076923,5,0.0,4.258333333333326,2422.5,113,lumen,2_otsuOffset,4
27,output\processed_images\2_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,109.51988636363636,7,11.98,4.18095238095238,5100.0,33,lumen,2_otsuOffset,0
27,output\processed_images\2_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,109.51988636363636,7,16.5,5.549019607843135,7650.0,49,lumen,2_otsuOffset,1
27,output\processed_images\2_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,109.51988636363636,7,23.53,4.939189189189186,7650.0,63,lumen,2_otsuOffset,2
27,output\processed_images\2_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,109.51988636363636,7,0.0,3.5,765.0,81,lumen,2_otsuOffset,3
27,output\processed_images\2_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,109.51988636363636,7,22.9,5.0,7650.0,96,lumen,2_otsuOffset,4
27,output\processed_images\2_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,109.51988636363636,7,15.7,5.051737451737452,7650.0,110,lumen,2_otsuOffset,5
27,output\processed_images\2_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,109.51988636363636,7,11.87,3.073232323232318,5992.5,125,lumen,2_otsuOffset,6
28,output\processed_images\2_otsuOffset\membrane\strip_28.png,0.88,1.1363636363636365,500,440,81.47058823529412,5,20.76,3.0336842105263173,5992.5,55,lumen,2_otsuOffset,0
28,output\processed_images\2_otsuOffset\membrane\strip_28.png,0.88,1.1363636363636365,500,440,81.47058823529412,5,15.34,3.70192307692308,4462.5,71,lumen,2_otsuOffset,1
28,output\processed_images\2_otsuOffset\membrane\strip_28.png,0.88,1.1363636363636365,500,440,81.47058823529412,5,21.59,3.2564102564102484,6630.0,86,lumen,2_otsuOffset,2
28,output\processed_images\2_otsuOffset\membrane\strip_28.png,0.88,1.1363636363636365,500,440,81.47058823529412,5,2.65,3.441558441558442,2550.0,101,lumen,2_otsuOffset,3
28,output\processed_images\2_otsuOffset\membrane\strip_28.png,0.88,1.1363636363636365,500,440,81.47058823529412,5,-2.65,0.5454545454545467,4462.5,103,lumen,2_otsuOffset,4
29,output\processed_images\2_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,125.04761904761904,9,-1.72,3.972527472527471,3570.0,33,lumen,2_otsuOffset,0
29,output\processed_images\2_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,125.04761904761904,9,1.72,0.7692307692307665,4717.5,35,lumen,2_otsuOffset,1
29,output\processed_images\2_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,125.04761904761904,9,20.63,3.917279411764703,7650.0,48,lumen,2_otsuOffset,2
29,output\processed_images\2_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,125.04761904761904,9,14.86,3.6041666666666643,7650.0,64,lumen,2_otsuOffset,3
29,output\processed_images\2_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,125.04761904761904,9,15.5,4.28125,7650.0,79,lumen,2_otsuOffset,4
29,output\processed_images\2_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,125.04761904761904,9,12.95,3.0249999999999915,4717.5,93,lumen,2_otsuOffset,5
29,output\processed_images\2_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,125.04761904761904,9,17.19,5.887912087912085,7650.0,109,lumen,2_otsuOffset,6
29,output\processed_images\2_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,125.04761904761904,9,17.88,6.907407407407419,7650.0,126,lumen,2_otsuOffset,7
29,output\processed_images\2_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,125.04761904761904,9,11.86,3.030303030303031,6630.0,142,lumen,2_otsuOffset,8
30,output\processed_images\2_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,194.08695652173913,16,11.62,2.615384615384613,4080.0,54,lumen,2_otsuOffset,0
30,output\processed_images\2_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,194.08695652173913,16,8.06,0.5277777777777715,10327.5,69,lumen,2_otsuOffset,1
30,output\processed_images\2_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,194.08695652173913,16,7.41,4.379120879120876,5610.0,71,lumen,2_otsuOffset,2
30,output\processed_images\2_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,194.08695652173913,16,22.33,5.095454545454544,7650.0,85,lumen,2_otsuOffset,3
30,output\processed_images\2_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,194.08695652173913,16,0.0,1.0,1275.0,98,lumen,2_otsuOffset,4
30,output\processed_images\2_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,194.08695652173913,16,1.52,1.4166666666666714,1402.5,100,lumen,2_otsuOffset,5
30,output\processed_images\2_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,194.08695652173913,16,-1.52,0.7222222222222285,1785.0,102,lumen,2_otsuOffset,6
30,output\processed_images\2_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,194.08695652173913,16,21.53,4.146103896103895,7650.0,114,lumen,2_otsuOffset,7
30,output\processed_images\2_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,194.08695652173913,16,15.83,5.147005444646098,7650.0,129,lumen,2_otsuOffset,8
30,output\processed_images\2_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,194.08695652173913,16,13.68,2.85449735449734,6630.0,144,lumen,2_otsuOffset,9
30,output\processed_images\2_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,194.08695652173913,16,14.68,3.6623093681917283,7650.0,157,lumen,2_otsuOffset,10
30,output\processed_images\2_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,194.08695652173913,16,15.03,4.586580086580085,7650.0,173,lumen,2_otsuOffset,11
30,output\processed_images\2_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,194.08695652173913,16,15.63,5.2071428571428555,7650.0,189,lumen,2_otsuOffset,12
30,output\processed_images\2_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,194.08695652173913,16,14.44,4.388571428571424,7140.0,203,lumen,2_otsuOffset,13
30,output\processed_images\2_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,194.08695652173913,16,14.62,3.9931573802541322,7650.0,218,lumen,2_otsuOffset,14
30,output\processed_images\2_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,194.08695652173913,16,11.58,3.566666666666663,5482.5,232,lumen,2_otsuOffset,15
31,output\processed_images\2_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,141.7165991902834,16,12.87,4.739010989010993,6630.0,38,lumen,2_otsuOffset,0
31,output\processed_images\2_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,141.7165991902834,16,13.38,3.944444444444443,5610.0,53,lumen,2_otsuOffset,1
31,output\processed_images\2_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,141.7165991902834,16,8.62,3.399769585253452,5227.5,66,lumen,2_otsuOffset,2
31,output\processed_images\2_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,141.7165991902834,16,8.38,1.5277777777777715,6757.5,69,lumen,2_otsuOffset,3
31,output\processed_images\2_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,141.7165991902834,16,15.62,5.9144385026738036,4462.5,84,lumen,2_otsuOffset,4
31,output\processed_images\2_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,141.7165991902834,16,16.85,4.507142857142867,7650.0,101,lumen,2_otsuOffset,5
31,output\processed_images\2_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,141.7165991902834,16,7.3,6.137254901960787,6375.0,115,lumen,2_otsuOffset,6
31,output\processed_images\2_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,141.7165991902834,16,7.91,0.7857142857142918,10455.0,117,lumen,2_otsuOffset,7
31,output\processed_images\2_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,141.7165991902834,16,7.09,2.6190476190476204,5100.0,130,lumen,2_otsuOffset,8
31,output\processed_images\2_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,141.7165991902834,16,7.27,2.255681818181813,6757.5,133,lumen,2_otsuOffset,9
31,output\processed_images\2_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,141.7165991902834,16,7.76,7.3125,5227.5,145,lumen,2_otsuOffset,10
31,output\processed_images\2_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,141.7165991902834,16,1.99,0.625,8415.0,147,lumen,2_otsuOffset,11
31,output\processed_images\2_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,141.7165991902834,16,11.45,0.5833333333333428,6885.0,149,lumen,2_otsuOffset,12
31,output\processed_images\2_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,141.7165991902834,16,6.35,4.787815126050418,3697.5,163,lumen,2_otsuOffset,13
31,output\processed_images\2_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,141.7165991902834,16,1.89,0.5666666666666629,5355.0,167,lumen,2_otsuOffset,14
31,output\processed_images\2_otsuOffset\membrane\strip_31.png,0.88,1.1363636363636365,500,440,141.7165991902834,16,2.95,2.0,5610.0,169,lumen,2_otsuOffset,15
