strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_membrane,membrane_width,membrane_width_heights,outliers,peaks,type,index,process,membrane_type
0,output\processed_images\0_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,103.55714285714286,8,5.700000000000003,7650.0,false,39,membrane,0,0_otsuOffset,outer
0,output\processed_images\0_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,103.55714285714286,8,18.344086021505376,7650.0,false,44,membrane,1,0_otsuOffset,inner
0,output\processed_images\0_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,103.55714285714286,8,25.877419354838715,7650.0,false,53,membrane,2,0_otsuOffset,inner
0,output\processed_images\0_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,103.55714285714286,8,17.63397129186602,7650.0,false,76,membrane,3,0_otsuOffset,inner
0,output\processed_images\0_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,103.55714285714286,8,15.04205214465938,7650.0,false,97,membrane,4,0_otsuOffset,inner
0,output\processed_images\0_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,103.55714285714286,8,4.666666666666671,7650.0,false,112,membrane,5,0_otsuOffset,inner
0,output\processed_images\0_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,103.55714285714286,8,9.944444444444443,7650.0,false,120,membrane,6,0_otsuOffset,inner
0,output\processed_images\0_otsuOffset\membrane\strip_0.png,1.315,0.7604562737642585,200,263,103.55714285714286,8,8.273809523809518,7650.0,false,134,membrane,7,0_otsuOffset,outer
1,output\processed_images\0_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,162.0681818181818,18,7.326923076923077,7650.0,false,14,membrane,0,0_otsuOffset,outer
1,output\processed_images\0_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,162.0681818181818,18,14.403726708074533,7650.0,false,25,membrane,1,0_otsuOffset,inner
1,output\processed_images\0_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,162.0681818181818,18,2.1578947368421026,13260.0,false,35,membrane,2,0_otsuOffset,inner
1,output\processed_images\0_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,162.0681818181818,18,14.022068965517235,7650.0,false,46,membrane,3,0_otsuOffset,inner
1,output\processed_images\0_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,162.0681818181818,18,1.8500000000000014,12877.5,false,52,membrane,4,0_otsuOffset,inner
1,output\processed_images\0_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,162.0681818181818,18,2.660477453580903,11985.0,false,57,membrane,5,0_otsuOffset,inner
1,output\processed_images\0_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,162.0681818181818,18,12.858974358974365,7650.0,false,71,membrane,6,0_otsuOffset,inner
1,output\processed_images\0_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,162.0681818181818,18,1.0909090909090935,12495.0,false,77,membrane,7,0_otsuOffset,inner
