strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,repeat_distance,lumen_width,lumen_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.92,6,12.08,4.789473684210527,7650.0,lumen,0,281_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.92,6,0.0,1.0,382.5,lumen,1,281_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.92,6,14.24,4.81818181818182,7650.0,lumen,2,281_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.92,6,13.92,4.61904761904762,7650.0,lumen,3,281_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.92,6,14.82,4.973684210526315,7650.0,lumen,4,281_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,72.92,6,12.87,5.2037037037037095,7650.0,lumen,5,281_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.5515873015873,7,14.91,6.3847619047619055,7650.0,lumen,0,281_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.5515873015873,7,17.61,6.71153846153846,7650.0,lumen,1,281_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.5515873015873,7,18.08,6.615591397849457,7650.0,lumen,2,281_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.5515873015873,7,16.99,5.461538461538467,7650.0,lumen,3,281_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.5515873015873,7,17.01,6.099616858237553,7650.0,lumen,4,281_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.5515873015873,7,16.86,6.291666666666671,7650.0,lumen,5,281_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.5515873015873,7,14.55,5.9090909090909065,7650.0,lumen,6,281_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.01052631578946,4,14.94,6.3273809523809526,7650.0,lumen,0,281_otsuOffset
