strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_membrane,membrane_width,membrane_width_heights,outliers,peaks,type,index,process,membrane_type
1,output\processed_images\7_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,167.16666666666666,10,57.2,7650.0,false,114,membrane,5,7_otsuOffset,inner
1,output\processed_images\7_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,167.16666666666666,10,0.9000000000000057,10200.0,false,124,membrane,6,7_otsuOffset,inner
1,output\processed_images\7_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,167.16666666666666,10,57.2,7650.0,false,135,membrane,7,7_otsuOffset,inner
1,output\processed_images\7_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,167.16666666666666,10,17.112903225806463,7650.0,false,156,membrane,8,7_otsuOffset,inner
1,output\processed_images\7_otsuOffset\membrane\strip_1.png,1.315,0.7604562737642585,200,263,167.16666666666666,10,9.166666666666657,7650.0,false,169,membrane,9,7_otsuOffset,outer
10,output\processed_images\7_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,106.33333333333333,11,2.0,1402.5,false,8,membrane,0,7_otsuOffset,outer
10,output\processed_images\7_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,106.33333333333333,11,1.0500000000000007,2422.5,false,11,membrane,1,7_otsuOffset,inner
10,output\processed_images\7_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,106.33333333333333,11,4.971428571428573,2550.0,false,15,membrane,2,7_otsuOffset,inner
10,output\processed_images\7_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,106.33333333333333,11,0.7142857142857153,3187.5,false,17,membrane,3,7_otsuOffset,inner
10,output\processed_images\7_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,106.33333333333333,11,2.0888888888888886,2677.5,false,22,membrane,4,7_otsuOffset,inner
10,output\processed_images\7_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,106.33333333333333,11,10.397759103641455,7650.0,false,33,membrane,5,7_otsuOffset,inner
10,output\processed_images\7_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,106.33333333333333,11,16.14935064935065,7650.0,false,48,membrane,6,7_otsuOffset,inner
10,output\processed_images\7_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,106.33333333333333,11,18.766666666666666,7650.0,false,67,membrane,7,7_otsuOffset,inner
10,output\processed_images\7_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,106.33333333333333,11,18.54166666666667,7650.0,false,91,membrane,8,7_otsuOffset,inner
10,output\processed_images\7_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,106.33333333333333,11,10.69047619047619,7650.0,false,106,membrane,9,7_otsuOffset,inner
10,output\processed_images\7_otsuOffset\membrane\strip_10.png,1.315,0.7604562737642585,200,263,106.33333333333333,11,0.5250000000000057,13897.5,false,112,membrane,10,7_otsuOffset,outer
11,output\processed_images\7_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,83.38194444444444,6,8.944444444444443,7650.0,false,36,membrane,0,7_otsuOffset,outer
11,output\processed_images\7_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,83.38194444444444,6,16.346153846153847,7650.0,false,51,membrane,1,7_otsuOffset,inner
11,output\processed_images\7_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,83.38194444444444,6,17.53333333333333,7650.0,false,72,membrane,2,7_otsuOffset,inner
11,output\processed_images\7_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,83.38194444444444,6,19.48888888888888,7650.0,false,91,membrane,3,7_otsuOffset,inner
11,output\processed_images\7_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,83.38194444444444,6,0.7916666666666714,11857.5,false,101,membrane,4,7_otsuOffset,inner
11,output\processed_images\7_otsuOffset\membrane\strip_11.png,1.315,0.7604562737642585,200,263,83.38194444444444,6,10.794642857142861,7650.0,false,109,membrane,5,7_otsuOffset,outer
12,output\processed_images\7_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,161.85294117647058,10,1.0,2932.5,false,12,membrane,0,7_otsuOffset,outer
12,output\processed_images\7_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,161.85294117647058,10,10.213903743315509,7650.0,false,20,membrane,1,7_otsuOffset,inner
12,output\processed_images\7_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,161.85294117647058,10,16.142857142857146,7650.0,false,36,membrane,2,7_otsuOffset,inner
12,output\processed_images\7_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,161.85294117647058,10,19.383458646616546,7650.0,false,56,membrane,3,7_otsuOffset,inner
12,output\processed_images\7_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,161.85294117647058,10,15.60817307692308,7650.0,false,76,membrane,4,7_otsuOffset,inner
12,output\processed_images\7_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,161.85294117647058,10,17.592741935483872,7650.0,false,97,membrane,5,7_otsuOffset,inner
12,output\processed_images\7_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,161.85294117647058,10,14.11071428571428,7650.0,false,115,membrane,6,7_otsuOffset,inner
12,output\processed_images\7_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,161.85294117647058,10,15.293103448275872,7650.0,false,137,membrane,7,7_otsuOffset,inner
12,output\processed_images\7_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,161.85294117647058,10,15.106060606060623,7650.0,false,154,membrane,8,7_otsuOffset,inner
12,output\processed_images\7_otsuOffset\membrane\strip_12.png,1.315,0.7604562737642585,200,263,161.85294117647058,10,7.1221719457013535,7650.0,false,169,membrane,9,7_otsuOffset,outer
14,output\processed_images\7_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,87.18333333333332,6,11.624999999999996,7650.0,false,34,membrane,0,7_otsuOffset,outer
14,output\processed_images\7_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,87.18333333333332,6,17.233333333333334,7650.0,false,52,membrane,1,7_otsuOffset,inner
14,output\processed_images\7_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,87.18333333333332,6,52.16666666666667,7650.0,false,79,membrane,2,7_otsuOffset,inner
14,output\processed_images\7_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,87.18333333333332,6,1.125,12877.5,false,99,membrane,3,7_otsuOffset,inner
14,output\processed_images\7_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,87.18333333333332,6,71.4,7650.0,false,106,membrane,4,7_otsuOffset,inner
14,output\processed_images\7_otsuOffset\membrane\strip_14.png,1.315,0.7604562737642585,200,263,87.18333333333332,6,0.8499999999999943,7012.5,false,116,membrane,5,7_otsuOffset,outer
15,output\processed_images\7_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,162.45090909090908,10,12.248888888888889,7650.0,false,21,membrane,0,7_otsuOffset,outer
15,output\processed_images\7_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,162.45090909090908,10,14.38888888888889,7650.0,false,35,membrane,1,7_otsuOffset,inner
15,output\processed_images\7_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,162.45090909090908,10,15.168181818181822,7650.0,false,54,membrane,2,7_otsuOffset,inner
15,output\processed_images\7_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,162.45090909090908,10,58.065789473684205,7650.0,false,74,membrane,3,7_otsuOffset,inner
15,output\processed_images\7_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,162.45090909090908,10,54.89166666666667,7650.0,false,94,membrane,4,7_otsuOffset,inner
15,output\processed_images\7_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,162.45090909090908,10,16.780075187969913,7650.0,false,115,membrane,5,7_otsuOffset,inner
15,output\processed_images\7_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,162.45090909090908,10,16.700000000000003,7650.0,false,135,membrane,6,7_otsuOffset,inner
15,output\processed_images\7_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,162.45090909090908,10,27.19230769230768,7650.0,false,154,membrane,7,7_otsuOffset,inner
15,output\processed_images\7_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,162.45090909090908,10,47.89230769230768,7650.0,false,168,membrane,8,7_otsuOffset,inner
15,output\processed_images\7_otsuOffset\membrane\strip_15.png,1.315,0.7604562737642585,200,263,162.45090909090908,10,0.5909090909090935,2550.0,false,176,membrane,9,7_otsuOffset,outer
16,output\processed_images\7_otsuOffset\membrane\strip_16.png,1.315,0.7604562737642585,200,263,45.23809523809524,2,31.071428571428573,7650.0,false,37,membrane,0,7_otsuOffset,outer
16,output\processed_images\7_otsuOffset\membrane\strip_16.png,1.315,0.7604562737642585,200,263,45.23809523809524,2,11.916666666666671,7650.0,false,59,membrane,1,7_otsuOffset,outer
19,output\processed_images\7_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,136.0,8,49.44444444444444,7650.0,false,43,membrane,0,7_otsuOffset,outer
19,output\processed_images\7_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,136.0,8,1.6000000000000014,10072.5,false,61,membrane,1,7_otsuOffset,inner
19,output\processed_images\7_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,136.0,8,49.44444444444444,7650.0,false,71,membrane,2,7_otsuOffset,inner
19,output\processed_images\7_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,136.0,8,18.142045454545453,7650.0,false,95,membrane,3,7_otsuOffset,inner
19,output\processed_images\7_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,136.0,8,17.019047619047626,7650.0,false,117,membrane,4,7_otsuOffset,inner
19,output\processed_images\7_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,136.0,8,16.714285714285722,7650.0,false,138,membrane,5,7_otsuOffset,inner
19,output\processed_images\7_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,136.0,8,12.571428571428584,7650.0,false,152,membrane,6,7_otsuOffset,inner
19,output\processed_images\7_otsuOffset\membrane\strip_19.png,1.315,0.7604562737642585,200,263,136.0,8,2.5,2295.0,false,164,membrane,7,7_otsuOffset,outer
2,output\processed_images\7_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,167.71794871794873,11,10.916666666666664,7650.0,false,24,membrane,0,7_otsuOffset,outer
2,output\processed_images\7_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,167.71794871794873,11,17.125,7650.0,false,38,membrane,1,7_otsuOffset,inner
2,output\processed_images\7_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,167.71794871794873,11,18.04814814814815,7650.0,false,60,membrane,2,7_otsuOffset,inner
2,output\processed_images\7_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,167.71794871794873,11,17.07692307692308,7650.0,false,82,membrane,3,7_otsuOffset,inner
2,output\processed_images\7_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,167.71794871794873,11,13.0,7650.0,false,104,membrane,4,7_otsuOffset,inner
2,output\processed_images\7_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,167.71794871794873,11,22.523809523809533,7650.0,false,113,membrane,5,7_otsuOffset,inner
2,output\processed_images\7_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,167.71794871794873,11,35.388888888888886,7650.0,false,124,membrane,6,7_otsuOffset,inner
2,output\processed_images\7_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,167.71794871794873,11,1.3571428571428612,7650.0,false,133,membrane,7,7_otsuOffset,inner
2,output\processed_images\7_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,167.71794871794873,11,17.35294117647058,7650.0,false,144,membrane,8,7_otsuOffset,inner
2,output\processed_images\7_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,167.71794871794873,11,15.0,7650.0,false,165,membrane,9,7_otsuOffset,inner
2,output\processed_images\7_otsuOffset\membrane\strip_2.png,1.315,0.7604562737642585,200,263,167.71794871794873,11,11.051282051282044,7650.0,false,177,membrane,10,7_otsuOffset,outer
20,output\processed_images\7_otsuOffset\membrane\strip_20.png,1.315,0.7604562737642585,200,263,65.0,4,10.399999999999999,7650.0,false,38,membrane,0,7_otsuOffset,outer
20,output\processed_images\7_otsuOffset\membrane\strip_20.png,1.315,0.7604562737642585,200,263,65.0,4,18.857142857142854,7650.0,false,53,membrane,1,7_otsuOffset,inner
20,output\processed_images\7_otsuOffset\membrane\strip_20.png,1.315,0.7604562737642585,200,263,65.0,4,1.0,8287.5,false,67,membrane,2,7_otsuOffset,inner
20,output\processed_images\7_otsuOffset\membrane\strip_20.png,1.315,0.7604562737642585,200,263,65.0,4,32.733333333333334,7650.0,false,81,membrane,3,7_otsuOffset,outer
21,output\processed_images\7_otsuOffset\membrane\strip_21.png,1.315,0.7604562737642585,200,263,91.41758241758242,5,8.414335664335667,7650.0,false,31,membrane,0,7_otsuOffset,outer
21,output\processed_images\7_otsuOffset\membrane\strip_21.png,1.315,0.7604562737642585,200,263,91.41758241758242,5,31.057692307692307,7650.0,false,53,membrane,1,7_otsuOffset,inner
21,output\processed_images\7_otsuOffset\membrane\strip_21.png,1.315,0.7604562737642585,200,263,91.41758241758242,5,15.408045977011497,7650.0,false,80,membrane,2,7_otsuOffset,inner
21,output\processed_images\7_otsuOffset\membrane\strip_21.png,1.315,0.7604562737642585,200,263,91.41758241758242,5,15.191666666666677,7650.0,false,98,membrane,3,7_otsuOffset,inner
21,output\processed_images\7_otsuOffset\membrane\strip_21.png,1.315,0.7604562737642585,200,263,91.41758241758242,5,8.39495798319328,7650.0,false,113,membrane,4,7_otsuOffset,outer
22,output\processed_images\7_otsuOffset\membrane\strip_22.png,1.315,0.7604562737642585,200,263,120.5625,7,26.32386363636364,7650.0,false,59,membrane,0,7_otsuOffset,outer
22,output\processed_images\7_otsuOffset\membrane\strip_22.png,1.315,0.7604562737642585,200,263,120.5625,7,64.60526315789474,7650.0,false,92,membrane,1,7_otsuOffset,inner
22,output\processed_images\7_otsuOffset\membrane\strip_22.png,1.315,0.7604562737642585,200,263,120.5625,7,92.79276315789474,7650.0,false,124,membrane,2,7_otsuOffset,inner
22,output\processed_images\7_otsuOffset\membrane\strip_22.png,1.315,0.7604562737642585,200,263,120.5625,7,0.6617647058823479,9307.5,false,155,membrane,3,7_otsuOffset,inner
22,output\processed_images\7_otsuOffset\membrane\strip_22.png,1.315,0.7604562737642585,200,263,120.5625,7,4.779411764705884,6120.0,false,158,membrane,4,7_otsuOffset,inner
22,output\processed_images\7_otsuOffset\membrane\strip_22.png,1.315,0.7604562737642585,200,263,120.5625,7,1.625,5482.5,false,162,membrane,5,7_otsuOffset,inner
22,output\processed_images\7_otsuOffset\membrane\strip_22.png,1.315,0.7604562737642585,200,263,120.5625,7,2.375,5482.5,false,166,membrane,6,7_otsuOffset,outer
23,output\processed_images\7_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,130.06766917293234,7,17.690476190476183,7650.0,false,60,membrane,0,7_otsuOffset,outer
23,output\processed_images\7_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,130.06766917293234,7,15.916666666666671,7650.0,false,79,membrane,1,7_otsuOffset,inner
23,output\processed_images\7_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,130.06766917293234,7,16.2095238095238,7650.0,false,99,membrane,2,7_otsuOffset,inner
23,output\processed_images\7_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,130.06766917293234,7,15.749999999999986,7650.0,false,121,membrane,3,7_otsuOffset,inner
23,output\processed_images\7_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,130.06766917293234,7,16.46545454545452,7650.0,false,140,membrane,4,7_otsuOffset,inner
23,output\processed_images\7_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,130.06766917293234,7,16.812709030100336,7650.0,false,161,membrane,5,7_otsuOffset,inner
23,output\processed_images\7_otsuOffset\membrane\strip_23.png,1.315,0.7604562737642585,200,263,130.06766917293234,7,10.14802631578948,7650.0,false,175,membrane,6,7_otsuOffset,outer
24,output\processed_images\7_otsuOffset\membrane\strip_24.png,1.315,0.7604562737642585,200,263,87.08571428571429,8,27.006896551724136,7650.0,false,43,membrane,0,7_otsuOffset,outer
24,output\processed_images\7_otsuOffset\membrane\strip_24.png,1.315,0.7604562737642585,200,263,87.08571428571429,8,16.479166666666664,8542.5,false,71,membrane,1,7_otsuOffset,inner
24,output\processed_images\7_otsuOffset\membrane\strip_24.png,1.315,0.7604562737642585,200,263,87.08571428571429,8,9.3125,8542.5,false,85,membrane,2,7_otsuOffset,inner
24,output\processed_images\7_otsuOffset\membrane\strip_24.png,1.315,0.7604562737642585,200,263,87.08571428571429,8,1.0,6247.5,false,98,membrane,3,7_otsuOffset,inner
24,output\processed_images\7_otsuOffset\membrane\strip_24.png,1.315,0.7604562737642585,200,263,87.08571428571429,8,2.625,8287.5,false,104,membrane,4,7_otsuOffset,inner
24,output\processed_images\7_otsuOffset\membrane\strip_24.png,1.315,0.7604562737642585,200,263,87.08571428571429,8,1.7999999999999972,8542.5,false,108,membrane,5,7_otsuOffset,inner
24,output\processed_images\7_otsuOffset\membrane\strip_24.png,1.315,0.7604562737642585,200,263,87.08571428571429,8,2.5,8160.0,false,112,membrane,6,7_otsuOffset,inner
24,output\processed_images\7_otsuOffset\membrane\strip_24.png,1.315,0.7604562737642585,200,263,87.08571428571429,8,2.785714285714292,8160.0,false,116,membrane,7,7_otsuOffset,outer
25,output\processed_images\7_otsuOffset\membrane\strip_25.png,1.315,0.7604562737642585,200,263,89.35714285714286,4,3.6428571428571423,2805.0,false,20,membrane,0,7_otsuOffset,outer
25,output\processed_images\7_otsuOffset\membrane\strip_25.png,1.315,0.7604562737642585,200,263,89.35714285714286,4,30.278219395866458,7650.0,false,46,membrane,1,7_otsuOffset,inner
25,output\processed_images\7_otsuOffset\membrane\strip_25.png,1.315,0.7604562737642585,200,263,89.35714285714286,4,16.72222222222222,7650.0,false,73,membrane,2,7_otsuOffset,inner
25,output\processed_images\7_otsuOffset\membrane\strip_25.png,1.315,0.7604562737642585,200,263,89.35714285714286,4,25.64285714285714,7650.0,false,94,membrane,3,7_otsuOffset,outer
26,output\processed_images\7_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,96.80483870967743,6,26.164285714285715,7650.0,false,42,membrane,0,7_otsuOffset,outer
26,output\processed_images\7_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,96.80483870967743,6,36.1875,7650.0,false,66,membrane,1,7_otsuOffset,inner
26,output\processed_images\7_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,96.80483870967743,6,1.5333333333333314,13897.5,false,73,membrane,2,7_otsuOffset,inner
26,output\processed_images\7_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,96.80483870967743,6,36.1875,7650.0,false,85,membrane,3,7_otsuOffset,inner
26,output\processed_images\7_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,96.80483870967743,6,16.57142857142857,7650.0,false,105,membrane,4,7_otsuOffset,inner
26,output\processed_images\7_otsuOffset\membrane\strip_26.png,1.315,0.7604562737642585,200,263,96.80483870967743,6,10.65483870967742,7650.0,false,119,membrane,5,7_otsuOffset,outer
27,output\processed_images\7_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,124.8909090909091,13,9.990909090909089,7650.0,false,27,membrane,0,7_otsuOffset,outer
27,output\processed_images\7_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,124.8909090909091,13,11.345238095238095,7650.0,false,40,membrane,1,7_otsuOffset,inner
27,output\processed_images\7_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,124.8909090909091,13,11.556896551724137,7650.0,false,57,membrane,2,7_otsuOffset,inner
27,output\processed_images\7_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,124.8909090909091,13,14.0,7650.0,false,74,membrane,3,7_otsuOffset,inner
27,output\processed_images\7_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,124.8909090909091,13,11.199999999999989,7650.0,false,87,membrane,4,7_otsuOffset,inner
27,output\processed_images\7_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,124.8909090909091,13,10.158636897767323,7650.0,false,103,membrane,5,7_otsuOffset,inner
27,output\processed_images\7_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,124.8909090909091,13,12.269230769230774,7650.0,false,118,membrane,6,7_otsuOffset,inner
27,output\processed_images\7_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,124.8909090909091,13,9.018518518518505,7650.0,false,128,membrane,7,7_otsuOffset,inner
27,output\processed_images\7_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,124.8909090909091,13,0.8000000000000114,13005.0,false,134,membrane,8,7_otsuOffset,inner
27,output\processed_images\7_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,124.8909090909091,13,0.875,2932.5,false,138,membrane,9,7_otsuOffset,inner
27,output\processed_images\7_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,124.8909090909091,13,0.6999999999999886,3315.0,false,140,membrane,10,7_otsuOffset,inner
27,output\processed_images\7_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,124.8909090909091,13,1.75,4972.5,false,144,membrane,11,7_otsuOffset,inner
27,output\processed_images\7_otsuOffset\membrane\strip_27.png,0.88,1.1363636363636365,500,440,124.8909090909091,13,2.8000000000000114,3442.5,false,147,membrane,12,7_otsuOffset,outer
28,output\processed_images\7_otsuOffset\membrane\strip_28.png,0.88,1.1363636363636365,500,440,82.08571428571429,6,23.3,7650.0,false,42,membrane,0,7_otsuOffset,outer
28,output\processed_images\7_otsuOffset\membrane\strip_28.png,0.88,1.1363636363636365,500,440,82.08571428571429,6,14.196078431372555,7650.0,false,62,membrane,1,7_otsuOffset,inner
28,output\processed_images\7_otsuOffset\membrane\strip_28.png,0.88,1.1363636363636365,500,440,82.08571428571429,6,13.194444444444443,7650.0,false,77,membrane,2,7_otsuOffset,inner
28,output\processed_images\7_otsuOffset\membrane\strip_28.png,0.88,1.1363636363636365,500,440,82.08571428571429,6,25.054945054945065,7650.0,false,94,membrane,3,7_otsuOffset,inner
28,output\processed_images\7_otsuOffset\membrane\strip_28.png,0.88,1.1363636363636365,500,440,82.08571428571429,6,0.75,10837.5,false,102,membrane,4,7_otsuOffset,inner
28,output\processed_images\7_otsuOffset\membrane\strip_28.png,0.88,1.1363636363636365,500,440,82.08571428571429,6,25.054945054945065,7650.0,false,107,membrane,5,7_otsuOffset,outer
29,output\processed_images\7_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,126.475,11,7.475000000000001,7650.0,false,28,membrane,0,7_otsuOffset,outer
29,output\processed_images\7_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,126.475,11,13.766666666666666,7650.0,false,39,membrane,1,7_otsuOffset,inner
29,output\processed_images\7_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,126.475,11,12.318181818181813,7650.0,false,56,membrane,2,7_otsuOffset,inner
29,output\processed_images\7_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,126.475,11,11.392045454545453,7650.0,false,71,membrane,3,7_otsuOffset,inner
29,output\processed_images\7_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,126.475,11,24.97916666666667,7650.0,false,86,membrane,4,7_otsuOffset,inner
29,output\processed_images\7_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,126.475,11,0.5625,14152.5,false,96,membrane,5,7_otsuOffset,inner
29,output\processed_images\7_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,126.475,11,24.97916666666667,7650.0,false,101,membrane,6,7_otsuOffset,inner
29,output\processed_images\7_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,126.475,11,11.679144385026746,7650.0,false,117,membrane,7,7_otsuOffset,inner
29,output\processed_images\7_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,126.475,11,12.14571092831963,7650.0,false,135,membrane,8,7_otsuOffset,inner
29,output\processed_images\7_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,126.475,11,7.738636363636374,7650.0,false,146,membrane,9,7_otsuOffset,inner
29,output\processed_images\7_otsuOffset\membrane\strip_29.png,0.88,1.1363636363636365,500,440,126.475,11,7.738636363636374,7650.0,false,148,membrane,10,7_otsuOffset,outer
30,output\processed_images\7_otsuOffset\membrane\strip_30.png,0.88,1.1363636363636365,500,440,202.81944444444446,12,9.333333333333329,7650.0,false,50,membrane,0,7_otsuOffset,outer
