strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,membrane_width,membrane_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.22222222222223,5,5.681681681681681,7650.0,membrane,0,184_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.22222222222223,5,9.828631138975965,7650.0,membrane,1,184_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.22222222222223,5,10.463800904977376,7650.0,membrane,2,184_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.22222222222223,5,9.528985507246382,7650.0,membrane,3,184_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.22222222222223,5,11.057503506311349,7650.0,membrane,4,184_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.22222222222223,5,4.9375,7650.0,membrane,5,184_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.87301587301586,7,6.503968253968253,7650.0,membrane,0,184_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.87301587301586,7,10.923913043478258,7650.0,membrane,1,184_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.87301587301586,7,11.124102564102571,7650.0,membrane,2,184_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.87301587301586,7,13.029629629629639,7650.0,membrane,3,184_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.87301587301586,7,11.322222222222223,7650.0,membrane,4,184_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.87301587301586,7,11.266666666666666,7650.0,membrane,5,184_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.87301587301586,7,11.151098901098905,7650.0,membrane,6,184_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.87301587301586,7,7.4544334975369395,7650.0,membrane,7,184_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,71.32793522267207,4,7.49780701754386,7650.0,membrane,0,184_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,71.32793522267207,4,12.207692307692305,7650.0,membrane,1,184_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,71.32793522267207,4,12.543589743589749,7650.0,membrane,2,184_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,71.32793522267207,4,12.922222222222231,7650.0,membrane,3,184_otsuOffset
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,71.32793522267207,4,8.356643356643346,7650.0,membrane,4,184_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.07598039215685,4,8.551609322974471,7650.0,membrane,0,184_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.07598039215685,4,12.591911764705884,7650.0,membrane,1,184_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.07598039215685,4,13.950000000000003,7650.0,membrane,2,184_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.07598039215685,4,11.789682539682545,7650.0,membrane,3,184_otsuOffset
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.07598039215685,4,7.791666666666657,7650.0,membrane,4,184_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.01295731707316,8,5.676598837209301,7650.0,membrane,0,184_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.01295731707316,8,9.675115207373274,7650.0,membrane,1,184_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.01295731707316,8,9.560810810810814,7650.0,membrane,2,184_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.01295731707316,8,9.580952380952375,7650.0,membrane,3,184_otsuOffset
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.01295731707316,8,9.285714285714292,7650.0,membrane,4,184_otsuOffset
