strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,repeat_distance,lumen_width,lumen_width_heights,type,index,process
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,93.31052631578947,8,12.32,3.023297491039429,7650.0,lumen,0,134_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,93.31052631578947,8,14.13,2.787298387096776,7650.0,lumen,1,134_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,93.31052631578947,8,14.07,2.974910394265237,7650.0,lumen,2,134_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,93.31052631578947,8,15.33,3.933080808080817,6757.5,lumen,3,134_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,93.31052631578947,8,12.2,3.178846153846166,5992.5,lumen,4,134_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,93.31052631578947,8,11.58,4.779761904761898,13132.5,lumen,5,134_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,93.31052631578947,8,1.29,0.75,11347.5,lumen,6,134_otsuOffset
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,93.31052631578947,8,8.26,4.0,13005.0,lumen,7,134_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,146.1,9,11.82,4.450000000000003,11602.5,lumen,0,134_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,146.1,9,14.98,4.238888888888887,7650.0,lumen,1,134_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,146.1,9,17.58,4.3548387096774235,7650.0,lumen,2,134_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,146.1,9,26.37,4.401315789473685,6885.0,lumen,3,134_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,146.1,9,0.0,3.2564102564102484,3060.0,lumen,4,134_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,146.1,9,25.57,3.368421052631575,7650.0,lumen,5,134_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,146.1,9,17.27,4.402821316614421,5355.0,lumen,6,134_otsuOffset
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,146.1,9,14.37,2.7670250896057382,6502.5,lumen,7,134_otsuOffset
