strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,membrane_width,membrane_width_heights,type,index,process,membrane_width_nm
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.69444444444444,7,10.702380952380947,7650.0,membrane,1,102_otsuOffset,9.77386388345292
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.69444444444444,7,11.055555555555555,7650.0,membrane,2,102_otsuOffset,10.096397767630643
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.69444444444444,7,12.785714285714278,7650.0,membrane,3,102_otsuOffset,11.676451402478792
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.69444444444444,7,11.166666666666671,7650.0,membrane,4,102_otsuOffset,10.197869101978695
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.69444444444444,7,11.060000000000002,7650.0,membrane,5,102_otsuOffset,10.100456621004568
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.69444444444444,7,10.9132730015083,7650.0,membrane,6,102_otsuOffset,9.966459362108035
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.69444444444444,7,7.275862068965523,7650.0,membrane,7,102_otsuOffset,6.644622894032441
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.87373004354137,4,6.732704402515726,7650.0,membrane,0,102_otsuOffset,6.148588495448151
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.87373004354137,4,11.719091673675358,7650.0,membrane,1,102_otsuOffset,10.702366825274298
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.87373004354137,4,12.077777777777769,7650.0,membrane,2,102_otsuOffset,11.029934043632664
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.87373004354137,4,12.094276094276095,7650.0,membrane,3,102_otsuOffset,11.0450009993389
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.87373004354137,4,8.03496503496504,7650.0,membrane,4,102_otsuOffset,7.3378676118402195
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,72.9320652173913,4,8.5625,7650.0,membrane,0,102_otsuOffset,7.819634703196346
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,72.9320652173913,4,11.579999999999998,7650.0,membrane,1,102_otsuOffset,10.575342465753423
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,72.9320652173913,4,12.97979797979798,7650.0,membrane,2,102_otsuOffset,11.853696785203633
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,72.9320652173913,4,11.404761904761898,7650.0,membrane,3,102_otsuOffset,10.41530767558164
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,72.9320652173913,4,7.702898550724626,7650.0,membrane,4,102_otsuOffset,7.034610548606964
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.9624765478424,8,5.546558704453439,7650.0,membrane,0,102_otsuOffset,6.30290761869709
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.9624765478424,8,8.939542483660134,7650.0,membrane,1,102_otsuOffset,10.158571004159244
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.9624765478424,8,9.410810810810815,7650.0,membrane,2,102_otsuOffset,10.694103194103201
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.9624765478424,8,9.445340501792115,7650.0,membrane,3,102_otsuOffset,10.733341479309223
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.9624765478424,8,9.35009671179884,7650.0,membrane,4,102_otsuOffset,10.62510989977141
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.9624765478424,8,9.358585858585869,7650.0,membrane,5,102_otsuOffset,10.634756657483942
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.9624765478424,8,8.998834498834498,7650.0,membrane,6,102_otsuOffset,10.225948294130111
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.9624765478424,8,8.486443381180223,7650.0,membrane,7,102_otsuOffset,9.643685660432073
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,107.9624765478424,8,4.5009380863039326,7650.0,membrane,8,102_otsuOffset,5.1147023707999235
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.39555125725337,6,5.876742479823918,7650.0,membrane,0,102_otsuOffset,6.6781164543453615
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.39555125725337,6,10.431623931623932,7650.0,membrane,1,102_otsuOffset,11.854118104118106
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.39555125725337,6,9.795031055900624,7650.0,membrane,2,102_otsuOffset,11.130717108977983
