strip,image_name,px_per_nm,nm_per_px,scale,scale_pixels,grana_height,num_lumen,repeat_distance,lumen_width,lumen_width_heights,type,index,process,lumen_width_nm
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.77678571428572,7,14.41,5.266037735849039,7650.0,lumen,6,143_otsuOffset,4.809166882053917
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.89692307692307,4,14.82,5.558333333333334,7650.0,lumen,0,143_otsuOffset,5.076103500761035
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.89692307692307,4,17.61,5.68780487804878,7650.0,lumen,1,143_otsuOffset,5.194342354382448
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.89692307692307,4,16.88,5.037815126050418,7140.0,lumen,2,143_otsuOffset,4.60074440735198
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.89692307692307,4,14.16,4.357487922705317,6757.5,lumen,3,143_otsuOffset,3.9794410253016594
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,72.9425,4,16.07,5.92307692307692,7650.0,lumen,0,143_otsuOffset,5.409202669476639
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,72.9425,4,25.94,5.6971428571428575,7650.0,lumen,1,143_otsuOffset,5.202870189171559
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,72.9425,4,0.0,5.310606060606062,2295.0,lumen,2,143_otsuOffset,4.849868548498687
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,72.9425,4,22.79,4.560606060606062,7650.0,lumen,3,143_otsuOffset,4.164937041649372
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.16748768472908,8,11.5,4.125000000000004,7650.0,lumen,0,143_otsuOffset,4.687500000000005
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.16748768472908,8,14.08,4.81111111111111,7650.0,lumen,1,143_otsuOffset,5.467171717171716
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.16748768472908,8,13.96,4.457481872116013,7650.0,lumen,2,143_otsuOffset,5.065320309222742
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.16748768472908,8,13.81,4.348484848484858,7650.0,lumen,3,143_otsuOffset,4.941460055096431
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.16748768472908,8,13.18,3.644555694618262,7650.0,lumen,4,143_otsuOffset,4.141540562066207
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.16748768472908,8,11.92,2.695924764890279,6630.0,lumen,5,143_otsuOffset,3.063550869193499
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.16748768472908,8,13.51,4.464242424242428,7650.0,lumen,6,143_otsuOffset,5.0730027548209415
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.16748768472908,8,11.07,4.328173374613016,7650.0,lumen,7,143_otsuOffset,4.918378834787518
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.44100580270793,6,12.0,4.033103448275863,6630.0,lumen,0,143_otsuOffset,4.583072100313482
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.44100580270793,6,14.64,4.213362068965516,7650.0,lumen,1,143_otsuOffset,4.787911442006268
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.44100580270793,6,13.78,4.0,7650.0,lumen,2,143_otsuOffset,4.545454545454546
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.44100580270793,6,14.42,4.768292682926827,7650.0,lumen,3,143_otsuOffset,5.418514412416849
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.44100580270793,6,15.36,5.487148102815169,7650.0,lumen,4,143_otsuOffset,6.235395571380875
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.44100580270793,6,12.68,5.147058823529406,7650.0,lumen,5,143_otsuOffset,5.848930481283416
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,79.83333333333333,5,13.26,5.01829268292683,7650.0,lumen,0,143_otsuOffset,5.702605321507762
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,79.83333333333333,5,16.32,5.549999999999997,7650.0,lumen,1,143_otsuOffset,6.306818181818179
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,79.83333333333333,5,15.57,5.047058823529412,7650.0,lumen,2,143_otsuOffset,5.735294117647059
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,79.83333333333333,5,16.22,5.809364548494983,7650.0,lumen,3,143_otsuOffset,6.6015506232897545
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,79.83333333333333,5,12.59,4.3010752688172005,7650.0,lumen,4,143_otsuOffset,4.887585532746819
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.41013071895424,7,14.85,6.166666666666668,7650.0,lumen,0,143_otsuOffset,5.631659056316591
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.41013071895424,7,18.71,7.361111111111114,7650.0,lumen,1,143_otsuOffset,6.722475900558095
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.41013071895424,7,17.08,5.4491279069767415,7650.0,lumen,2,143_otsuOffset,4.976372517786978
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.41013071895424,7,17.53,6.196759259259252,7650.0,lumen,3,143_otsuOffset,5.659140876035846
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.41013071895424,7,16.44,5.021621621621634,7650.0,lumen,4,143_otsuOffset,4.585955818832542
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.41013071895424,7,17.32,6.174937965260554,7650.0,lumen,5,143_otsuOffset,5.639212753662606
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.41013071895424,7,13.61,4.621118012422357,7650.0,lumen,6,143_otsuOffset,4.22019909810261
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.36170212765958,11,12.39,5.7188552188552215,6630.0,lumen,0,143_otsuOffset,6.49869911233548
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.36170212765958,11,15.22,6.537037037037038,7650.0,lumen,1,143_otsuOffset,7.42845117845118
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.36170212765958,11,14.62,5.51969981238274,7650.0,lumen,2,143_otsuOffset,6.272386150434932
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.36170212765958,11,15.58,6.194847020933977,7650.0,lumen,3,143_otsuOffset,7.039598887424975
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.36170212765958,11,15.11,5.497737556561077,7650.0,lumen,4,143_otsuOffset,6.247429041546679
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.36170212765958,11,14.12,4.980392156862735,7650.0,lumen,5,143_otsuOffset,5.659536541889473
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.36170212765958,11,15.31,5.902777777777772,7650.0,lumen,6,143_otsuOffset,6.707702020202015
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.36170212765958,11,14.39,5.283333333333331,6757.5,lumen,7,143_otsuOffset,6.003787878787877
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.36170212765958,11,15.2,6.28125,7650.0,lumen,8,143_otsuOffset,7.137784090909092
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.36170212765958,11,15.15,5.971571906354512,7650.0,lumen,9,143_otsuOffset,6.785877166311947
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.36170212765958,11,11.96,4.0,7650.0,lumen,10,143_otsuOffset,4.545454545454546
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,12.14,4.22894736842105,7650.0,lumen,0,144_otsuOffset,4.805622009569375
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,14.45,4.550264550264551,7650.0,lumen,1,144_otsuOffset,5.1707551707551715
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,13.86,4.210526315789473,7650.0,lumen,2,144_otsuOffset,4.78468899521531
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,14.94,4.747826086956522,7650.0,lumen,3,144_otsuOffset,5.395256916996048
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,12.36,4.111111111111114,7650.0,lumen,4,144_otsuOffset,4.671717171717176
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.91666666666666,7,14.83,6.161038961038962,7650.0,lumen,0,144_otsuOffset,5.626519599122339
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.91666666666666,7,17.67,6.624731182795699,7650.0,lumen,1,144_otsuOffset,6.049982815338538
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.91666666666666,7,18.12,6.109459459459458,7650.0,lumen,2,144_otsuOffset,5.579415031469825
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.91666666666666,7,16.84,5.130050505050505,6247.5,lumen,3,144_otsuOffset,4.684977630183109
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.91666666666666,7,16.94,5.566666666666677,7650.0,lumen,4,144_otsuOffset,5.083713850837148
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.91666666666666,7,17.15,5.898484848484856,7650.0,lumen,5,144_otsuOffset,5.386744153867449
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.91666666666666,7,14.43,5.133962264150938,7650.0,lumen,6,144_otsuOffset,4.688550012923231
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.96822742474917,4,14.79,5.490769230769235,7650.0,lumen,0,144_otsuOffset,5.014401123990169
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.96822742474917,4,17.55,5.487804878048777,7650.0,lumen,1,144_otsuOffset,5.0116939525559605
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.96822742474917,4,16.98,5.038888888888891,7012.5,lumen,2,144_otsuOffset,4.601725012683919
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,70.96822742474917,4,14.15,4.23499361430396,6757.5,lumen,3,144_otsuOffset,3.8675740769899174
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.0343137254902,4,16.23,5.911764705882355,7650.0,lumen,0,144_otsuOffset,5.398871877518133
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.0343137254902,4,25.74,5.28185328185328,7650.0,lumen,1,144_otsuOffset,4.823610303062356
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.0343137254902,4,0.0,4.9375,2167.5,lumen,2,144_otsuOffset,4.509132420091324
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.0343137254902,4,22.88,4.560606060606062,7650.0,lumen,3,144_otsuOffset,4.164937041649372
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.16748768472908,8,11.46,4.0629844961240345,7650.0,lumen,0,144_otsuOffset,4.617027836504585
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.16748768472908,8,14.06,4.75873015873016,7650.0,lumen,1,144_otsuOffset,5.407647907647909
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.16748768472908,8,13.98,4.378378378378372,7650.0,lumen,2,144_otsuOffset,4.975429975429968
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.16748768472908,8,13.93,4.259698275862064,7650.0,lumen,3,144_otsuOffset,4.840566222570528
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.16748768472908,8,13.03,3.441729323308266,7140.0,lumen,4,144_otsuOffset,3.911056049213939
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.16748768472908,8,11.96,2.661904761904765,6630.0,lumen,5,144_otsuOffset,3.0248917748917785
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.16748768472908,8,13.5,4.204750204750198,7650.0,lumen,6,144_otsuOffset,4.77812523267068
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.16748768472908,8,11.07,4.0951417004048665,7650.0,lumen,7,144_otsuOffset,4.653570114096439
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.74166666666667,6,11.99,3.988888888888887,6630.0,lumen,0,144_otsuOffset,4.532828282828281
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.74166666666667,6,14.59,4.109195402298852,7650.0,lumen,1,144_otsuOffset,4.669540229885059
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.74166666666667,6,13.84,4.0,7650.0,lumen,2,144_otsuOffset,4.545454545454546
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.74166666666667,6,14.36,4.65384615384616,7650.0,lumen,3,144_otsuOffset,5.288461538461546
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.74166666666667,6,15.35,5.370118845500841,7650.0,lumen,4,144_otsuOffset,6.102407778978229
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.74166666666667,6,12.87,5.128571428571433,7650.0,lumen,5,144_otsuOffset,5.827922077922084
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,79.96969696969697,5,12.93,4.075980392156861,7650.0,lumen,0,144_otsuOffset,4.631795900178251
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,79.96969696969697,5,16.41,5.407142857142851,7650.0,lumen,1,144_otsuOffset,6.144480519480513
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,79.96969696969697,5,15.42,4.553113553113555,7650.0,lumen,2,144_otsuOffset,5.173992673992676
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,79.96969696969697,5,16.3,5.589743589743591,7650.0,lumen,3,144_otsuOffset,6.351981351981355
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,79.96969696969697,5,12.58,4.242424242424235,7650.0,lumen,4,144_otsuOffset,4.820936639118449
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.5028409090909,7,14.81,6.0,7650.0,lumen,0,144_otsuOffset,5.47945205479452
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.5028409090909,7,18.74,7.328853046594986,7650.0,lumen,1,144_otsuOffset,6.693016480908663
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.5028409090909,7,17.03,5.358070500927639,7650.0,lumen,2,144_otsuOffset,4.893215069340309
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.5028409090909,7,17.55,6.168269230769226,7650.0,lumen,3,144_otsuOffset,5.633122585177375
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.5028409090909,7,16.31,4.726884779516368,7650.0,lumen,4,144_otsuOffset,4.316789752982984
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.5028409090909,7,17.45,6.142679900744426,7650.0,lumen,5,144_otsuOffset,5.609753334013174
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.5028409090909,7,13.61,4.571428571428555,7650.0,lumen,6,144_otsuOffset,4.174820613176762
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.36170212765958,11,12.24,5.242094861660082,6502.5,lumen,0,144_otsuOffset,5.956925979159184
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.36170212765958,11,15.26,6.25595238095238,7650.0,lumen,1,144_otsuOffset,7.109036796536795
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.36170212765958,11,14.72,5.51969981238274,7650.0,lumen,2,144_otsuOffset,6.272386150434932
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.36170212765958,11,15.56,6.157051282051285,7650.0,lumen,3,144_otsuOffset,6.996649184149188
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.36170212765958,11,14.92,4.8406862745097925,7650.0,lumen,4,144_otsuOffset,5.500779857397492
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.36170212765958,11,14.32,4.712643678160916,7650.0,lumen,5,144_otsuOffset,5.355276907001041
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.36170212765958,11,15.29,5.861111111111114,7650.0,lumen,6,144_otsuOffset,6.66035353535354
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.36170212765958,11,14.44,5.272916666666674,6757.5,lumen,7,144_otsuOffset,5.991950757575767
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.36170212765958,11,15.1,6.090659340659357,7650.0,lumen,8,144_otsuOffset,6.921203796203816
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.36170212765958,11,15.04,5.65384615384616,7650.0,lumen,9,144_otsuOffset,6.424825174825183
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.36170212765958,11,12.02,3.8000000000000114,7650.0,lumen,10,144_otsuOffset,4.318181818181832
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,12.14,4.219973009446694,7650.0,lumen,0,145_otsuOffset,4.795423874371243
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,14.32,4.257407407407406,7650.0,lumen,1,145_otsuOffset,4.837962962962962
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,14.01,4.178268251273344,7650.0,lumen,2,145_otsuOffset,4.748032103719709
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,14.9,4.667984189723313,7650.0,lumen,3,145_otsuOffset,5.3045274883219475
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.46153846153845,5,12.37,4.096618357487927,7650.0,lumen,4,145_otsuOffset,4.655248133509008
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.96052631578948,7,14.72,5.930756843800321,7650.0,lumen,0,145_otsuOffset,5.416216295708055
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.96052631578948,7,17.66,6.560344827586206,7650.0,lumen,1,145_otsuOffset,5.991182490946307
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.96052631578948,7,18.23,6.109459459459458,7650.0,lumen,2,145_otsuOffset,5.579415031469825
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.96052631578948,7,16.8,5.01010101010101,6120.0,lumen,3,145_otsuOffset,4.575434712421014
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.96052631578948,7,16.92,5.385939741750363,7650.0,lumen,4,145_otsuOffset,4.918666430822249
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.96052631578948,7,17.17,5.8032467532467535,7650.0,lumen,5,145_otsuOffset,5.299768724426259
106,output\trial_1\rois\strip_106.png,1.095,0.91324200913242,200,219,122.96052631578948,7,14.4,5.025245441795249,7650.0,lumen,6,145_otsuOffset,4.589265243648629
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,71.24844720496895,4,15.12,5.469999999999999,7650.0,lumen,0,145_otsuOffset,4.995433789954337
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,71.24844720496895,4,17.36,5.086956521739133,7650.0,lumen,1,145_otsuOffset,4.645622394282313
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,71.24844720496895,4,17.03,5.02745098039216,7012.5,lumen,2,145_otsuOffset,4.591279434148091
134,output\trial_1\rois\strip_134.png,1.095,0.91324200913242,200,219,71.24844720496895,4,14.06,4.043402777777772,6757.5,lumen,3,145_otsuOffset,3.692605276509381
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.19574036511156,4,16.26,5.785714285714285,7650.0,lumen,0,145_otsuOffset,5.283757338551858
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.19574036511156,4,25.75,5.163297872340422,7650.0,lumen,1,145_otsuOffset,4.715340522685317
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.19574036511156,4,0.0,4.177083333333329,2167.5,lumen,2,145_otsuOffset,3.814687975646875
135,output\trial_1\rois\strip_135.png,1.095,0.91324200913242,200,219,73.19574036511156,4,22.79,4.284472049689441,7650.0,lumen,3,145_otsuOffset,3.912759862730083
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.25892857142856,8,11.53,3.9409090909090914,7650.0,lumen,0,145_otsuOffset,4.478305785123968
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.25892857142856,8,14.02,4.504643962848299,7650.0,lumen,1,145_otsuOffset,5.118913594145794
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.25892857142856,8,14.03,4.284313725490193,7650.0,lumen,2,145_otsuOffset,4.868538324420674
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.25892857142856,8,13.87,4.09375,7650.0,lumen,3,145_otsuOffset,4.651988636363637
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.25892857142856,8,13.04,3.3913913913913944,7140.0,lumen,4,145_otsuOffset,3.853853853853858
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.25892857142856,8,11.89,2.4642857142857224,6630.0,lumen,5,145_otsuOffset,2.800324675324685
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.25892857142856,8,13.52,3.985507246376813,7650.0,lumen,6,145_otsuOffset,4.528985507246379
161,output\trial_1\rois\strip_161.png,0.88,1.1363636363636365,500,440,108.25892857142856,8,10.99,3.6931034482758633,7650.0,lumen,7,145_otsuOffset,4.196708463949845
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.74166666666667,6,11.97,3.958974358974359,6630.0,lumen,0,145_otsuOffset,4.4988344988344995
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.74166666666667,6,14.61,4.109195402298852,7650.0,lumen,1,145_otsuOffset,4.669540229885059
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.74166666666667,6,13.86,3.974789915966383,7650.0,lumen,2,145_otsuOffset,4.516806722689072
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.74166666666667,6,14.29,4.481104651162795,7650.0,lumen,3,145_otsuOffset,5.092164376321358
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.74166666666667,6,15.49,5.370118845500841,7650.0,lumen,4,145_otsuOffset,6.102407778978229
176,output\trial_1\rois\strip_176.png,0.88,1.1363636363636365,500,440,88.74166666666667,6,12.79,4.961904761904762,7650.0,lumen,5,145_otsuOffset,5.638528138528139
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,80.03636363636365,5,12.89,3.986803519061581,7650.0,lumen,0,145_otsuOffset,4.530458544388161
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,80.03636363636365,5,16.45,5.383333333333333,7650.0,lumen,1,145_otsuOffset,6.117424242424242
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,80.03636363636365,5,15.42,4.525974025974023,7650.0,lumen,2,145_otsuOffset,5.143152302243208
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,80.03636363636365,5,16.27,5.448412698412696,7650.0,lumen,3,145_otsuOffset,6.191378066378064
187,output\trial_1\rois\strip_187.png,0.88,1.1363636363636365,500,440,80.03636363636365,5,12.47,3.84615384615384,7650.0,lumen,4,145_otsuOffset,4.370629370629364
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.77083333333331,7,14.88,5.70967741935484,7650.0,lumen,0,145_otsuOffset,5.214317277949625
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.77083333333331,7,18.76,7.11300309597523,7650.0,lumen,1,145_otsuOffset,6.495893238333544
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.77083333333331,7,17.17,5.256916996047423,7650.0,lumen,2,145_otsuOffset,4.800837439312715
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.77083333333331,7,17.46,5.78329197684036,7650.0,lumen,3,145_otsuOffset,5.2815451843290955
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.77083333333331,7,16.24,4.523809523809518,7650.0,lumen,4,145_otsuOffset,4.131332898456181
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.77083333333331,7,17.62,6.109916367980887,7650.0,lumen,5,145_otsuOffset,5.579832299525924
229,output\trial_1\rois\strip_229.png,1.095,0.91324200913242,200,219,122.77083333333331,7,13.39,4.110294117647072,7650.0,lumen,6,145_otsuOffset,3.75369325812518
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.375,11,12.36,4.92012987012987,6502.5,lumen,0,145_otsuOffset,5.591056670602125
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.375,11,15.07,5.681379310344823,7650.0,lumen,1,145_otsuOffset,6.456112852664573
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.375,11,14.76,5.393162393162392,7650.0,lumen,2,145_otsuOffset,6.128593628593627
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.375,11,15.54,6.043956043956044,7650.0,lumen,3,145_otsuOffset,6.868131868131869
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.375,11,14.91,4.8116883116883145,7650.0,lumen,4,145_otsuOffset,5.46782762691854
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.375,11,14.14,4.30416666666666,7650.0,lumen,5,145_otsuOffset,4.891098484848477
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.375,11,15.39,5.674074074074071,7650.0,lumen,6,145_otsuOffset,6.447811447811445
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.375,11,14.72,5.272916666666674,6757.5,lumen,7,145_otsuOffset,5.991950757575767
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.375,11,14.9,5.636363636363626,7650.0,lumen,8,145_otsuOffset,6.404958677685939
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.375,11,15.08,5.615384615384613,7650.0,lumen,9,145_otsuOffset,6.381118881118879
232,output\trial_1\rois\strip_232.png,0.88,1.1363636363636365,500,440,165.375,11,11.92,3.609625668449184,7650.0,lumen,10,145_otsuOffset,4.101847350510437
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.48148148148148,5,12.15,4.090277777777779,7650.0,lumen,0,146_otsuOffset,4.648042929292931
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.48148148148148,5,14.15,3.7657142857142887,7650.0,lumen,1,146_otsuOffset,4.279220779220783
101,output\trial_1\rois\strip_101.png,0.88,1.1363636363636365,500,440,73.48148148148148,5,14.21,4.119617224880379,7650.0,lumen,2,146_otsuOffset,4.68138321009134
